mun_code,mun_name,district_code,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
10905,Pueblonuevo de Miramontes,1090501,2016,8528,4230,2063,607,369,1260
10905,Pueblonuevo de Miramontes,1090501,2015,8376,4054,2024,640,307,1351
11001,Alcalá de los Gazules,1100101,2022,11360,6492,2487,484,922,975
11001,Alcalá de los Gazules,1100101,2021,10503,5875,2322,513,821,972
11001,Alcalá de los Gazules,1100101,2020,9578,5213,2268,730,661,707
11001,Alcalá de los Gazules,1100101,2019,9472,5447,2131,449,640,805
11001,Alcalá de los Gazules,1100101,2018,8848,4875,2025,453,652,842
11001,Alcalá de los Gazules,1100101,2017,7991,4336,1881,451,605,719
11001,Alcalá de los Gazules,1100101,2016,7546,3970,1832,447,562,735
11001,Alcalá de los Gazules,1100101,2015,7189,3745,1808,493,515,627
11001,Alcalá de los Gazules,1100102,2022,12235,7270,2560,449,748,1208
11001,Alcalá de los Gazules,1100102,2021,11383,6778,2325,506,673,1101
11001,Alcalá de los Gazules,1100102,2020,10714,6229,2287,750,589,858
11001,Alcalá de los Gazules,1100102,2019,10560,6321,2269,407,618,945
11001,Alcalá de los Gazules,1100102,2018,9848,5880,2146,393,508,922
11001,Alcalá de los Gazules,1100102,2017,9184,5312,2109,435,439,888
11001,Alcalá de los Gazules,1100102,2016,8804,5088,2005,443,445,823
11001,Alcalá de los Gazules,1100102,2015,8411,4729,2020,430,421,810
11002,Alcalá del Valle,1100201,2022,10494,NA,NA,NA,NA,NA
11002,Alcalá del Valle,1100201,2021,9839,4334,2647,1162,901,795
11002,Alcalá del Valle,1100201,2020,9098,3791,2518,1246,871,673
11002,Alcalá del Valle,1100201,2019,8868,3897,2485,854,853,670
11002,Alcalá del Valle,1100201,2018,8283,3428,2355,846,788,757
11002,Alcalá del Valle,1100201,2017,7716,3010,2281,839,674,753
11002,Alcalá del Valle,1100201,2016,7166,2575,2206,859,660,711
11002,Alcalá del Valle,1100201,2015,6961,2373,2174,877,674,699
11003,Algar,1100301,2022,11139,6040,2796,490,932,881
11003,Algar,1100301,2021,10515,5637,2629,658,807,784
11003,Algar,1100301,2020,10082,5136,2588,807,736,816
11003,Algar,1100301,2019,9857,5160,2586,568,653,889
11003,Algar,1100301,2018,9364,5019,2459,550,672,663
11003,Algar,1100301,2017,9036,4737,2470,526,615,688
11003,Algar,1100301,2016,8816,4531,2431,471,694,690
11003,Algar,1100301,2015,8649,4311,2426,523,680,709
11004,Algeciras,1100401,2022,15988,9790,3757,289,888,1264
11004,Algeciras,1100401,2021,15072,9121,3532,447,817,1155
11004,Algeciras,1100401,2020,14352,8600,3411,608,752,981
11004,Algeciras,1100401,2019,14379,8984,3341,262,718,1074
11004,Algeciras,1100401,2018,13706,8576,3174,241,675,1040
11004,Algeciras,1100401,2017,13213,8256,3119,239,623,976
11004,Algeciras,1100401,2016,12895,8021,3088,249,597,940
11004,Algeciras,1100401,2015,12667,7860,2996,273,595,942
11004,Algeciras,1100402,2022,14861,9573,2967,308,891,1122
11004,Algeciras,1100402,2021,14047,9024,2762,462,809,990
11004,Algeciras,1100402,2020,13417,8655,2606,605,712,839
11004,Algeciras,1100402,2019,13485,9040,2491,263,701,990
11004,Algeciras,1100402,2018,12875,8714,2322,257,627,956
11004,Algeciras,1100402,2017,12277,8392,2226,249,567,843
11004,Algeciras,1100402,2016,12108,8235,2174,279,558,862
11004,Algeciras,1100402,2015,11820,7990,2145,305,541,839
11004,Algeciras,1100403,2022,10781,6449,2528,350,936,519
11004,Algeciras,1100403,2021,10262,6051,2438,476,838,459
11004,Algeciras,1100403,2020,9687,5629,2341,622,712,384
11004,Algeciras,1100403,2019,9801,6017,2327,305,674,479
11004,Algeciras,1100403,2018,9256,5723,2213,300,600,420
11004,Algeciras,1100403,2017,8932,5463,2182,304,563,421
11004,Algeciras,1100403,2016,8677,5274,2115,331,547,411
11004,Algeciras,1100403,2015,8439,5014,2104,340,548,433
11004,Algeciras,1100404,2022,13833,9272,2651,305,807,799
11004,Algeciras,1100404,2021,13134,8687,2484,478,757,728
11004,Algeciras,1100404,2020,12635,8250,2433,646,667,639
11004,Algeciras,1100404,2019,12602,8668,2367,290,627,648
11004,Algeciras,1100404,2018,12072,8295,2234,268,581,693
11004,Algeciras,1100404,2017,11591,8034,2162,268,518,608
11004,Algeciras,1100404,2016,11339,7817,2144,290,499,588
11004,Algeciras,1100404,2015,10972,7473,2093,313,488,605
11005,Algodonales,1100501,2022,10468,4620,3036,776,1043,992
11005,Algodonales,1100501,2021,9850,4147,2877,940,920,965
11005,Algodonales,1100501,2020,9142,3700,2829,1023,856,734
11005,Algodonales,1100501,2019,8953,3864,2704,764,836,785
11005,Algodonales,1100501,2018,8445,3566,2572,725,798,785
11005,Algodonales,1100501,2017,7984,3263,2482,739,744,755
11005,Algodonales,1100501,2016,7639,3015,2433,722,720,750
11005,Algodonales,1100501,2015,7238,2758,2411,759,678,633
11005,Algodonales,1100502,2022,11526,5226,3212,668,947,1473
11005,Algodonales,1100502,2021,11032,4823,3010,829,897,1473
11005,Algodonales,1100502,2020,10198,4585,2899,866,789,1060
11005,Algodonales,1100502,2019,10056,4704,2685,633,780,1253
11005,Algodonales,1100502,2018,9545,4346,2511,635,734,1320
11005,Algodonales,1100502,2017,8994,4127,2371,607,655,1234
11005,Algodonales,1100502,2016,8584,3946,2341,617,626,1055
11005,Algodonales,1100502,2015,8285,3615,2295,687,622,1066
11006,Arcos de la Frontera,1100601,2022,8971,4611,2334,809,850,366
11006,Arcos de la Frontera,1100601,2021,8289,4090,2130,920,791,358
11006,Arcos de la Frontera,1100601,2020,7594,3508,2043,1121,681,242
11006,Arcos de la Frontera,1100601,2019,7834,3965,2012,842,688,327
11006,Arcos de la Frontera,1100601,2018,7206,3538,1916,846,628,273
11006,Arcos de la Frontera,1100601,2017,6784,3246,1833,839,599,267
11006,Arcos de la Frontera,1100601,2016,6278,2776,1772,859,596,269
11006,Arcos de la Frontera,1100601,2015,5985,2562,1746,820,611,245
11006,Arcos de la Frontera,1100602,2022,11287,6678,2304,582,823,901
11006,Arcos de la Frontera,1100602,2021,10537,6084,2151,726,724,853
11006,Arcos de la Frontera,1100602,2020,9873,5456,2121,934,674,689
11006,Arcos de la Frontera,1100602,2019,9938,5819,2041,558,679,840
11006,Arcos de la Frontera,1100602,2018,9375,5377,1974,559,641,823
11006,Arcos de la Frontera,1100602,2017,8819,4973,1919,594,553,780
11006,Arcos de la Frontera,1100602,2016,8302,4581,1861,621,524,716
11006,Arcos de la Frontera,1100602,2015,8144,4450,1836,617,515,726
11006,Arcos de la Frontera,1100603,2022,10598,6140,2360,703,725,669
11006,Arcos de la Frontera,1100603,2021,9891,5520,2213,839,654,665
11006,Arcos de la Frontera,1100603,2020,9271,4969,2158,1013,569,561
11006,Arcos de la Frontera,1100603,2019,9152,5266,2114,680,559,533
11006,Arcos de la Frontera,1100603,2018,8689,4934,2007,682,494,572
11006,Arcos de la Frontera,1100603,2017,8109,4408,1961,705,466,568
11006,Arcos de la Frontera,1100603,2016,7558,3969,1862,741,435,552
11006,Arcos de la Frontera,1100603,2015,7388,3945,1791,730,418,505
11006,Arcos de la Frontera,1100604,2022,12905,7579,2347,576,845,1559
11006,Arcos de la Frontera,1100604,2021,12130,7082,2182,710,764,1392
11006,Arcos de la Frontera,1100604,2020,11176,6289,2131,941,672,1143
11006,Arcos de la Frontera,1100604,2019,10921,6526,2004,601,639,1151
11006,Arcos de la Frontera,1100604,2018,10293,6187,1835,602,558,1110
11006,Arcos de la Frontera,1100604,2017,9684,5780,1801,625,509,969
11006,Arcos de la Frontera,1100604,2016,9125,5332,1715,644,478,957
11006,Arcos de la Frontera,1100604,2015,9198,5624,1579,613,423,959
11007,Barbate,1100701,2022,11192,6103,2599,602,851,1037
11007,Barbate,1100701,2021,10441,5562,2367,713,824,974
11007,Barbate,1100701,2020,9738,4982,2298,894,751,814
11007,Barbate,1100701,2019,9522,5226,2223,540,729,805
11007,Barbate,1100701,2018,8884,4829,2104,510,676,765
11007,Barbate,1100701,2017,8390,4478,2065,486,616,745
11007,Barbate,1100701,2016,8011,4172,2014,502,596,727
11007,Barbate,1100701,2015,7795,3986,1963,528,576,742
11007,Barbate,1100702,2022,9769,4852,2849,682,853,533
11007,Barbate,1100702,2021,8946,4212,2640,769,813,513
11007,Barbate,1100702,2020,8264,3744,2562,879,720,361
11007,Barbate,1100702,2019,8258,4022,2510,589,674,464
11007,Barbate,1100702,2018,7748,3672,2437,563,615,461
11007,Barbate,1100702,2017,7183,3311,2308,568,581,415
11007,Barbate,1100702,2016,6880,3122,2221,572,569,397
11007,Barbate,1100702,2015,6699,3003,2197,565,556,379
11007,Barbate,1100703,2022,12422,6802,2813,574,995,1239
11007,Barbate,1100703,2021,11484,6211,2565,723,934,1051
11007,Barbate,1100703,2020,10409,5534,2366,898,863,749
11007,Barbate,1100703,2019,10179,5805,2244,530,769,831
11007,Barbate,1100703,2018,9459,5352,2023,512,709,862
11007,Barbate,1100703,2017,8917,5013,1936,506,656,806
11007,Barbate,1100703,2016,8395,4617,1906,509,580,783
11007,Barbate,1100703,2015,8035,4388,1829,529,570,718
11007,Barbate,1100704,2022,12057,5455,2460,735,649,2758
11007,Barbate,1100704,2021,11439,4976,2279,959,673,2552
11007,Barbate,1100704,2020,9574,4127,2133,1084,579,1650
11007,Barbate,1100704,2019,9885,4744,2059,579,494,2010
11007,Barbate,1100704,2018,9206,4367,1979,526,478,1857
11007,Barbate,1100704,2017,9033,4172,1882,560,441,1978
11007,Barbate,1100704,2016,8559,3920,1820,590,444,1785
11007,Barbate,1100704,2015,8335,3695,1815,556,432,1838
11008,"Barrios, Los",1100801,2022,14517,9990,2548,373,768,838
11008,"Barrios, Los",1100801,2021,13851,9495,2358,522,738,737
11008,"Barrios, Los",1100801,2020,12941,8728,2237,689,688,598
11008,"Barrios, Los",1100801,2019,12922,9164,2121,308,638,690
11008,"Barrios, Los",1100801,2018,12223,8740,2000,286,595,602
11008,"Barrios, Los",1100801,2017,11785,8395,1960,297,551,583
11008,"Barrios, Los",1100801,2016,11107,7783,1864,315,515,630
11008,"Barrios, Los",1100801,2015,10830,7589,1791,344,508,597
11008,"Barrios, Los",1100802,2022,13461,8400,3102,340,993,626
11008,"Barrios, Los",1100802,2021,13043,7922,3040,568,931,582
11008,"Barrios, Los",1100802,2020,12096,6995,3028,824,836,414
11008,"Barrios, Los",1100802,2019,12213,7869,2821,283,820,420
11008,"Barrios, Los",1100802,2018,11915,7823,2691,271,704,426
11008,"Barrios, Los",1100802,2017,11386,7394,2570,293,707,422
11008,"Barrios, Los",1100802,2016,10732,6886,2546,281,652,368
11008,"Barrios, Los",1100802,2015,10742,6857,2460,282,713,430
11008,"Barrios, Los",1100803,2022,16221,11634,2056,362,737,1432
11008,"Barrios, Los",1100803,2021,14925,10740,1794,532,685,1174
11008,"Barrios, Los",1100803,2020,13775,9898,1661,719,629,867
11008,"Barrios, Los",1100803,2019,13956,10612,1619,321,576,828
11008,"Barrios, Los",1100803,2018,13296,10013,1577,274,545,887
11008,"Barrios, Los",1100803,2017,12683,9657,1550,252,454,768
11008,"Barrios, Los",1100803,2016,11604,8854,1350,286,394,720
11008,"Barrios, Los",1100803,2015,11774,8881,1375,325,434,758
11009,Benaocaz,1100901,2022,13826,7856,2713,634,780,1843
11009,Benaocaz,1100901,2021,13165,7945,2600,601,594,1425
11009,Benaocaz,1100901,2020,11898,6921,2293,927,594,1164
11009,Benaocaz,1100901,2019,11587,6877,2207,491,485,1527
11009,Benaocaz,1100901,2018,10819,6272,2173,536,466,1373
11009,Benaocaz,1100901,2017,10691,6534,2101,549,396,1110
11009,Benaocaz,1100901,2016,10907,6327,1976,533,395,1675
11009,Benaocaz,1100901,2015,9859,5993,1895,479,393,1099
11010,Bornos,1101001,2022,10417,5103,2806,906,997,604
11010,Bornos,1101001,2021,9759,4648,2576,947,967,623
11010,Bornos,1101001,2020,9258,4352,2502,1096,874,435
11010,Bornos,1101001,2019,9112,4460,2442,854,823,532
11010,Bornos,1101001,2018,8564,4175,2315,845,735,493
11010,Bornos,1101001,2017,8100,3853,2233,839,719,452
11010,Bornos,1101001,2016,7645,3512,2167,859,665,426
11010,Bornos,1101001,2015,7431,3404,2028,877,633,460
11010,Bornos,1101002,2022,10341,5205,2798,914,800,626
11010,Bornos,1101002,2021,9784,4796,2655,988,761,585
11010,Bornos,1101002,2020,9345,4485,2501,1119,715,525
11010,Bornos,1101002,2019,9311,4630,2424,854,742,617
11010,Bornos,1101002,2018,8564,4213,2247,846,676,537
11010,Bornos,1101002,2017,8091,3973,2147,839,576,498
11010,Bornos,1101002,2016,7623,3635,2077,859,580,420
11010,Bornos,1101002,2015,7303,3467,1956,877,522,431
11010,Bornos,1101003,2022,9909,4829,2401,890,871,918
11010,Bornos,1101003,2021,9147,4266,2212,985,815,868
11010,Bornos,1101003,2020,8386,3562,2264,1086,742,731
11010,Bornos,1101003,2019,8660,3911,2171,854,776,921
11010,Bornos,1101003,2018,8168,3402,2063,846,668,1138
11010,Bornos,1101003,2017,7577,3059,1970,839,652,1034
11010,Bornos,1101003,2016,6862,2710,1870,859,659,727
11010,Bornos,1101003,2015,6579,2465,1721,877,651,859
11011,"Bosque, El",1101101,2022,12969,7309,2799,402,937,1522
11011,"Bosque, El",1101101,2021,11987,6514,2603,680,844,1345
11011,"Bosque, El",1101101,2020,11190,5977,2526,853,783,1051
11011,"Bosque, El",1101101,2019,11215,6392,2480,401,735,1206
11011,"Bosque, El",1101101,2018,10467,5908,2316,382,693,1169
11011,"Bosque, El",1101101,2017,10046,5647,2262,407,691,1039
11011,"Bosque, El",1101101,2016,9193,5015,2085,430,711,952
11011,"Bosque, El",1101101,2015,8875,4588,2094,441,703,1048
11012,Cádiz,1101201,2022,18169,9681,4287,378,1229,2594
11012,Cádiz,1101201,2021,16933,8984,3994,592,1128,2235
11012,Cádiz,1101201,2020,15881,8420,3901,732,1066,1761
11012,Cádiz,1101201,2019,15748,8598,3608,339,1041,2162
11012,Cádiz,1101201,2018,14899,8184,3430,334,980,1972
11012,Cádiz,1101201,2017,14116,7816,3294,313,881,1812
11012,Cádiz,1101201,2016,13595,7572,3185,333,831,1675
11012,Cádiz,1101201,2015,13261,7363,3063,359,807,1670
11012,Cádiz,1101202,2022,17377,9171,4177,304,1189,2536
11012,Cádiz,1101202,2021,16263,8511,3850,569,1086,2247
11012,Cádiz,1101202,2020,15358,8077,3679,761,1024,1817
11012,Cádiz,1101202,2019,15410,8434,3469,329,1009,2168
11012,Cádiz,1101202,2018,14709,8101,3250,289,962,2106
11012,Cádiz,1101202,2017,14017,7683,3207,278,901,1949
11012,Cádiz,1101202,2016,13558,7501,3049,302,872,1833
11012,Cádiz,1101202,2015,13138,7255,3009,332,834,1708
11012,Cádiz,1101203,2022,15392,8277,4410,344,1157,1204
11012,Cádiz,1101203,2021,14300,7504,4122,544,1093,1037
11012,Cádiz,1101203,2020,13506,6962,3984,703,1035,822
11012,Cádiz,1101203,2019,13358,7214,3885,320,1012,926
11012,Cádiz,1101203,2018,12506,6672,3677,332,961,865
11012,Cádiz,1101203,2017,12202,6619,3598,291,889,806
11012,Cádiz,1101203,2016,11579,6184,3384,318,859,833
11012,Cádiz,1101203,2015,11364,6052,3285,363,851,813
11012,Cádiz,1101204,2022,13978,7237,4291,359,1164,927
11012,Cádiz,1101204,2021,13164,6632,4078,560,1075,820
11012,Cádiz,1101204,2020,12256,5913,4015,709,1044,576
11012,Cádiz,1101204,2019,12123,6094,3974,347,1006,700
11012,Cádiz,1101204,2018,11394,5656,3777,342,918,700
11012,Cádiz,1101204,2017,10780,5189,3731,321,868,670
11012,Cádiz,1101204,2016,10442,5039,3547,361,869,627
11012,Cádiz,1101204,2015,10206,4877,3465,378,879,608
11012,Cádiz,1101205,2022,13139,7254,3323,399,1195,967
11012,Cádiz,1101205,2021,12333,6500,3156,613,1152,912
11012,Cádiz,1101205,2020,11614,5844,3144,750,1110,765
11012,Cádiz,1101205,2019,11599,6094,3166,368,1039,931
11012,Cádiz,1101205,2018,10862,5710,3097,343,976,737
11012,Cádiz,1101205,2017,10166,5402,2893,337,871,662
11012,Cádiz,1101205,2016,9718,4998,2779,398,891,653
11012,Cádiz,1101205,2015,9627,4857,2803,414,871,682
11012,Cádiz,1101206,2022,13871,7941,3127,378,1154,1271
11012,Cádiz,1101206,2021,12973,7211,2963,638,1062,1099
11012,Cádiz,1101206,2020,11992,6450,2893,817,993,838
11012,Cádiz,1101206,2019,11983,6721,2777,396,937,1153
11012,Cádiz,1101206,2018,11588,6448,2772,402,870,1097
11012,Cádiz,1101206,2017,10942,5979,2690,377,819,1078
11012,Cádiz,1101206,2016,10540,5671,2652,388,817,1011
11012,Cádiz,1101206,2015,10409,5303,2685,441,836,1143
11012,Cádiz,1101207,2022,11652,6332,3041,459,1277,543
11012,Cádiz,1101207,2021,10971,5685,2958,664,1164,501
11012,Cádiz,1101207,2020,10100,5029,2823,803,1094,350
11012,Cádiz,1101207,2019,10345,5512,2841,436,1049,508
11012,Cádiz,1101207,2018,9497,5056,2669,439,918,415
11012,Cádiz,1101207,2017,9001,4666,2659,412,847,417
11012,Cádiz,1101207,2016,8547,4350,2557,432,806,403
11012,Cádiz,1101207,2015,8415,4203,2514,486,815,397
11012,Cádiz,1101208,2022,19513,10188,5436,287,1293,2308
11012,Cádiz,1101208,2021,18175,9495,5079,412,1213,1976
11012,Cádiz,1101208,2020,17308,8924,4912,553,1138,1782
11012,Cádiz,1101208,2019,17138,9084,4740,246,1136,1932
11012,Cádiz,1101208,2018,16377,8787,4464,237,1082,1806
11012,Cádiz,1101208,2017,15561,8385,4249,228,1020,1678
11012,Cádiz,1101208,2016,15250,8269,4115,251,994,1621
11012,Cádiz,1101208,2015,14808,7912,3990,287,943,1677
11012,Cádiz,1101209,2022,17528,9021,5400,295,1214,1597
11012,Cádiz,1101209,2021,16384,8284,5060,430,1161,1449
11012,Cádiz,1101209,2020,15577,7710,4921,560,1133,1254
11012,Cádiz,1101209,2019,15443,7938,4783,284,1117,1321
11012,Cádiz,1101209,2018,14816,7620,4533,275,1062,1326
11012,Cádiz,1101209,2017,14046,7299,4323,257,993,1175
11012,Cádiz,1101209,2016,13652,7177,4107,276,965,1127
11012,Cádiz,1101209,2015,13388,7000,3934,305,959,1191
11012,Cádiz,1101210,2022,18218,9504,5435,321,1272,1685
11012,Cádiz,1101210,2021,17222,8962,5019,461,1213,1567
11012,Cádiz,1101210,2020,16311,8401,4855,593,1145,1316
11012,Cádiz,1101210,2019,16068,8580,4643,278,1122,1444
11012,Cádiz,1101210,2018,15181,8136,4369,265,1080,1330
11012,Cádiz,1101210,2017,14464,7789,4187,263,1009,1216
11012,Cádiz,1101210,2016,14086,7638,4001,284,959,1205
11012,Cádiz,1101210,2015,13743,7420,3861,317,946,1199
11013,Castellar de la Frontera,1101301,2022,12671,8095,2157,342,814,1263
11013,Castellar de la Frontera,1101301,2021,11799,7229,2084,519,702,1265
11013,Castellar de la Frontera,1101301,2020,10882,6729,1916,709,622,906
11013,Castellar de la Frontera,1101301,2019,10799,6969,1855,367,585,1022
11013,Castellar de la Frontera,1101301,2018,10377,6679,1770,329,550,1049
11013,Castellar de la Frontera,1101301,2017,9605,6334,1707,311,483,770
11013,Castellar de la Frontera,1101301,2016,9163,5988,1673,323,433,747
11013,Castellar de la Frontera,1101301,2015,8674,5555,1581,351,434,752
11014,Conil de la Frontera,1101401,2022,14447,7135,2732,434,760,3386
11014,Conil de la Frontera,1101401,2021,13448,6588,2609,625,690,2936
11014,Conil de la Frontera,1101401,2020,11987,5800,2519,845,668,2155
11014,Conil de la Frontera,1101401,2019,11993,6193,2336,374,613,2477
11014,Conil de la Frontera,1101401,2018,11195,5855,2209,360,551,2220
11014,Conil de la Frontera,1101401,2017,10584,5446,2144,364,494,2136
11014,Conil de la Frontera,1101401,2016,10484,5209,2167,358,466,2284
11014,Conil de la Frontera,1101401,2015,10191,5022,2224,343,468,2135
11014,Conil de la Frontera,1101402,2022,11602,6055,2120,452,761,2214
11014,Conil de la Frontera,1101402,2021,10804,5448,2012,612,712,2020
11014,Conil de la Frontera,1101402,2020,9718,4699,1928,874,639,1579
11014,Conil de la Frontera,1101402,2019,9884,5123,1840,386,625,1909
11014,Conil de la Frontera,1101402,2018,9030,4786,1715,379,576,1573
11014,Conil de la Frontera,1101402,2017,8427,4463,1656,363,498,1447
11014,Conil de la Frontera,1101402,2016,7916,4121,1615,360,468,1352
11014,Conil de la Frontera,1101402,2015,7541,3881,1579,348,444,1289
11014,Conil de la Frontera,1101403,2022,12449,6879,2240,527,756,2047
11014,Conil de la Frontera,1101403,2021,11487,6147,2069,734,681,1856
11014,Conil de la Frontera,1101403,2020,10317,5394,1997,955,610,1360
11014,Conil de la Frontera,1101403,2019,10561,5981,1918,435,551,1676
11014,Conil de la Frontera,1101403,2018,9754,5551,1807,442,524,1429
11014,Conil de la Frontera,1101403,2017,9013,5138,1783,423,434,1234
11014,Conil de la Frontera,1101403,2016,8413,4786,1694,426,420,1086
11014,Conil de la Frontera,1101403,2015,8226,4641,1661,424,444,1055
11015,Chiclana de la Frontera,1101501,2022,13263,7864,2607,435,927,1430
11015,Chiclana de la Frontera,1101501,2021,12465,7226,2394,629,837,1379
11015,Chiclana de la Frontera,1101501,2020,11517,6542,2298,839,761,1077
11015,Chiclana de la Frontera,1101501,2019,11490,6975,2173,373,737,1232
11015,Chiclana de la Frontera,1101501,2018,10640,6519,2035,347,665,1074
11015,Chiclana de la Frontera,1101501,2017,9921,6091,1923,340,584,983
11015,Chiclana de la Frontera,1101501,2016,9483,5752,1802,372,556,1000
11015,Chiclana de la Frontera,1101501,2015,9322,5568,1827,404,539,985
11015,Chiclana de la Frontera,1101502,2022,13507,7701,2933,405,918,1550
11015,Chiclana de la Frontera,1101502,2021,12663,7067,2687,595,855,1459
11015,Chiclana de la Frontera,1101502,2020,11698,6409,2546,808,761,1174
11015,Chiclana de la Frontera,1101502,2019,11608,6757,2424,367,727,1332
11015,Chiclana de la Frontera,1101502,2018,10737,6345,2300,340,667,1085
11015,Chiclana de la Frontera,1101502,2017,10114,6008,2182,324,574,1026
11015,Chiclana de la Frontera,1101502,2016,9755,5714,2067,338,575,1061
11015,Chiclana de la Frontera,1101502,2015,9489,5505,2011,394,541,1039
11015,Chiclana de la Frontera,1101503,2022,11000,6597,2346,513,885,660
11015,Chiclana de la Frontera,1101503,2021,10291,5982,2171,722,819,597
11015,Chiclana de la Frontera,1101503,2020,9519,5250,2095,949,718,507
11015,Chiclana de la Frontera,1101503,2019,9535,5759,2028,463,707,578
11015,Chiclana de la Frontera,1101503,2018,8806,5385,1942,406,631,442
11015,Chiclana de la Frontera,1101503,2017,8304,4953,1912,384,587,467
11015,Chiclana de la Frontera,1101503,2016,7936,4649,1881,389,577,439
11015,Chiclana de la Frontera,1101503,2015,7594,4277,1853,466,571,427
11015,Chiclana de la Frontera,1101504,2022,10400,6365,2038,479,895,623
11015,Chiclana de la Frontera,1101504,2021,9655,5683,1901,654,819,597
11015,Chiclana de la Frontera,1101504,2020,8934,5070,1824,857,718,466
11015,Chiclana de la Frontera,1101504,2019,8975,5497,1786,426,701,566
11015,Chiclana de la Frontera,1101504,2018,8302,5069,1699,415,664,454
11015,Chiclana de la Frontera,1101504,2017,7799,4737,1674,385,564,440
11015,Chiclana de la Frontera,1101504,2016,7402,4414,1601,417,554,416
11015,Chiclana de la Frontera,1101504,2015,7109,4151,1580,457,514,406
11015,Chiclana de la Frontera,1101505,2022,14632,8479,2830,441,985,1896
11015,Chiclana de la Frontera,1101505,2021,13629,7784,2627,643,931,1643
11015,Chiclana de la Frontera,1101505,2020,12743,7154,2582,852,839,1315
11015,Chiclana de la Frontera,1101505,2019,12638,7573,2408,370,831,1456
11015,Chiclana de la Frontera,1101505,2018,11941,7174,2335,355,801,1276
11015,Chiclana de la Frontera,1101505,2017,11265,6854,2229,344,686,1152
11015,Chiclana de la Frontera,1101505,2016,10820,6569,2124,355,652,1119
11015,Chiclana de la Frontera,1101505,2015,11076,6619,2127,383,629,1318
11016,Chipiona,1101601,2022,11880,5746,3063,472,1092,1507
11016,Chipiona,1101601,2021,10934,5098,2813,707,989,1328
11016,Chipiona,1101601,2020,10041,4520,2713,871,912,1024
11016,Chipiona,1101601,2019,10252,4852,2502,505,955,1438
11016,Chipiona,1101601,2018,9606,4473,2362,488,862,1422
11016,Chipiona,1101601,2017,9269,4204,2461,465,780,1359
11016,Chipiona,1101601,2016,9019,4263,2225,490,742,1299
11016,Chipiona,1101601,2015,8638,4004,2245,423,713,1253
11016,Chipiona,1101602,2022,10763,5034,2860,548,859,1462
11016,Chipiona,1101602,2021,10130,4567,2675,676,783,1428
11016,Chipiona,1101602,2020,9241,4156,2510,860,677,1037
11016,Chipiona,1101602,2019,9175,4346,2387,522,651,1270
11016,Chipiona,1101602,2018,8618,4036,2255,526,627,1174
11016,Chipiona,1101602,2017,8105,3765,2208,508,557,1067
11016,Chipiona,1101602,2016,7632,3416,2130,517,550,1019
11016,Chipiona,1101602,2015,7356,3294,2043,503,526,990
11016,Chipiona,1101603,2022,9618,5225,1814,636,759,1184
11016,Chipiona,1101603,2021,8987,4679,1655,780,698,1175
11016,Chipiona,1101603,2020,8033,4104,1598,935,616,780
11016,Chipiona,1101603,2019,7996,4259,1501,609,571,1057
11016,Chipiona,1101603,2018,7408,3866,1414,589,544,995
11016,Chipiona,1101603,2017,6892,3591,1344,576,464,917
11016,Chipiona,1101603,2016,6625,3338,1324,607,457,899
11016,Chipiona,1101603,2015,6246,3178,1294,585,434,755
11017,Espera,1101701,2022,10909,5564,2824,879,844,799
11017,Espera,1101701,2021,10184,5051,2617,948,745,823
11017,Espera,1101701,2020,9588,4544,2484,1119,700,741
11017,Espera,1101701,2019,9613,4887,2374,822,697,833
11017,Espera,1101701,2018,8867,4353,2249,816,655,794
11017,Espera,1101701,2017,8253,4015,2176,803,574,684
11017,Espera,1101701,2016,7689,3583,2133,836,546,591
11017,Espera,1101701,2015,7458,3356,2112,829,545,616
11018,"Gastor, El",1101801,2022,11587,5346,3308,745,724,1465
11018,"Gastor, El",1101801,2021,10762,4899,3088,988,696,1091
11018,"Gastor, El",1101801,2020,9952,4360,2959,1138,641,853
11018,"Gastor, El",1101801,2019,9980,4675,2913,752,621,1019
11018,"Gastor, El",1101801,2018,9458,4304,2929,731,607,888
11018,"Gastor, El",1101801,2017,8743,3961,2756,712,505,810
11018,"Gastor, El",1101801,2016,8039,3370,2658,763,516,732
11018,"Gastor, El",1101801,2015,7735,3113,2568,818,504,731
11019,Grazalema,1101901,2022,11604,6458,2597,531,715,1303
11019,Grazalema,1101901,2021,10880,5751,2419,817,690,1203
11019,Grazalema,1101901,2020,10182,5204,2401,1020,594,964
11019,Grazalema,1101901,2019,9913,5291,2385,534,608,1095
11019,Grazalema,1101901,2018,9391,5025,2286,458,557,1065
11019,Grazalema,1101901,2017,8693,4548,2145,472,532,996
11019,Grazalema,1101901,2016,8355,4313,2069,514,488,972
11019,Grazalema,1101901,2015,8068,4020,2049,505,492,1001
11020,Jerez de la Frontera,1102001,2022,14577,7785,3369,378,993,2052
11020,Jerez de la Frontera,1102001,2021,13680,7127,3184,586,930,1853
11020,Jerez de la Frontera,1102001,2020,12984,6724,3192,696,881,1491
11020,Jerez de la Frontera,1102001,2019,12786,6990,3017,321,792,1666
11020,Jerez de la Frontera,1102001,2018,12198,6654,2910,283,707,1644
11020,Jerez de la Frontera,1102001,2017,11566,6324,2749,304,672,1517
11020,Jerez de la Frontera,1102001,2016,11272,6063,2662,325,662,1561
11020,Jerez de la Frontera,1102001,2015,10929,5828,2666,346,612,1477
