mun_code,mun_name,year,gross_income_pc,wage,pension,unemp_benefit,other_benefits,other_income
10158,Robledillo de Trujillo,2015,9002,2382,4273,585,880,881
10159,Robledollano,2022,11721,4016,5063,518,607,1517
10159,Robledollano,2021,12235,3537,4873,562,600,2663
10159,Robledollano,2020,10752,3225,4560,762,607,1597
10159,Robledollano,2019,10603,3318,4539,499,621,1626
10159,Robledollano,2018,10814,2831,4203,514,595,2671
10159,Robledollano,2017,9772,2793,4048,440,546,1945
10159,Robledollano,2016,10152,2883,3812,474,434,2550
10159,Robledollano,2015,9217,2653,3764,417,413,1970
10160,Romangordo,2022,17821,10158,5356,494,726,1087
10160,Romangordo,2021,16561,8995,5510,347,523,1185
10160,Romangordo,2020,14749,7789,5053,524,460,923
10160,Romangordo,2019,14337,8019,4728,406,232,952
10160,Romangordo,2018,14151,7437,4503,479,272,1460
10160,Romangordo,2017,13101,6839,4592,389,163,1118
10160,Romangordo,2016,12579,6415,4507,429,154,1074
10160,Romangordo,2015,12184,6158,4427,478,165,956
10161,Ruanes,2022,NA,NA,NA,NA,NA,NA
10161,Ruanes,2021,12792,NA,NA,NA,NA,NA
10161,Ruanes,2020,12012,NA,NA,NA,NA,NA
10161,Ruanes,2019,NA,NA,NA,NA,NA,NA
10161,Ruanes,2018,NA,NA,NA,NA,NA,NA
10161,Ruanes,2017,NA,NA,NA,NA,NA,NA
10161,Ruanes,2016,NA,NA,NA,NA,NA,NA
10161,Ruanes,2015,NA,NA,NA,NA,NA,NA
10162,Salorino,2022,12493,6244,4274,553,598,824
10162,Salorino,2021,11539,5756,3922,606,598,658
10162,Salorino,2020,10903,5251,3749,829,577,496
10162,Salorino,2019,10838,5337,3618,614,560,708
10162,Salorino,2018,10017,4869,3392,556,538,663
10162,Salorino,2017,9316,4299,3229,628,469,691
10162,Salorino,2016,8750,3945,3001,635,427,744
10162,Salorino,2015,8653,3748,2976,682,417,830
10163,Salvatierra de Santiago,2022,14171,NA,NA,NA,NA,NA
10163,Salvatierra de Santiago,2021,13359,4231,5950,342,1336,1369
10163,Salvatierra de Santiago,2020,12260,3938,5345,399,1259,1244
10163,Salvatierra de Santiago,2019,11458,3402,5391,336,1225,1004
10163,Salvatierra de Santiago,2018,11139,3268,5022,292,1187,1323
10163,Salvatierra de Santiago,2017,10553,3120,4935,187,1116,1189
10163,Salvatierra de Santiago,2016,10837,3715,4798,253,1093,894
10163,Salvatierra de Santiago,2015,10523,3618,4293,306,1089,1035
10164,San Martín de Trevejo,2022,11278,4172,4585,630,763,1129
10164,San Martín de Trevejo,2021,10659,3836,4144,793,732,1154
10164,San Martín de Trevejo,2020,10085,3559,4054,881,699,892
10164,San Martín de Trevejo,2019,9497,3285,3901,584,711,1016
10164,San Martín de Trevejo,2018,9108,3265,3567,580,617,1079
10164,San Martín de Trevejo,2017,8598,2907,3434,554,698,1005
10164,San Martín de Trevejo,2016,8070,2629,3368,583,652,838
10164,San Martín de Trevejo,2015,8035,2432,3499,573,695,836
10165,Santa Ana,2022,16600,8063,5210,519,996,1811
10165,Santa Ana,2021,14315,7033,4409,657,957,1260
10165,Santa Ana,2020,14348,6556,4683,585,1003,1520
10165,Santa Ana,2019,14355,7012,4233,431,880,1800
10165,Santa Ana,2018,13507,6465,4118,443,903,1578
10165,Santa Ana,2017,12130,5118,4284,531,696,1500
10165,Santa Ana,2016,11915,4912,4482,482,587,1452
10165,Santa Ana,2015,12082,5204,4070,519,621,1668
10166,Santa Cruz de la Sierra,2022,11610,5021,3630,572,987,1401
10166,Santa Cruz de la Sierra,2021,10920,4064,3697,731,1007,1421
10166,Santa Cruz de la Sierra,2020,10201,3736,3664,803,819,1178
10166,Santa Cruz de la Sierra,2019,9979,3913,3564,430,800,1272
10166,Santa Cruz de la Sierra,2018,9726,3854,3180,443,885,1363
10166,Santa Cruz de la Sierra,2017,8900,3416,3152,560,664,1109
10166,Santa Cruz de la Sierra,2016,8777,3207,3264,566,678,1062
10166,Santa Cruz de la Sierra,2015,8732,3117,3266,540,738,1071
10167,Santa Cruz de Paniagua,2022,12413,NA,NA,NA,NA,NA
10167,Santa Cruz de Paniagua,2021,10892,2790,4654,1082,845,1520
10167,Santa Cruz de Paniagua,2020,9937,2494,4737,1135,577,995
10167,Santa Cruz de Paniagua,2019,9806,2534,4501,854,636,1182
10167,Santa Cruz de Paniagua,2018,9589,2687,4312,846,522,1209
10167,Santa Cruz de Paniagua,2017,9297,2281,4178,839,537,1438
10167,Santa Cruz de Paniagua,2016,9149,2278,4091,810,565,1405
10167,Santa Cruz de Paniagua,2015,8355,2009,3820,877,554,1084
10168,Santa Marta de Magasca,2022,12811,6330,4549,473,736,721
10168,Santa Marta de Magasca,2021,11665,5760,3818,733,730,625
10168,Santa Marta de Magasca,2020,11029,5318,3762,773,700,477
10168,Santa Marta de Magasca,2019,10899,5667,3700,448,595,489
10168,Santa Marta de Magasca,2018,10581,5309,3486,449,688,648
10168,Santa Marta de Magasca,2017,10329,4783,3740,388,789,629
10168,Santa Marta de Magasca,2016,10344,5001,3424,530,727,662
10168,Santa Marta de Magasca,2015,10159,5135,3195,480,587,761
10169,Santiago de Alcántara,2022,12856,5575,5225,436,930,690
10169,Santiago de Alcántara,2021,12028,5272,4731,520,893,612
10169,Santiago de Alcántara,2020,11847,5009,4790,588,859,601
10169,Santiago de Alcántara,2019,11941,4866,4997,414,879,784
10169,Santiago de Alcántara,2018,11707,4879,4771,466,796,794
10169,Santiago de Alcántara,2017,10778,4264,4501,432,796,785
10169,Santiago de Alcántara,2016,10343,4008,4301,475,652,907
10169,Santiago de Alcántara,2015,10264,3996,4278,470,567,952
10170,Santiago del Campo,2022,13517,6961,4533,539,514,971
10170,Santiago del Campo,2021,13323,6716,4106,573,484,1445
10170,Santiago del Campo,2020,12587,6209,4053,601,532,1193
10170,Santiago del Campo,2019,12037,5989,3915,377,540,1216
10170,Santiago del Campo,2018,11013,5343,3578,295,558,1240
10170,Santiago del Campo,2017,9610,4061,3451,485,414,1200
10170,Santiago del Campo,2016,9379,4183,3392,519,398,887
10170,Santiago del Campo,2015,9036,3879,3554,433,358,812
10171,Santibáñez el Alto,2022,11033,4279,4190,911,679,973
10171,Santibáñez el Alto,2021,10589,3843,4016,1066,589,1075
10171,Santibáñez el Alto,2020,9643,3090,4035,1150,623,745
10171,Santibáñez el Alto,2019,9496,3264,3918,847,484,984
10171,Santibáñez el Alto,2018,8661,2978,3407,843,359,1074
10171,Santibáñez el Alto,2017,8528,2868,3427,839,407,986
10171,Santibáñez el Alto,2016,8663,2810,3805,859,314,866
10171,Santibáñez el Alto,2015,9036,3122,3811,877,358,864
10172,Santibáñez el Bajo,2022,12337,4864,4419,710,860,1485
10172,Santibáñez el Bajo,2021,11525,4320,4145,769,766,1525
10172,Santibáñez el Bajo,2020,10620,3806,4069,865,634,1246
10172,Santibáñez el Bajo,2019,10465,3939,3879,629,643,1374
10172,Santibáñez el Bajo,2018,9667,3534,3519,606,584,1424
10172,Santibáñez el Bajo,2017,9715,3483,3570,527,567,1567
10172,Santibáñez el Bajo,2016,8704,3116,3299,615,488,1186
10172,Santibáñez el Bajo,2015,8667,3116,3177,680,568,1126
10173,Saucedilla,2022,11518,6943,2443,669,838,626
10173,Saucedilla,2021,11070,6587,2332,832,789,530
10173,Saucedilla,2020,10534,6181,2170,902,756,526
10173,Saucedilla,2019,10332,6193,2251,625,722,541
10173,Saucedilla,2018,10085,6087,2069,707,700,521
10173,Saucedilla,2017,9637,5784,1897,779,534,642
10173,Saucedilla,2016,9609,5951,1754,806,471,628
10173,Saucedilla,2015,9506,5754,1791,772,472,718
10174,Segura de Toro,2022,11460,5608,3840,574,709,729
10174,Segura de Toro,2021,11031,5122,3666,647,764,832
10174,Segura de Toro,2020,10701,4836,3824,725,614,702
10174,Segura de Toro,2019,10865,5083,3867,429,597,889
10174,Segura de Toro,2018,10653,4490,3775,590,945,853
10174,Segura de Toro,2017,9233,3579,3479,488,829,857
10174,Segura de Toro,2016,8989,3471,3603,420,806,689
10174,Segura de Toro,2015,8706,3341,3379,473,694,820
10175,Serradilla,2022,11629,5679,3460,673,824,993
10175,Serradilla,2021,10909,5211,3243,753,704,998
10175,Serradilla,2020,10193,4598,3172,842,696,884
10175,Serradilla,2019,9972,4502,3133,660,749,928
10175,Serradilla,2018,9482,4123,3011,559,766,1022
10175,Serradilla,2017,8994,3949,2874,522,694,955
10175,Serradilla,2016,8707,3696,2864,505,655,986
10175,Serradilla,2015,8506,3533,2861,534,626,951
10176,Serrejón,2022,11759,6899,2967,649,655,588
10176,Serrejón,2021,11420,6726,2896,650,566,582
10176,Serrejón,2020,10897,6102,2849,846,522,579
10176,Serrejón,2019,11174,6530,2856,700,553,534
10176,Serrejón,2018,10790,6269,2593,654,705,569
10176,Serrejón,2017,10251,5875,2690,581,535,570
10176,Serrejón,2016,10447,5959,2666,583,536,703
10176,Serrejón,2015,9579,5274,2489,628,457,731
10177,Sierra de Fuentes,2022,14027,8574,3236,445,727,1045
10177,Sierra de Fuentes,2021,13430,8212,2933,599,692,994
10177,Sierra de Fuentes,2020,12447,7543,2702,829,636,736
10177,Sierra de Fuentes,2019,12286,7674,2712,460,579,860
10177,Sierra de Fuentes,2018,11612,7240,2511,402,619,842
10177,Sierra de Fuentes,2017,10819,6679,2453,413,546,727
10177,Sierra de Fuentes,2016,10442,6360,2377,446,525,733
10177,Sierra de Fuentes,2015,10382,6052,2539,530,519,742
10178,Talaván,2022,12091,5772,4193,460,711,956
10178,Talaván,2021,11339,5190,3858,616,677,999
10178,Talaván,2020,10894,5205,3649,647,592,802
10178,Talaván,2019,10329,4882,3495,359,612,981
10178,Talaván,2018,9365,3909,3434,408,585,1030
10178,Talaván,2017,8788,3555,3373,431,576,853
10178,Talaván,2016,8278,3154,3352,493,511,768
10178,Talaván,2015,8457,3250,3334,462,572,840
10179,Talaveruela de la Vera,2022,11672,4186,4508,599,875,1504
10179,Talaveruela de la Vera,2021,11086,3816,4164,650,803,1653
10179,Talaveruela de la Vera,2020,10664,3829,4110,628,728,1369
10179,Talaveruela de la Vera,2019,10174,3449,4086,440,709,1490
10179,Talaveruela de la Vera,2018,9913,3142,4075,414,731,1552
10179,Talaveruela de la Vera,2017,9358,2942,3747,544,697,1428
10179,Talaveruela de la Vera,2016,9632,2824,4151,462,696,1500
10179,Talaveruela de la Vera,2015,9584,2831,3970,505,632,1646
10180,Talayuela,2022,9386,4909,2004,681,719,1074
10180,Talayuela,2021,9113,4806,1793,789,636,1089
10180,Talayuela,2020,8641,4523,1709,842,609,957
10180,Talayuela,2019,8421,4462,1588,621,599,1151
10180,Talayuela,2018,7894,4093,1507,651,548,1095
10180,Talayuela,2017,7785,4022,1444,654,505,1160
10180,Talayuela,2016,7298,3802,1368,690,450,988
10180,Talayuela,2015,7203,3721,1283,721,405,1073
10181,Tejeda de Tiétar,2022,11905,5797,3479,520,1005,1103
10181,Tejeda de Tiétar,2021,10892,5049,3339,642,895,966
10181,Tejeda de Tiétar,2020,10200,4772,3068,690,850,821
10181,Tejeda de Tiétar,2019,9978,4567,3029,512,858,1013
10181,Tejeda de Tiétar,2018,9495,4143,2917,512,769,1154
10181,Tejeda de Tiétar,2017,8903,4047,2684,475,606,1091
10181,Tejeda de Tiétar,2016,8433,3622,2653,534,595,1029
10181,Tejeda de Tiétar,2015,8312,3730,2597,518,548,919
10182,Toril,2022,16582,9782,2068,533,489,3711
10182,Toril,2021,16811,10291,1979,675,393,3472
10182,Toril,2020,16755,9561,1894,813,291,4197
10182,Toril,2019,15060,9923,1479,490,294,2874
10182,Toril,2018,15982,9602,1587,609,286,3898
10182,Toril,2017,13661,9182,1361,512,147,2459
10182,Toril,2016,13967,8948,1411,649,140,2819
10182,Toril,2015,13950,8369,1437,647,137,3361
10183,Tornavacas,2022,10110,3162,3254,686,603,2405
10183,Tornavacas,2021,10289,3169,3017,637,614,2852
10183,Tornavacas,2020,9285,2880,3165,749,527,1962
10183,Tornavacas,2019,9169,2838,2836,601,521,2373
10183,Tornavacas,2018,8265,2604,2737,524,500,1899
10183,Tornavacas,2017,7740,2502,2643,519,419,1657
10183,Tornavacas,2016,7601,2422,2576,547,386,1670
10183,Tornavacas,2015,7746,2450,2523,574,430,1769
10184,"Torno, El",2022,11025,4344,3452,351,714,2165
10184,"Torno, El",2021,10954,3950,3288,407,660,2649
10184,"Torno, El",2020,9304,3613,3123,580,638,1350
10184,"Torno, El",2019,9701,3650,3013,340,599,2099
10184,"Torno, El",2018,8990,3367,2849,318,525,1931
10184,"Torno, El",2017,8320,3287,2742,331,521,1438
10184,"Torno, El",2016,8575,3397,2610,366,492,1710
10184,"Torno, El",2015,8706,3419,2662,329,489,1807
10185,Torrecilla de los Ángeles,2022,10496,4038,4117,810,794,737
10185,Torrecilla de los Ángeles,2021,10609,3970,3771,944,745,1180
10185,Torrecilla de los Ángeles,2020,9432,3336,3794,951,669,683
10185,Torrecilla de los Ángeles,2019,9402,3514,3523,854,602,851
10185,Torrecilla de los Ángeles,2018,9048,3277,3378,791,783,818
10185,Torrecilla de los Ángeles,2017,8878,3157,3370,699,664,988
10185,Torrecilla de los Ángeles,2016,8379,2977,3270,758,660,715
10185,Torrecilla de los Ángeles,2015,8908,2996,3515,775,628,992
10186,Torrecillas de la Tiesa,2022,12493,6853,3251,459,777,1152
10186,Torrecillas de la Tiesa,2021,11809,6315,3006,541,714,1233
10186,Torrecillas de la Tiesa,2020,10846,5506,3068,665,660,947
10186,Torrecillas de la Tiesa,2019,10928,5665,2950,402,604,1307
10186,Torrecillas de la Tiesa,2018,10004,4998,2738,374,636,1259
10186,Torrecillas de la Tiesa,2017,9378,4618,2608,426,563,1163
10186,Torrecillas de la Tiesa,2016,8794,4147,2587,477,513,1070
10186,Torrecillas de la Tiesa,2015,8579,3951,2530,476,541,1082
10187,Torre de Don Miguel,2022,11505,5498,3415,663,859,1069
10187,Torre de Don Miguel,2021,10666,5152,3042,799,782,892
10187,Torre de Don Miguel,2020,10616,4812,3240,879,774,912
10187,Torre de Don Miguel,2019,10242,4883,3121,656,736,847
10187,Torre de Don Miguel,2018,9961,4728,2979,626,758,870
10187,Torre de Don Miguel,2017,9446,4247,2935,608,711,945
10187,Torre de Don Miguel,2016,9070,3975,2927,577,751,840
10187,Torre de Don Miguel,2015,8736,3845,2849,545,739,758
10188,Torre de Santa María,2022,11660,4746,4481,671,854,907
10188,Torre de Santa María,2021,11080,4297,4134,785,826,1038
10188,Torre de Santa María,2020,10281,3773,4150,920,709,729
10188,Torre de Santa María,2019,9870,3593,3971,685,671,950
10188,Torre de Santa María,2018,9509,3363,3724,716,587,1118
10188,Torre de Santa María,2017,8832,3143,3407,764,657,861
10188,Torre de Santa María,2016,8640,3217,3270,792,617,744
10188,Torre de Santa María,2015,7998,2691,3137,757,608,806
10189,Torrejoncillo,2022,12036,6191,3485,539,729,1093
10189,Torrejoncillo,2021,11377,5845,3251,600,672,1009
10189,Torrejoncillo,2020,10659,5273,3243,754,615,774
10189,Torrejoncillo,2019,10569,5356,3167,490,620,936
10189,Torrejoncillo,2018,9749,4849,3022,455,552,870
10189,Torrejoncillo,2017,9148,4534,2817,444,508,847
10189,Torrejoncillo,2016,8711,4119,2815,501,467,808
10189,Torrejoncillo,2015,8382,3814,2760,563,472,773
10190,Torrejón el Rubio,2022,12853,6188,4296,503,530,1337
10190,Torrejón el Rubio,2021,11967,5617,3803,812,546,1190
10190,Torrejón el Rubio,2020,11062,4977,3785,748,567,985
10190,Torrejón el Rubio,2019,10912,5405,3529,402,532,1045
10190,Torrejón el Rubio,2018,10180,4866,3273,473,464,1105
10190,Torrejón el Rubio,2017,9594,4519,3151,428,401,1094
10190,Torrejón el Rubio,2016,9463,4155,3473,443,322,1070
10190,Torrejón el Rubio,2015,8967,4004,3267,530,319,848
10191,Torremenga,2022,14124,7782,3458,679,810,1396
10191,Torremenga,2021,13984,8015,3138,707,772,1352
10191,Torremenga,2020,12603,6784,3152,874,650,1143
10191,Torremenga,2019,12012,6486,3032,558,728,1207
10191,Torremenga,2018,11401,6211,2876,520,642,1153
10191,Torremenga,2017,11078,6105,2724,633,534,1082
10191,Torremenga,2016,10587,5968,2572,634,449,964
10191,Torremenga,2015,10682,5611,2500,578,424,1568
10192,Torremocha,2022,13548,5426,5576,474,982,1090
10192,Torremocha,2021,12876,4894,5299,519,922,1242
10192,Torremocha,2020,13629,5032,6039,604,905,1049
10192,Torremocha,2019,12482,4727,5303,396,878,1178
10192,Torremocha,2018,12569,4975,5139,351,818,1285
10192,Torremocha,2017,11961,5047,4739,340,718,1117
10192,Torremocha,2016,11657,4690,4760,342,701,1163
10192,Torremocha,2015,11488,4738,4570,396,630,1153
10193,Torreorgaz,2022,12699,7650,2541,433,633,1442
10193,Torreorgaz,2021,11460,6788,2293,534,625,1221
10193,Torreorgaz,2020,10535,6003,2259,754,584,935
10193,Torreorgaz,2019,10253,6042,2148,354,575,1134
10193,Torreorgaz,2018,9354,5404,2017,357,502,1074
10193,Torreorgaz,2017,8768,4940,1967,367,503,990
10193,Torreorgaz,2016,8385,4712,1909,383,455,926
10193,Torreorgaz,2015,8219,4434,1899,428,421,1036
10194,Torrequemada,2022,13678,6469,4704,408,624,1473
10194,Torrequemada,2021,13084,5961,4473,576,619,1455
10194,Torrequemada,2020,12220,5102,4663,744,628,1083
10194,Torrequemada,2019,12780,5302,4873,365,634,1606
10194,Torrequemada,2018,11888,4729,4602,304,598,1655
10194,Torrequemada,2017,11157,4259,4170,246,535,1947
10194,Torrequemada,2016,10273,4017,4117,304,577,1259
10194,Torrequemada,2015,9665,3868,3897,312,510,1078
10195,Trujillo,2022,13173,7385,3256,370,750,1412
10195,Trujillo,2021,12468,6812,3031,550,730,1345
10195,Trujillo,2020,11620,6140,3046,729,666,1040
10195,Trujillo,2019,11455,6406,2910,343,637,1159
10195,Trujillo,2018,10804,5945,2784,337,594,1144
10195,Trujillo,2017,10301,5676,2656,325,536,1108
10195,Trujillo,2016,9944,5500,2575,347,485,1037
10195,Trujillo,2015,9611,5239,2502,381,476,1013
10196,Valdastillas,2022,11432,3787,3844,473,783,2546
10196,Valdastillas,2021,11619,3290,3682,649,589,3409
10196,Valdastillas,2020,9780,3066,3459,721,628,1905
10196,Valdastillas,2019,9569,3210,3031,359,564,2404
10196,Valdastillas,2018,8754,3327,2809,417,499,1702
10196,Valdastillas,2017,8394,3185,2722,478,538,1471
10196,Valdastillas,2016,8800,3359,2721,532,559,1629
10196,Valdastillas,2015,9186,3280,2649,565,562,2130
10197,Valdecañas de Tajo,2022,16772,7282,6383,718,276,2114
10197,Valdecañas de Tajo,2021,12792,NA,NA,NA,NA,NA
10197,Valdecañas de Tajo,2020,12012,NA,NA,NA,NA,NA
10197,Valdecañas de Tajo,2019,15903,7921,6212,459,185,1125
10197,Valdecañas de Tajo,2018,15340,7641,6218,367,154,960
10197,Valdecañas de Tajo,2017,14395,7035,5879,614,110,800
10197,Valdecañas de Tajo,2016,14080,7163,5602,460,293,562
10197,Valdecañas de Tajo,2015,12510,6522,4221,568,478,721
10198,Valdefuentes,2022,13390,5664,4550,437,970,1769
10198,Valdefuentes,2021,12537,5183,4210,554,962,1628
10198,Valdefuentes,2020,11715,4734,4044,686,922,1329
10198,Valdefuentes,2019,11364,4825,3990,411,874,1264
10198,Valdefuentes,2018,10813,4553,3773,416,823,1249
10198,Valdefuentes,2017,9955,4158,3476,444,693,1184
10198,Valdefuentes,2016,9798,4058,3500,419,670,1152
10198,Valdefuentes,2015,9748,4040,3417,441,661,1189
10199,Valdehúncar,2022,13292,7969,2970,573,745,1036
10199,Valdehúncar,2021,14052,8106,2885,504,554,2001
10199,Valdehúncar,2020,12547,7503,3046,753,268,977
10199,Valdehúncar,2019,12229,7119,3410,515,239,945
10199,Valdehúncar,2018,11907,7296,3217,474,332,589
10199,Valdehúncar,2017,11306,6627,3088,582,322,688
10199,Valdehúncar,2016,11656,7059,3116,397,323,761
10199,Valdehúncar,2015,10771,6202,3139,464,291,676
10200,Valdelacasa de Tajo,2022,13459,4839,5629,396,637,1958
10200,Valdelacasa de Tajo,2021,12919,5033,4981,481,645,1778
10200,Valdelacasa de Tajo,2020,12376,4469,5106,582,484,1735
10200,Valdelacasa de Tajo,2019,11851,4426,5002,339,570,1514
10200,Valdelacasa de Tajo,2018,11184,3851,4763,316,511,1744
10200,Valdelacasa de Tajo,2017,10376,3358,4633,323,543,1519
10200,Valdelacasa de Tajo,2016,10129,3144,4726,331,537,1392
10200,Valdelacasa de Tajo,2015,9884,2899,4849,323,484,1329
10201,Valdemorales,2022,12790,NA,NA,NA,NA,NA
10201,Valdemorales,2021,11838,5861,2879,1239,765,1095
10201,Valdemorales,2020,11215,5435,3042,1264,644,830
10201,Valdemorales,2019,11601,5888,2948,854,589,1080
10201,Valdemorales,2018,11131,5086,2959,846,549,1495
10201,Valdemorales,2017,10145,4881,2568,839,454,1186
10201,Valdemorales,2016,9527,4128,2684,859,471,1260
10201,Valdemorales,2015,9086,3993,2521,877,400,1122
10202,Valdeobispo,2022,12989,6018,4758,566,867,779
10202,Valdeobispo,2021,12057,5571,4472,641,634,739
10202,Valdeobispo,2020,10885,4919,4205,718,603,439
10202,Valdeobispo,2019,11418,5095,4421,627,600,674
10202,Valdeobispo,2018,10459,4523,4197,522,500,718
10202,Valdeobispo,2017,10091,4469,3898,500,498,726
10202,Valdeobispo,2016,9524,3889,3928,557,457,693
10202,Valdeobispo,2015,9305,3957,3761,514,482,591
10203,Valencia de Alcántara,2022,12116,5947,3694,459,766,1250
10203,Valencia de Alcántara,2021,11569,5668,3445,591,736,1129
10203,Valencia de Alcántara,2020,10721,5142,3308,665,677,928
10203,Valencia de Alcántara,2019,10587,5195,3237,396,669,1090
10203,Valencia de Alcántara,2018,10072,4841,3099,397,633,1103
10203,Valencia de Alcántara,2017,9569,4529,3020,391,577,1052
10203,Valencia de Alcántara,2016,9260,4324,2917,396,554,1068
10203,Valencia de Alcántara,2015,8889,4046,2880,411,521,1031
10204,Valverde de la Vera,2022,13128,5217,5146,589,887,1289
10204,Valverde de la Vera,2021,12319,4286,4915,682,831,1605
10204,Valverde de la Vera,2020,12524,5035,4694,672,827,1296
10204,Valverde de la Vera,2019,11813,4788,4256,397,838,1533
10204,Valverde de la Vera,2018,11409,4436,4245,402,800,1527
10204,Valverde de la Vera,2017,10989,3492,4575,372,811,1740
10204,Valverde de la Vera,2016,10298,3470,4424,359,761,1284
10204,Valverde de la Vera,2015,10091,3278,4526,339,693,1256
10205,Valverde del Fresno,2022,11033,4261,4217,687,748,1119
10205,Valverde del Fresno,2021,10292,3915,3803,867,645,1062
10205,Valverde del Fresno,2020,9773,3587,3708,905,582,992
10205,Valverde del Fresno,2019,9538,3663,3562,656,607,1052
10205,Valverde del Fresno,2018,8997,3402,3362,630,569,1035
10205,Valverde del Fresno,2017,8501,3158,3105,640,529,1070
10205,Valverde del Fresno,2016,7997,2948,3124,627,477,822
10205,Valverde del Fresno,2015,7912,2793,3080,656,464,920
10206,Viandar de la Vera,2022,13464,6116,4302,463,422,2162
10206,Viandar de la Vera,2021,13283,5928,4159,595,407,2196
10206,Viandar de la Vera,2020,12172,5652,4012,614,419,1475
10206,Viandar de la Vera,2019,12361,5322,4491,326,333,1889
10206,Viandar de la Vera,2018,11271,4483,4096,332,526,1834
10206,Viandar de la Vera,2017,10502,4393,3959,250,465,1435
10206,Viandar de la Vera,2016,9995,4200,4164,213,428,990
10206,Viandar de la Vera,2015,9673,3786,4213,287,354,1031
10207,Villa del Campo,2022,11448,4002,4641,756,948,1101
10207,Villa del Campo,2021,10780,3588,4363,816,835,1179
10207,Villa del Campo,2020,9807,3237,4358,786,694,732
10207,Villa del Campo,2019,9859,2999,4234,731,714,1181
10207,Villa del Campo,2018,9627,2717,4260,644,766,1240
10207,Villa del Campo,2017,8948,2459,4137,596,684,1073
10207,Villa del Campo,2016,8604,2330,4196,535,589,955
10207,Villa del Campo,2015,9365,2276,4671,524,764,1130
10208,Villa del Rey,2022,14602,7126,4424,445,645,1962
10208,Villa del Rey,2021,12703,5995,4417,279,557,1454
10208,Villa del Rey,2020,12401,5432,4191,387,623,1768
10208,Villa del Rey,2019,10655,4745,4096,344,614,855
10208,Villa del Rey,2018,11130,4661,3761,298,503,1907
10208,Villa del Rey,2017,10201,4515,3718,303,495,1171
10208,Villa del Rey,2016,10852,5047,3523,487,385,1409
10208,Villa del Rey,2015,10865,5110,3129,428,180,2018
10209,Villamesías,2022,11284,NA,NA,NA,NA,NA
10209,Villamesías,2021,10125,4172,3786,981,687,499
10209,Villamesías,2020,9170,3529,3499,1031,640,471
10209,Villamesías,2019,9510,3718,3611,854,546,749
10209,Villamesías,2018,9135,3434,3565,846,581,648
10209,Villamesías,2017,8628,3187,3553,771,562,554
10209,Villamesías,2016,8086,2975,3472,718,450,471
10209,Villamesías,2015,8346,3217,3487,769,370,503
10210,Villamiel,2022,11427,NA,NA,NA,NA,NA
10210,Villamiel,2021,10644,4088,3669,1043,685,1159
10210,Villamiel,2020,9595,3612,3540,1082,661,699
10210,Villamiel,2019,9876,3782,3417,854,763,992
10210,Villamiel,2018,9674,3697,3250,846,854,1012
10210,Villamiel,2017,8653,3221,3062,808,711,850
10210,Villamiel,2016,8442,2953,3032,859,701,894
10210,Villamiel,2015,8148,2839,2964,759,664,923
10211,Villanueva de la Sierra,2022,10547,3880,4155,892,903,716
10211,Villanueva de la Sierra,2021,10430,3103,4287,951,953,1135
10211,Villanueva de la Sierra,2020,10051,2897,4514,906,910,823
10211,Villanueva de la Sierra,2019,9937,2864,4421,795,950,906
10211,Villanueva de la Sierra,2018,9703,2567,4289,739,892,1215
10211,Villanueva de la Sierra,2017,8753,2146,4101,681,712,1113
10211,Villanueva de la Sierra,2016,8259,2102,3967,632,668,890
10211,Villanueva de la Sierra,2015,8242,1936,3807,732,670,1097
10212,Villanueva de la Vera,2022,11936,5348,3478,417,724,1969
10212,Villanueva de la Vera,2021,11708,5298,3203,586,678,1943
10212,Villanueva de la Vera,2020,10768,4717,3081,695,628,1647
10212,Villanueva de la Vera,2019,10802,4698,3248,410,619,1827
10212,Villanueva de la Vera,2018,9994,4364,3190,359,547,1534
10212,Villanueva de la Vera,2017,9483,4184,3007,321,528,1444
10212,Villanueva de la Vera,2016,9557,4000,2995,362,490,1709
10212,Villanueva de la Vera,2015,9429,3897,2967,406,454,1706
10213,Villar del Pedroso,2022,11536,4724,4257,441,730,1384
10213,Villar del Pedroso,2021,11195,4669,4096,365,798,1266
10213,Villar del Pedroso,2020,10837,4327,4072,468,724,1246
10213,Villar del Pedroso,2019,10299,3986,3919,310,758,1325
10213,Villar del Pedroso,2018,9764,3734,3739,242,711,1338
10213,Villar del Pedroso,2017,8721,3116,3471,327,653,1154
10213,Villar del Pedroso,2016,8695,2954,3575,267,695,1203
10213,Villar del Pedroso,2015,8545,2777,3521,346,678,1222
10214,Villar de Plasencia,2022,13644,5780,4565,440,917,1942
10214,Villar de Plasencia,2021,12502,5191,4304,621,780,1607
10214,Villar de Plasencia,2020,10923,4673,3918,531,635,1166
10214,Villar de Plasencia,2019,11111,4432,4088,407,557,1626
10214,Villar de Plasencia,2018,11109,4382,4260,347,272,1849
10214,Villar de Plasencia,2017,10120,4019,4100,342,269,1390
10214,Villar de Plasencia,2016,9927,3612,3867,353,420,1675
10214,Villar de Plasencia,2015,9620,3552,3738,461,274,1596
10215,Villasbuenas de Gata,2022,10814,4400,3927,841,628,1018
10215,Villasbuenas de Gata,2021,10154,4082,3745,901,490,935
10215,Villasbuenas de Gata,2020,9682,3557,3725,983,608,809
10215,Villasbuenas de Gata,2019,9452,3741,3698,642,590,781
