mun_code,mun_name,district_code,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
39099,Villaescusa,3909901,2018,43.7,17.7,18.9,2.8,21.1,3886,97.9
39099,Villaescusa,3909901,2017,43.5,18.1,18.7,2.9,20.1,3912,98.2
39099,Villaescusa,3909901,2016,43,18.3,18.1,2.8,20.7,3883,98.2
39099,Villaescusa,3909901,2015,43,18,18,2.8,20.3,3881,98.3
39100,Villafufre,3910001,2022,48.2,12.3,25.3,2.5,30.5,1000,96.7
39100,Villafufre,3910001,2021,47.5,13.4,25.3,2.6,29.9,1028,96.5
39100,Villafufre,3910001,2020,47.8,13.1,25.4,2.6,29.9,1003,96.5
39100,Villafufre,3910001,2019,47.8,12.4,25.6,2.6,28.2,997,97.2
39100,Villafufre,3910001,2018,47.7,13.5,25.5,2.6,26.7,989,97.4
39100,Villafufre,3910001,2017,47.4,13.7,24.9,2.6,26.9,1017,96.3
39100,Villafufre,3910001,2016,47.5,13.2,24.6,2.7,25.6,1021,96.9
39100,Villafufre,3910001,2015,47.5,12.5,25.1,2.6,26.9,1020,96.8
39101,Valle de Villaverde,3910101,2022,53.4,9.8,30.7,1.8,53.5,254,94.5
39101,Valle de Villaverde,3910101,2021,54.1,10.2,32.7,1.8,53.7,266,95.9
39101,Valle de Villaverde,3910101,2020,53.7,9.8,31.8,1.9,48.3,277,94.6
39101,Valle de Villaverde,3910101,2019,53.8,9.9,32.2,1.9,47.6,273,94.5
39101,Valle de Villaverde,3910101,2018,52.8,11.1,30.4,1.9,45.9,280,93.6
39101,Valle de Villaverde,3910101,2017,52.8,10.5,32.2,2,43.1,286,95.1
39101,Valle de Villaverde,3910101,2016,51.7,10.1,30.7,2,44.4,306,95.1
39101,Valle de Villaverde,3910101,2015,51.1,8.6,30.3,2,42.1,327,93.9
39102,Voto,3910201,2022,46.6,14.6,22.9,2.3,34.9,2937,95
39102,Voto,3910201,2021,46.6,14.6,23.1,2.3,36.1,2862,95.4
39102,Voto,3910201,2020,46.5,14.8,22.5,2.3,36.3,2786,95.5
39102,Voto,3910201,2019,46.9,13.9,22.8,2.3,36.7,2655,95.7
39102,Voto,3910201,2018,46.6,14.1,23.1,2.3,36.2,2702,95.7
39102,Voto,3910201,2017,46,14.2,22.6,2.3,36.1,2731,95.2
39102,Voto,3910201,2016,46.1,14,22.4,2.3,35.5,2718,96.2
39102,Voto,3910201,2015,46.1,13.7,22.7,2.3,35.2,2722,96.6
12001,Atzeneta del Maestrat,1200101,2022,48.7,13.2,30.1,2.2,40.1,1319,87.5
12001,Atzeneta del Maestrat,1200101,2021,49.7,12.9,31.2,2.2,39.2,1286,89.5
12001,Atzeneta del Maestrat,1200101,2020,49.8,12.8,31.7,2.2,36.8,1293,89.2
12001,Atzeneta del Maestrat,1200101,2019,49.6,12.4,31.2,2.3,36.5,1292,88.5
12001,Atzeneta del Maestrat,1200101,2018,50.1,11.5,31.9,2.2,35.5,1261,90.4
12001,Atzeneta del Maestrat,1200101,2017,50.2,11.2,32.3,2.2,35.1,1252,90.8
12001,Atzeneta del Maestrat,1200101,2016,49.9,11.3,32.3,2.2,35,1273,90.8
12001,Atzeneta del Maestrat,1200101,2015,50.3,11.1,32.6,2.2,35.4,1273,91.3
12002,Aín,1200201,2022,53.7,5.4,36.2,1.8,50.7,130,98.5
12002,Aín,1200201,2021,51.9,7.4,32.4,1.8,50,136,97.8
12002,Aín,1200201,2020,52.2,6.7,33.3,1.8,53.3,135,95.6
12002,Aín,1200201,2019,52.9,6.5,35,1.8,48.5,131,96.8
12002,Aín,1200201,2018,51.6,5.5,30.7,1.8,48.2,128,95.3
12002,Aín,1200201,2017,53.7,5.6,33.6,1.9,40,129,95.2
12002,Aín,1200201,2016,53.2,6.2,33.3,1.9,41.8,129,95.4
12002,Aín,1200201,2015,53.1,4.9,32.8,1.9,45.3,128,95.9
12003,Albocàsser,1200301,2022,47.4,15,27.4,2.4,34.8,1273,83.9
12003,Albocàsser,1200301,2021,48,14.3,28.5,2.4,34.3,1230,84.5
12003,Albocàsser,1200301,2020,47.5,14.7,28.2,2.4,35.2,1229,85.5
12003,Albocàsser,1200301,2019,48.5,13.6,29.4,2.4,35.4,1195,86.1
12003,Albocàsser,1200301,2018,48.1,14.5,29.5,2.4,34.5,1217,86.1
12003,Albocàsser,1200301,2017,48,14.7,29.7,2.4,34.1,1204,86.6
12003,Albocàsser,1200301,2016,48.1,14.7,30.7,2.5,32,1230,87.6
12003,Albocàsser,1200301,2015,47.7,13.9,29.8,2.5,32.3,1262,87.2
12004,Alcalà de Xivert,1200401,2022,43.7,18.9,22.6,2.5,30.4,2283,71.1
12004,Alcalà de Xivert,1200401,2021,43.9,18.8,23.7,2.5,31.6,2218,71.9
12004,Alcalà de Xivert,1200401,2020,43.9,18.6,24.3,2.5,30.4,2212,73.5
12004,Alcalà de Xivert,1200401,2019,43.7,18.6,24,2.5,30.5,2200,73.1
12004,Alcalà de Xivert,1200401,2018,44,17.4,24.3,2.5,28,2233,72.7
12004,Alcalà de Xivert,1200401,2017,43.8,17.5,23.5,2.5,28.5,2259,74.2
12004,Alcalà de Xivert,1200401,2016,43.6,17.8,23.1,2.5,29.1,2298,74.8
12004,Alcalà de Xivert,1200401,2015,43.8,17,23.4,2.5,27.8,2330,75.3
12004,Alcalà de Xivert,1200402,2022,46.2,14.5,24.5,2.2,38.7,5048,68
12004,Alcalà de Xivert,1200402,2021,46,14.4,24.1,2.1,40.1,4623,70.8
12004,Alcalà de Xivert,1200402,2020,45.5,14.6,23.4,2.1,38.8,4499,71.2
12004,Alcalà de Xivert,1200402,2019,44.6,15.5,22.4,2.2,38.7,4443,71
12004,Alcalà de Xivert,1200402,2018,44.9,15.3,22.6,2.2,37.3,4417,72.3
12004,Alcalà de Xivert,1200402,2017,44.5,15.8,22.5,2.2,38,4420,70.8
12004,Alcalà de Xivert,1200402,2016,44.3,15.7,22,2.2,34.7,4455,70.5
12004,Alcalà de Xivert,1200402,2015,44.3,15.1,22,2.2,37.8,4602,68.7
12005,"Alcora, l'",1200501,2022,47.8,13.5,26.8,2.2,35.6,3952,91.3
12005,"Alcora, l'",1200501,2021,47.9,13.5,26.9,2.2,34.9,3927,92.5
12005,"Alcora, l'",1200501,2020,47.9,13.1,26.8,2.2,34.4,3952,92.3
12005,"Alcora, l'",1200501,2019,47.5,13.8,26.3,2.3,32.6,4039,91.6
12005,"Alcora, l'",1200501,2018,47.5,13.7,27,2.3,32,4054,93
12005,"Alcora, l'",1200501,2017,47.1,14.1,26.3,2.3,31.8,4086,93.9
12005,"Alcora, l'",1200501,2016,46.8,14.2,26.1,2.3,30.6,4133,93.5
12005,"Alcora, l'",1200501,2015,46.4,14.9,25.5,2.3,30.1,4219,93.3
12005,"Alcora, l'",1200502,2022,41.5,18.6,15.2,2.5,27.1,6503,92.5
12005,"Alcora, l'",1200502,2021,41.2,19.3,14.9,2.5,26.5,6496,92.4
12005,"Alcora, l'",1200502,2020,40.7,19.8,14.3,2.5,26.7,6435,92.6
12005,"Alcora, l'",1200502,2019,40.6,19.9,13.9,2.5,27.4,6330,92.6
12005,"Alcora, l'",1200502,2018,40.2,20,13.7,2.5,27,6305,93
12005,"Alcora, l'",1200502,2017,39.9,20.2,13.5,2.5,27.6,6299,92.9
12005,"Alcora, l'",1200502,2016,39.3,20.6,12.8,2.5,26.8,6313,92.4
12005,"Alcora, l'",1200502,2015,38.9,20.4,12.2,2.5,27.1,6263,92.2
12006,Alcudia de Veo,1200601,2022,50.2,7.3,27.2,1.9,48.2,206,99
12006,Alcudia de Veo,1200601,2021,50.3,6.7,28.7,1.9,47.6,195,98.5
12006,Alcudia de Veo,1200601,2020,48.5,10.1,27.8,1.9,49.5,198,96.4
12006,Alcudia de Veo,1200601,2019,49.8,6.9,28.2,2,45.7,188,97.9
12006,Alcudia de Veo,1200601,2018,48.8,7.4,25.3,2,44.8,190,97.9
12006,Alcudia de Veo,1200601,2017,49,9,26.4,2,44,201,97.5
12006,Alcudia de Veo,1200601,2016,49.2,11.3,27.9,2,45.1,204,98
12006,Alcudia de Veo,1200601,2015,49.1,10.9,29.9,1.9,47.9,201,97.5
12007,Alfondeguilla,1200701,2022,48.2,12.9,27,2.3,35.9,873,96.5
12007,Alfondeguilla,1200701,2021,47.3,14.1,26,2.3,35.6,877,96.9
12007,Alfondeguilla,1200701,2020,47.3,14.1,25.7,2.3,34.8,871,96.9
12007,Alfondeguilla,1200701,2019,47.7,14.1,25.9,2.3,35.9,861,97.3
12007,Alfondeguilla,1200701,2018,47.6,13.5,25.7,2.3,35.5,867,97.2
12007,Alfondeguilla,1200701,2017,47.3,13.3,26.2,2.3,35.2,862,97.6
12007,Alfondeguilla,1200701,2016,47.5,13.6,27,2.4,32.4,870,97.6
12007,Alfondeguilla,1200701,2015,47.2,13.9,27.2,2.3,32.9,892,97.2
12008,Algimia de Almonacid,1200801,2022,55.9,3.6,39.8,1.7,59.3,249,90.8
12008,Algimia de Almonacid,1200801,2021,56.2,4.9,40.9,1.7,58.1,247,91.5
12008,Algimia de Almonacid,1200801,2020,56.6,4.6,41.2,1.7,54.7,238,92.5
12008,Algimia de Almonacid,1200801,2019,55.7,6.1,40.5,1.8,48.5,262,90.8
12008,Algimia de Almonacid,1200801,2018,54.2,6.8,38,1.8,48.2,263,90.9
12008,Algimia de Almonacid,1200801,2017,54.8,7.6,40.7,1.8,48.6,263,91.5
12008,Algimia de Almonacid,1200801,2016,53.2,8.6,39.8,1.9,48.1,269,91.8
12008,Algimia de Almonacid,1200801,2015,53.3,8.2,38.8,1.8,47.9,268,90.6
12009,Almassora,1200901,2022,42.1,18.9,16.9,2.5,30.3,8883,85.7
12009,Almassora,1200901,2021,41.9,19.1,16.8,2.5,29.8,8821,86.5
12009,Almassora,1200901,2020,41.6,19.4,16.6,2.5,28.9,8735,87.2
12009,Almassora,1200901,2019,41.2,19.7,16.5,2.5,28.6,8721,87
12009,Almassora,1200901,2018,40.9,20,16.3,2.5,28.7,8584,87.2
12009,Almassora,1200901,2017,40.8,20.3,16.4,2.5,28.9,8574,87.3
12009,Almassora,1200901,2016,40.6,20.4,16.3,2.5,27.8,8533,87.2
12009,Almassora,1200901,2015,40.2,20.7,15.9,2.5,28.4,8575,86.7
12009,Almassora,1200902,2022,42.5,17.8,18,2.4,31.9,7019,81
12009,Almassora,1200902,2021,42.3,18,18,2.4,32,6900,81.9
12009,Almassora,1200902,2020,41.9,18.2,17.7,2.5,32.1,6928,82.9
12009,Almassora,1200902,2019,41.8,18.3,17.8,2.5,32,6869,83.1
12009,Almassora,1200902,2018,41.6,18.6,17.8,2.4,32,6782,84.4
12009,Almassora,1200902,2017,41.4,18.5,17.5,2.5,30.8,6843,84.6
12009,Almassora,1200902,2016,41,18.5,17.1,2.5,30.2,6859,85.1
12009,Almassora,1200902,2015,40.8,18.6,17.1,2.5,30.7,6865,85
12009,Almassora,1200903,2022,37.8,22.4,10.4,2.5,29.5,11857,81.8
12009,Almassora,1200903,2021,37.6,22.4,10.2,2.5,29.5,11480,83.1
12009,Almassora,1200903,2020,37.5,22.1,10.2,2.5,30.1,11143,83.7
12009,Almassora,1200903,2019,37.2,22.3,10.3,2.5,30.7,10958,83.6
12009,Almassora,1200903,2018,36.9,22.6,10.2,2.5,31.2,10679,84.1
12009,Almassora,1200903,2017,36.7,22.2,10.3,2.5,32.2,10328,85.2
12009,Almassora,1200903,2016,36.6,21.8,10.1,2.5,31.2,10069,85.4
12009,Almassora,1200903,2015,36.2,21.6,9.9,2.5,31.5,10019,84.2
12010,Almedíjar,1201001,2022,50.6,8.2,32.9,1.9,45.1,280,92.1
12010,Almedíjar,1201001,2021,51.1,8.6,33.5,2,40.3,269,93.7
12010,Almedíjar,1201001,2020,52.7,5.9,33.2,1.9,41.5,253,96.1
12010,Almedíjar,1201001,2019,54.3,4.9,34.8,2.1,39,244,98.4
12010,Almedíjar,1201001,2018,54.5,5.1,35.3,2.1,39.5,255,98.4
12010,Almedíjar,1201001,2017,54.9,5.5,35.2,2,40.9,256,98.8
12010,Almedíjar,1201001,2016,54.5,5.6,34.1,2.1,38.9,270,98.2
12010,Almedíjar,1201001,2015,55,4.6,32.7,2.1,39.7,281,98.6
12011,Almenara,1201101,2022,43.3,16.5,19.2,2.4,31.7,6544,87.7
12011,Almenara,1201101,2021,43.2,16.9,18.8,2.4,32.5,6357,89.6
12011,Almenara,1201101,2020,43.3,17,18.9,2.4,32.2,6218,90.1
12011,Almenara,1201101,2019,43,17.2,18.6,2.4,31.2,6087,91.5
12011,Almenara,1201101,2018,42.9,17.3,18.9,2.4,30.8,5987,91.9
12011,Almenara,1201101,2017,42.8,17.5,19,2.4,31.4,5898,93.1
12011,Almenara,1201101,2016,42.3,17.8,18.3,2.4,30.9,5914,93
12011,Almenara,1201101,2015,42.2,17.4,18.1,2.4,31.1,5918,92.4
12012,Altura,1201201,2022,43.4,18.1,20.3,2.5,29.6,3734,86.2
12012,Altura,1201201,2021,43.4,18.3,20.7,2.5,30,3668,87.4
12012,Altura,1201201,2020,43.2,18.5,20.7,2.5,29.5,3655,87.2
12012,Altura,1201201,2019,43.1,18.3,20.9,2.5,28.7,3602,87.5
12012,Altura,1201201,2018,43.2,18.4,21.3,2.4,29.6,3520,89
12012,Altura,1201201,2017,43.1,18.2,21.3,2.4,30.4,3520,90
12012,Altura,1201201,2016,42.9,18.1,21,2.5,28,3582,89.9
12012,Altura,1201201,2015,42.5,18.1,20.5,2.5,28.9,3638,88.4
12013,Arañuel,1201301,2022,53.6,6.1,36,1.7,56.8,164,89.6
12013,Arañuel,1201301,2021,55.1,4.3,36.8,1.7,59.8,163,90.7
12013,Arañuel,1201301,2020,56.3,2.6,39.5,1.6,57.9,152,90.1
12013,Arañuel,1201301,2019,56.1,3.4,37.8,1.8,48.5,151,90.7
12013,Arañuel,1201301,2018,56,3.5,37.1,1.8,48.2,151,94
12013,Arañuel,1201301,2017,56.2,3.4,36.6,1.8,48.6,145,93.2
12013,Arañuel,1201301,2016,56.3,3.5,36.8,1.8,48.1,152,94
12013,Arañuel,1201301,2015,55.1,3.5,34.4,1.8,47.9,160,93.8
12014,Ares del Maestrat,1201401,2022,54.7,6.3,38.5,2,48.3,174,98.3
12014,Ares del Maestrat,1201401,2021,55.9,5.8,41,2,44.7,173,98.8
12014,Ares del Maestrat,1201401,2020,54.1,7.4,38.9,2.1,41.7,175,97.7
12014,Ares del Maestrat,1201401,2019,53.9,8.2,38,2.1,40.2,184,96.7
12014,Ares del Maestrat,1201401,2018,53.6,7.5,37.6,2.1,39.8,186,97.3
12014,Ares del Maestrat,1201401,2017,52.7,7.9,36.8,2.1,39.3,190,98.4
12014,Ares del Maestrat,1201401,2016,52.9,7.1,37.1,2.1,40.9,197,98
12014,Ares del Maestrat,1201401,2015,52.7,6.9,37.6,2.1,43.3,202,98
12015,Argelita,1201501,2022,48.2,7.6,25.8,1.9,55.4,159,86.2
12015,Argelita,1201501,2021,47,8.4,25.3,1.9,55.4,154,88.2
12015,Argelita,1201501,2020,48.7,5.2,27.2,1.7,65,136,87.8
12015,Argelita,1201501,2019,49.3,3.4,27.8,1.8,48.5,131,97.6
12015,Argelita,1201501,2018,49.8,3.5,30.3,1.8,48.2,128,98.3
12015,Argelita,1201501,2017,51.5,3.4,30.6,1.8,48.6,129,94.7
12015,Argelita,1201501,2016,NA,NA,NA,NA,NA,NA,NA
12015,Argelita,1201501,2015,NA,NA,NA,NA,NA,NA,NA
12016,Artana,1201601,2022,45,17.1,21.7,2.4,29.1,1266,92.2
12016,Artana,1201601,2021,44.2,17.8,20.9,2.4,28.8,1253,92.5
12016,Artana,1201601,2020,44.3,17.7,21,2.4,29.6,1229,93
12016,Artana,1201601,2019,43.9,18.2,20.6,2.5,28.3,1221,93
12016,Artana,1201601,2018,43.4,18.1,19.8,2.5,28.7,1211,93.4
12016,Artana,1201601,2017,42.9,18.9,19.6,2.5,26.3,1212,93.5
12016,Artana,1201601,2016,42.6,18.8,18.8,2.5,25.3,1223,93.8
12016,Artana,1201601,2015,42.4,18.6,18.7,2.5,27.9,1208,94.7
12016,Artana,1201602,2022,48.1,12.4,26.8,2.3,37.2,702,96.7
12016,Artana,1201602,2021,48,12.8,26.3,2.3,37.9,725,96.7
12016,Artana,1201602,2020,47.9,13.1,25.9,2.3,37,738,96.3
12016,Artana,1201602,2019,47.4,13.1,25.5,2.3,37.9,723,96.3
12016,Artana,1201602,2018,47.1,14.3,25.1,2.3,37.2,736,96.6
12016,Artana,1201602,2017,47.5,13.9,26.1,2.3,35,748,97.5
12016,Artana,1201602,2016,47.4,14.3,26.2,2.4,33.2,756,97.4
12016,Artana,1201602,2015,46.9,15.1,25.1,2.3,34.9,776,96.5
12017,Ayódar,1201701,2022,56.7,5.1,39.9,1.9,47.4,178,94.4
12017,Ayódar,1201701,2021,56.5,5.8,40,1.8,50.6,155,98.1
12017,Ayódar,1201701,2020,56.4,7,41.8,1.8,46,158,97.5
12017,Ayódar,1201701,2019,56.6,6.5,41.6,1.8,48.5,154,98.7
12017,Ayódar,1201701,2018,56.8,4.4,41.6,1.8,47.3,159,98.1
12017,Ayódar,1201701,2017,56.5,4.9,41.8,1.8,48.6,164,98.2
12017,Ayódar,1201701,2016,56.3,4.2,41.9,1.8,48.1,165,98.8
12017,Ayódar,1201701,2015,56.1,5.2,41.9,1.8,46.2,172,99.4
12018,Azuébar,1201801,2022,49.2,11.6,27.1,2,43.4,336,95.8
12018,Azuébar,1201801,2021,50.1,10.1,28.6,1.9,47.6,318,97.8
12018,Azuébar,1201801,2020,49.9,10.3,28.8,2,46.3,320,97.8
12018,Azuébar,1201801,2019,50.6,9,31.6,1.9,44.7,310,97.7
12018,Azuébar,1201801,2018,50.5,8.6,32.4,2,43.8,315,97.5
12018,Azuébar,1201801,2017,49.9,9.9,32.4,2,43.8,324,97.5
12018,Azuébar,1201801,2016,50.3,9.8,34.2,2,45.1,325,97.8
12018,Azuébar,1201801,2015,50.9,9.9,35.4,2,43.8,322,97.8
12020,Barracas,1202001,2022,46.4,16.3,23.4,2.3,35.4,184,82.6
12020,Barracas,1202001,2021,45.6,15.1,23.2,2.3,32.9,185,87.6
12020,Barracas,1202001,2020,44.6,16.2,22.2,2.3,34.2,185,84.9
12020,Barracas,1202001,2019,45.7,18.5,25,2.2,36.8,168,85.7
12020,Barracas,1202001,2018,46.1,16.7,27.2,2.2,38.4,162,88.9
12020,Barracas,1202001,2017,45.4,18.2,28.2,2.3,32.9,170,89.4
12020,Barracas,1202001,2016,44.9,19.5,30.5,2.3,30,164,88.5
12020,Barracas,1202001,2015,43.4,20.6,26.1,2.3,36.7,180,84.9
12021,Betxí,1202101,2022,45.2,14.7,22.2,2.5,30,1710,95.5
12021,Betxí,1202101,2021,45.1,15.2,22,2.4,29.3,1714,95.9
12021,Betxí,1202101,2020,45.2,15.9,22.5,2.4,30,1717,96.3
12021,Betxí,1202101,2019,44.8,16.2,21.8,2.4,30.2,1735,95.7
12021,Betxí,1202101,2018,44.8,16.5,21.8,2.4,29.8,1743,95.4
12021,Betxí,1202101,2017,44.3,16.7,21.7,2.5,27.7,1780,94.9
12021,Betxí,1202101,2016,44.2,16.9,22.1,2.5,27.1,1794,94.6
12021,Betxí,1202101,2015,44,17.4,22.2,2.5,25.8,1800,94.7
12021,Betxí,1202102,2022,44,16.2,19.6,2.4,29.6,3920,91
12021,Betxí,1202102,2021,43.9,16.3,19.6,2.4,28.2,3837,91.9
12021,Betxí,1202102,2020,43.5,16.7,18.9,2.5,28.1,3878,92.1
12021,Betxí,1202102,2019,43.2,16.8,18.5,2.5,28.1,3854,92.1
12021,Betxí,1202102,2018,42.9,16.9,18,2.5,26.6,3873,91.6
12021,Betxí,1202102,2017,42.6,17,17.7,2.5,26.1,3909,91.1
12021,Betxí,1202102,2016,42.2,17.1,17.1,2.5,25.6,3949,91.3
12021,Betxí,1202102,2015,41.8,17,16.9,2.6,25.9,3971,91.2
12022,Bejís,1202201,2022,49.8,10,30.1,2.1,42.7,409,91.7
12022,Bejís,1202201,2021,50.2,10.9,30.5,2.1,39.5,393,95.4
12022,Bejís,1202201,2020,50.8,12.6,32.4,2.1,41.9,389,95.9
12022,Bejís,1202201,2019,50.9,11.9,32.2,2.1,42.9,370,96
12022,Bejís,1202201,2018,51.8,11.4,34.3,2,43.6,379,96.1
12022,Bejís,1202201,2017,51.6,11.3,33.7,2,43.7,371,96.5
12022,Bejís,1202201,2016,52.4,10.9,33.2,2,45.2,377,97.4
12022,Bejís,1202201,2015,51.4,11.6,32.4,2,43.9,404,96.8
12024,Benafer,1202401,2022,48.2,9.6,21.1,1.9,53.4,166,96.4
12024,Benafer,1202401,2021,46.9,10.5,18.6,1.9,50,172,98.8
12024,Benafer,1202401,2020,47.1,11.5,20.7,2,48.9,174,97.1
12024,Benafer,1202401,2019,46.2,12.1,21.8,2,48.5,165,95.7
12024,Benafer,1202401,2018,47.7,11.7,24,1.9,48.2,154,98
12024,Benafer,1202401,2017,48.1,12.1,26.1,2,48.6,157,98.7
12024,Benafer,1202401,2016,46.2,13.7,23,2.1,48.1,161,98.7
12024,Benafer,1202401,2015,45.9,14,22,2.1,46.2,164,98.8
12025,Benafigos,1202501,2022,60.3,3.7,48.9,1.7,53.8,137,92
12025,Benafigos,1202501,2021,59.6,3.6,44.9,1.7,52.5,138,92.7
12025,Benafigos,1202501,2020,58.3,4.1,42.5,1.8,48.2,146,91.7
12025,Benafigos,1202501,2019,56.6,4.3,41.6,1.9,43.2,139,89.9
12025,Benafigos,1202501,2018,56.8,4.2,41.6,1.9,42.1,143,90.1
12025,Benafigos,1202501,2017,56.5,5.3,41.8,1.9,45.7,151,92
12025,Benafigos,1202501,2016,56.3,5.4,41.9,1.9,43.6,147,91.9
12025,Benafigos,1202501,2015,56.1,4.3,41.9,1.8,47.9,164,91.3
12026,Benassal,1202601,2022,49,11.5,29.6,2.2,39,1015,90.7
12026,Benassal,1202601,2021,48.3,12.7,29.6,2.3,36.7,1039,89.9
12026,Benassal,1202601,2020,47.5,14.1,29.2,2.4,34.7,1057,89.3
12026,Benassal,1202601,2019,47.5,13.8,29.3,2.4,35.3,1060,88.7
12026,Benassal,1202601,2018,47.5,13.4,28.6,2.4,33,1066,88.9
12026,Benassal,1202601,2017,47.7,13.3,29.2,2.4,33.5,1088,89.3
12026,Benassal,1202601,2016,47.6,13.7,29.3,2.4,33.9,1118,88.8
12026,Benassal,1202601,2015,47.7,13.3,28.8,2.4,33.1,1126,88.2
12027,Benicarló,1202701,2022,40.9,19.6,16.6,2.6,28.4,10675,72.5
12027,Benicarló,1202701,2021,41.1,19.7,16.9,2.6,28.3,10377,73.3
12027,Benicarló,1202701,2020,41.1,19.6,16.8,2.6,28.4,10299,73.8
12027,Benicarló,1202701,2019,41,19.3,17,2.6,28.3,10211,74.2
12027,Benicarló,1202701,2018,41.1,19.4,16.8,2.6,28,9953,75.4
12027,Benicarló,1202701,2017,41.1,19.4,16.9,2.6,27.5,9883,76.1
12027,Benicarló,1202701,2016,40.9,19.6,16.9,2.6,26.3,9819,77.3
12027,Benicarló,1202701,2015,40.6,19.6,16.5,2.6,26.1,9895,76.6
12027,Benicarló,1202702,2022,41.5,19.6,17.7,2.7,27.2,2501,75.5
12027,Benicarló,1202702,2021,41.8,18.7,18.1,2.7,27.8,2443,76.1
12027,Benicarló,1202702,2020,41.9,18.3,18,2.7,27.6,2439,76
12027,Benicarló,1202702,2019,41.8,18.3,17.8,2.7,26.2,2442,77.1
12027,Benicarló,1202702,2018,41.6,17.9,17.6,2.7,25.3,2458,78.2
12027,Benicarló,1202702,2017,41.5,18.2,17.8,2.7,25.2,2446,79.1
12027,Benicarló,1202702,2016,41.6,18.4,17.4,2.7,24.6,2446,78
12027,Benicarló,1202702,2015,41.4,18.3,17.3,2.7,24.6,2422,75.9
12027,Benicarló,1202703,2022,43.5,18.1,20.9,2.5,29.1,15273,78.8
12027,Benicarló,1202703,2021,43.4,18.3,20.6,2.5,28.6,14842,80
12027,Benicarló,1202703,2020,43.1,18.3,20.4,2.5,28.3,14755,80
12027,Benicarló,1202703,2019,42.6,18.9,19.6,2.6,27.8,14587,80
12027,Benicarló,1202703,2018,42.3,19.1,19.1,2.6,26.5,14453,80.5
12027,Benicarló,1202703,2017,42,19.1,18.5,2.6,25.9,14298,80.8
12027,Benicarló,1202703,2016,41.7,19,18.2,2.6,25.4,14100,81.2
12027,Benicarló,1202703,2015,41.5,18.9,17.8,2.6,26,14029,80.8
12028,Benicàssim/Benicasim,1202801,2022,43.4,17.2,18.4,2.4,33,19688,85.8
12028,Benicàssim/Benicasim,1202801,2021,43.1,17.4,17.7,2.4,33.4,19265,86.7
12028,Benicàssim/Benicasim,1202801,2020,42.9,17.5,17.3,2.4,32.8,18818,86.7
12028,Benicàssim/Benicasim,1202801,2019,42.6,17.9,17,2.4,32.3,18154,86.4
12028,Benicàssim/Benicasim,1202801,2018,42.2,18.2,16.5,2.5,31.6,18028,86.4
12028,Benicàssim/Benicasim,1202801,2017,41.9,18.2,16,2.5,32.1,17832,86.5
12028,Benicàssim/Benicasim,1202801,2016,41.5,18.3,15.4,2.4,31.9,17727,86.4
12028,Benicàssim/Benicasim,1202801,2015,41.2,18.3,14.9,2.4,32.4,17835,85.7
12029,Benlloc,1202901,2022,44.6,16.9,22.6,2.5,32.9,1116,76.3
12029,Benlloc,1202901,2021,44.5,17,22.2,2.5,32.6,1093,75.8
12029,Benlloc,1202901,2020,44.1,17.6,22.2,2.5,31.8,1075,75.7
12029,Benlloc,1202901,2019,44.3,17.8,22.8,2.5,32.9,1046,76.5
12029,Benlloc,1202901,2018,44.2,17.5,22.2,2.4,34.9,1034,77.1
12029,Benlloc,1202901,2017,44.4,17.4,22.7,2.4,34.6,1036,77.2
12029,Benlloc,1202901,2016,44.3,17.1,22.3,2.4,31.1,1051,77.6
12029,Benlloc,1202901,2015,44,17,22.3,2.4,33.6,1085,75.4
12031,Borriol,1203101,2022,39.4,22.2,13,2.5,28.4,3440,88.2
12031,Borriol,1203101,2021,39.2,22,12.9,2.6,28.1,3379,89.8
12031,Borriol,1203101,2020,39.3,22,13.2,2.5,28.8,3232,90.4
12031,Borriol,1203101,2019,39,22,12.9,2.5,28.8,3150,90.4
12031,Borriol,1203101,2018,38.5,22.2,12.6,2.6,27.6,3104,90.5
12031,Borriol,1203101,2017,38.2,22.1,12.4,2.6,27.8,3059,91.2
12031,Borriol,1203101,2016,38.2,21.8,12.5,2.6,29,2981,90.9
12031,Borriol,1203101,2015,38.1,21.6,12.7,2.5,29.6,2906,90.6
12031,Borriol,1203102,2022,44.2,15.9,19.5,2.5,26.7,2403,91
12031,Borriol,1203102,2021,44.2,16,19.1,2.5,28.4,2362,92.3
12031,Borriol,1203102,2020,44,15.9,18.4,2.5,26.9,2288,92.4
12031,Borriol,1203102,2019,43.8,16.1,17.4,2.5,27.8,2227,92.7
12031,Borriol,1203102,2018,43.6,15.8,16.8,2.5,26.4,2220,92.2
12031,Borriol,1203102,2017,43.2,16.2,16.6,2.5,25.9,2213,93
12031,Borriol,1203102,2016,42.2,17.3,15.3,2.6,24.6,2244,92.8
12031,Borriol,1203102,2015,42.2,17,15.3,2.6,25.1,2244,92.6
12032,Borriana/Burriana,1203201,2022,42.1,19,17.3,2.6,26,9614,86.3
12032,Borriana/Burriana,1203201,2021,41.8,19.8,17.1,2.6,25.6,9510,86.9
12032,Borriana/Burriana,1203201,2020,41.4,20.6,17,2.6,25.7,9541,86.9
12032,Borriana/Burriana,1203201,2019,40.9,21.2,16.8,2.7,25.2,9555,86.6
12032,Borriana/Burriana,1203201,2018,40.5,21.7,16.7,2.7,25.4,9528,87.1
