mun_code,mun_name,district_code,section_code,year,mean_age,pct_under18,pct_over65,mean_hh_size,pct_single_hh,population,pct_spanish
11015,Chiclana de la Frontera,1101501,1101501007,2015,38.2,22.5,10.5,3.1,14.3,1906,98.4
11015,Chiclana de la Frontera,1101501,1101501008,2022,38.1,23,10.7,2.7,27.2,1424,93.5
11015,Chiclana de la Frontera,1101501,1101501008,2021,37.7,23.1,9.8,2.6,27.9,1358,93.6
11015,Chiclana de la Frontera,1101501,1101501008,2020,37.9,22.5,10.5,2.6,28.6,1290,93.8
11015,Chiclana de la Frontera,1101501,1101501008,2019,37.7,21.8,10.1,2.7,27.3,1254,93.5
11015,Chiclana de la Frontera,1101501,1101501008,2018,36.8,23,9.9,2.8,25.9,1208,95
11015,Chiclana de la Frontera,1101501,1101501008,2017,36.5,24.3,8.8,2.9,20.8,2348,97
11015,Chiclana de la Frontera,1101501,1101501008,2016,35.8,24.5,8,2.9,20.5,2312,97.5
11015,Chiclana de la Frontera,1101501,1101501008,2015,36.2,23.6,8.7,3.2,16.7,1757,97.2
11015,Chiclana de la Frontera,1101501,1101501009,2022,40.7,18,12.5,2.9,20,1118,98.1
11015,Chiclana de la Frontera,1101501,1101501009,2021,40.7,18.2,12.7,3,18.1,1077,98.3
11015,Chiclana de la Frontera,1101501,1101501009,2020,40.4,18.1,12,2.9,18.6,1030,98
11015,Chiclana de la Frontera,1101501,1101501009,2019,39.9,18.9,11.7,2.9,19.5,1025,98
11015,Chiclana de la Frontera,1101501,1101501009,2018,39.2,20.1,10.6,3,16.7,1042,98.6
11015,Chiclana de la Frontera,1101501,1101501009,2017,NA,NA,NA,NA,NA,NA,NA
11015,Chiclana de la Frontera,1101501,1101501009,2016,NA,NA,NA,NA,NA,NA,NA
11015,Chiclana de la Frontera,1101501,1101501009,2015,NA,NA,NA,NA,NA,NA,NA
11015,Chiclana de la Frontera,1101501,1101501010,2022,39.6,21.4,12.3,2.9,16.8,1231,98.6
11015,Chiclana de la Frontera,1101501,1101501010,2021,38.8,21.9,10.5,3,14.3,1194,98.8
11015,Chiclana de la Frontera,1101501,1101501010,2020,38.5,22.2,9.9,3,14,1178,98.6
11015,Chiclana de la Frontera,1101501,1101501010,2019,38.3,23.2,10.1,3.1,14.4,1163,98.5
11015,Chiclana de la Frontera,1101501,1101501010,2018,37.9,23.4,8.9,3.1,15.7,1128,99.1
11015,Chiclana de la Frontera,1101501,1101501010,2017,NA,NA,NA,NA,NA,NA,NA
11015,Chiclana de la Frontera,1101501,1101501010,2016,NA,NA,NA,NA,NA,NA,NA
11015,Chiclana de la Frontera,1101501,1101501010,2015,NA,NA,NA,NA,NA,NA,NA
11015,Chiclana de la Frontera,1101502,1101502001,2022,42.6,17.3,19.3,2.5,26.8,1236,96.7
11015,Chiclana de la Frontera,1101502,1101502001,2021,42,17.6,18.3,2.6,25.1,1268,96.8
11015,Chiclana de la Frontera,1101502,1101502001,2020,41.6,18.1,17.3,2.6,25.7,1277,96.9
11015,Chiclana de la Frontera,1101502,1101502001,2019,41.9,17.5,18.3,2.6,26.2,1255,96.9
11015,Chiclana de la Frontera,1101502,1101502001,2018,42,17.5,18.8,2.6,25.8,1232,97.1
11015,Chiclana de la Frontera,1101502,1101502001,2017,42,17.4,19.1,2.7,24.3,1243,97.5
11015,Chiclana de la Frontera,1101502,1101502001,2016,42,17.3,19.8,2.7,25,1240,98.3
11015,Chiclana de la Frontera,1101502,1101502001,2015,41.4,17.9,19.7,2.8,22.8,1276,98.1
11015,Chiclana de la Frontera,1101502,1101502002,2022,40.3,21.1,16.3,2.8,20.5,1660,98.3
11015,Chiclana de la Frontera,1101502,1101502002,2021,40.2,21.1,16.1,2.8,19.9,1660,98.4
11015,Chiclana de la Frontera,1101502,1101502002,2020,39.6,21.3,15.5,2.8,18.2,1664,98.5
11015,Chiclana de la Frontera,1101502,1101502002,2019,39,21.3,14.6,2.9,17.6,1697,98.6
11015,Chiclana de la Frontera,1101502,1101502002,2018,38.3,21.3,13.9,2.9,18.8,1678,98.7
11015,Chiclana de la Frontera,1101502,1101502002,2017,37.9,21,13.2,2.9,17.8,1654,98.2
11015,Chiclana de la Frontera,1101502,1101502002,2016,37.2,21.6,12.4,2.9,18,1682,98
11015,Chiclana de la Frontera,1101502,1101502002,2015,36.8,22,11.6,2.8,19.9,1642,98.1
11015,Chiclana de la Frontera,1101502,1101502003,2022,44.8,16.9,24.8,2.6,27.8,1095,95.3
11015,Chiclana de la Frontera,1101502,1101502003,2021,45.1,16.6,25.5,2.6,27.3,1132,95
11015,Chiclana de la Frontera,1101502,1101502003,2020,44.3,18.5,24.1,2.7,26.9,1174,94.6
11015,Chiclana de la Frontera,1101502,1101502003,2019,44.2,18.2,23.5,2.7,24.5,1160,93.9
11015,Chiclana de la Frontera,1101502,1101502003,2018,44,18.2,23.3,2.6,26.8,1138,93.6
11015,Chiclana de la Frontera,1101502,1101502003,2017,43.5,18.5,23.1,2.7,28.2,1156,92.8
11015,Chiclana de la Frontera,1101502,1101502003,2016,43.6,17.7,22.9,2.7,27.6,1177,92.2
11015,Chiclana de la Frontera,1101502,1101502003,2015,43.1,17.9,22.1,2.8,25.9,1159,93.1
11015,Chiclana de la Frontera,1101502,1101502004,2022,42.4,19.9,20.4,2.7,24.8,1267,97.2
11015,Chiclana de la Frontera,1101502,1101502004,2021,42.2,20.5,20.2,2.7,23.4,1251,97.5
11015,Chiclana de la Frontera,1101502,1101502004,2020,41.9,21.1,19.5,2.7,23.3,1256,97.4
11015,Chiclana de la Frontera,1101502,1101502004,2019,41.3,21.9,18.5,2.8,20.8,1258,97.3
11015,Chiclana de la Frontera,1101502,1101502004,2018,40.5,22.3,17.5,2.9,21.1,1249,97.6
11015,Chiclana de la Frontera,1101502,1101502004,2017,39.5,22.8,16.6,2.9,21.1,1268,97.1
11015,Chiclana de la Frontera,1101502,1101502004,2016,39.2,22.4,15.5,2.9,20.5,1260,97.5
11015,Chiclana de la Frontera,1101502,1101502004,2015,39.5,20.6,15.7,2.8,22.1,1235,96.7
11015,Chiclana de la Frontera,1101502,1101502005,2022,44.5,12.9,18.1,2.9,11.7,1295,98.8
11015,Chiclana de la Frontera,1101502,1101502005,2021,43.9,12.9,16.6,2.9,12.7,1338,99.4
11015,Chiclana de la Frontera,1101502,1101502005,2020,43.3,14,15.4,3,11.8,1358,99.5
11015,Chiclana de la Frontera,1101502,1101502005,2019,42.4,14.8,14.7,3,12.3,1349,99.6
11015,Chiclana de la Frontera,1101502,1101502005,2018,42,14.7,13.8,3,13.2,1354,99.6
11015,Chiclana de la Frontera,1101502,1101502005,2017,41.2,15.5,12.5,3,12.9,1380,99.5
11015,Chiclana de la Frontera,1101502,1101502005,2016,40.8,15.6,11.7,3.1,11.4,1387,99.4
11015,Chiclana de la Frontera,1101502,1101502005,2015,40,16.1,11,3.2,10.1,1407,99.2
11015,Chiclana de la Frontera,1101502,1101502006,2022,40.8,16.9,13.4,2.9,16.2,986,98.1
11015,Chiclana de la Frontera,1101502,1101502006,2021,40.4,16.9,12.8,2.9,14.8,975,98.3
11015,Chiclana de la Frontera,1101502,1101502006,2020,39.8,16.8,11.7,3,14,1013,98.4
11015,Chiclana de la Frontera,1101502,1101502006,2019,40,17.1,11.5,3,12.2,1021,98.5
11015,Chiclana de la Frontera,1101502,1101502006,2018,39.2,17.8,10.8,3,13.6,1032,98.8
11015,Chiclana de la Frontera,1101502,1101502006,2017,39,18.3,10.4,3.1,14.5,1031,98.1
11015,Chiclana de la Frontera,1101502,1101502006,2016,38.2,19.3,9.7,3.2,13,1012,98.6
11015,Chiclana de la Frontera,1101502,1101502006,2015,38,19.1,9.8,3.2,12.5,1010,99
11015,Chiclana de la Frontera,1101502,1101502007,2022,40.5,18.9,16.1,3,14,1382,98.6
11015,Chiclana de la Frontera,1101502,1101502007,2021,39.9,19.5,14.1,3,14.2,1357,98.5
11015,Chiclana de la Frontera,1101502,1101502007,2020,39.3,20.3,13,3,14.6,1331,98.6
11015,Chiclana de la Frontera,1101502,1101502007,2019,38.8,20.5,11.6,3,14.5,1320,98.6
11015,Chiclana de la Frontera,1101502,1101502007,2018,38.2,21.4,10.3,3.1,13.6,1336,98.8
11015,Chiclana de la Frontera,1101502,1101502007,2017,37.6,21.5,9.2,3.1,13.7,1384,98.3
11015,Chiclana de la Frontera,1101502,1101502007,2016,37.1,21.8,8.5,3.2,15,1375,98.8
11015,Chiclana de la Frontera,1101502,1101502007,2015,36.5,21.9,7.8,3.2,14.9,1355,98.7
11015,Chiclana de la Frontera,1101503,1101503001,2022,40,20.1,14.9,2.5,29.1,1689,95.2
11015,Chiclana de la Frontera,1101503,1101503001,2021,39.9,19.8,14.9,2.5,31,1650,95
11015,Chiclana de la Frontera,1101503,1101503001,2020,39.5,19.8,15.3,2.5,28.2,1661,93.8
11015,Chiclana de la Frontera,1101503,1101503001,2019,39.3,20.5,15,2.5,28.8,1650,93.7
11015,Chiclana de la Frontera,1101503,1101503001,2018,39.2,20.3,15.2,2.6,28.1,1592,93.9
11015,Chiclana de la Frontera,1101503,1101503001,2017,39.8,19.4,15.8,2.6,28.3,1533,94.1
11015,Chiclana de la Frontera,1101503,1101503001,2016,40,19.5,16.6,2.6,28.1,1490,94.3
11015,Chiclana de la Frontera,1101503,1101503001,2015,40,18.8,17.4,2.6,26.6,1519,94.7
11015,Chiclana de la Frontera,1101503,1101503002,2022,40.9,20,16.3,2.7,24.7,1057,96
11015,Chiclana de la Frontera,1101503,1101503002,2021,40.2,21.1,16.1,2.7,23.8,1053,94.6
11015,Chiclana de la Frontera,1101503,1101503002,2020,40.1,20.1,15.1,2.7,23,1073,94.4
11015,Chiclana de la Frontera,1101503,1101503002,2019,39.6,21.3,15.5,2.8,23.9,1092,94.6
11015,Chiclana de la Frontera,1101503,1101503002,2018,39.2,21.1,15.1,2.8,22.8,1074,95.2
11015,Chiclana de la Frontera,1101503,1101503002,2017,38.9,21.1,15,2.9,22.2,1085,95.5
11015,Chiclana de la Frontera,1101503,1101503002,2016,38.3,21.9,14.6,2.8,22.7,1091,96.9
11015,Chiclana de la Frontera,1101503,1101503002,2015,37.9,22.4,14,2.8,22.5,1102,97.4
11015,Chiclana de la Frontera,1101503,1101503003,2022,42.3,19.1,18.5,2.7,21.8,1215,97
11015,Chiclana de la Frontera,1101503,1101503003,2021,41.9,19.7,18.7,2.8,21.9,1219,97.8
11015,Chiclana de la Frontera,1101503,1101503003,2020,41.6,19.8,18.8,2.7,22.6,1195,98.3
11015,Chiclana de la Frontera,1101503,1101503003,2019,41.4,20.1,19.5,2.7,20.5,1206,98.7
11015,Chiclana de la Frontera,1101503,1101503003,2018,41.5,19.2,20.3,2.7,21,1186,98.8
11015,Chiclana de la Frontera,1101503,1101503003,2017,41.1,20.1,19.8,2.8,21.2,1197,99
11015,Chiclana de la Frontera,1101503,1101503003,2016,41.3,20,20.2,2.8,19.1,1201,98.8
11015,Chiclana de la Frontera,1101503,1101503003,2015,41.5,19.1,20.4,2.8,20.6,1181,98.9
11015,Chiclana de la Frontera,1101503,1101503004,2022,40,22.2,16.6,2.9,16.3,1968,99.1
11015,Chiclana de la Frontera,1101503,1101503004,2021,39.4,22.3,15.6,3,15.3,1964,99.2
11015,Chiclana de la Frontera,1101503,1101503004,2020,38.9,22.9,15.1,3,14.6,1964,99.1
11015,Chiclana de la Frontera,1101503,1101503004,2019,38.7,22.5,15.2,3,14.5,1952,99.2
11015,Chiclana de la Frontera,1101503,1101503004,2018,38.4,22.4,14.7,3,13.7,1985,99.2
11015,Chiclana de la Frontera,1101503,1101503004,2017,38.3,21.6,14.2,3,13.9,1908,99
11015,Chiclana de la Frontera,1101503,1101503004,2016,38.1,21.6,13.4,3,14.7,1897,98.9
11015,Chiclana de la Frontera,1101503,1101503004,2015,37.4,21.8,12.1,3,15.8,1935,98.3
11015,Chiclana de la Frontera,1101503,1101503005,2022,44,14.2,17.9,2.4,30.5,1043,96.6
11015,Chiclana de la Frontera,1101503,1101503005,2021,44.6,14.2,19.1,2.4,31.1,1025,96.9
11015,Chiclana de la Frontera,1101503,1101503005,2020,44.2,14.6,19.5,2.4,28.4,1059,98.3
11015,Chiclana de la Frontera,1101503,1101503005,2019,44.3,15.3,19.7,2.4,30.4,1050,98.3
11015,Chiclana de la Frontera,1101503,1101503005,2018,44,15.1,19.8,2.5,29,1049,98.7
11015,Chiclana de la Frontera,1101503,1101503005,2017,43.9,15,20.7,2.5,29.2,1065,98.8
11015,Chiclana de la Frontera,1101503,1101503005,2016,43.6,15.1,21.3,2.5,28.3,1078,98.5
11015,Chiclana de la Frontera,1101503,1101503005,2015,43.4,14.8,21.3,2.5,28.8,1087,98.3
11015,Chiclana de la Frontera,1101503,1101503006,2022,39.9,18.8,12,2.9,17.9,1703,97.4
11015,Chiclana de la Frontera,1101503,1101503006,2021,39.3,19.7,10.9,3,17.8,1729,98
11015,Chiclana de la Frontera,1101503,1101503006,2020,38.9,20,10.7,3,18.4,1735,97.7
11015,Chiclana de la Frontera,1101503,1101503006,2019,38.4,20.2,10.2,3,16.3,1754,97.7
11015,Chiclana de la Frontera,1101503,1101503006,2018,38,20.8,9.9,3,16,1726,98.3
11015,Chiclana de la Frontera,1101503,1101503006,2017,37.6,20.9,9.5,3,14.9,1751,98.2
11015,Chiclana de la Frontera,1101503,1101503006,2016,37,20.9,9.2,3.1,14.4,1785,98
11015,Chiclana de la Frontera,1101503,1101503006,2015,36.4,21.3,8.8,3.1,13.3,1777,97.7
11015,Chiclana de la Frontera,1101503,1101503007,2022,41.3,19,18.6,2.7,25.4,1063,97.7
11015,Chiclana de la Frontera,1101503,1101503007,2021,40.9,19.1,18.1,2.7,24.5,1045,97
11015,Chiclana de la Frontera,1101503,1101503007,2020,40.6,18.7,17.8,2.7,23.5,1045,97.5
11015,Chiclana de la Frontera,1101503,1101503007,2019,40.6,18.1,17.6,2.8,22.3,1052,97.1
11015,Chiclana de la Frontera,1101503,1101503007,2018,40,19.3,16.7,3,19.9,1060,96.8
11015,Chiclana de la Frontera,1101503,1101503007,2017,39.8,19.1,16.4,3,20.9,1057,97.1
11015,Chiclana de la Frontera,1101503,1101503007,2016,39.6,19.5,15.3,3,20.1,1055,98
11015,Chiclana de la Frontera,1101503,1101503007,2015,39,19.7,14.5,3,21.3,1086,97.2
11015,Chiclana de la Frontera,1101504,1101504001,2022,40.6,20.7,15.8,2.6,25.3,1732,95.6
11015,Chiclana de la Frontera,1101504,1101504001,2021,40.1,22.1,15.2,2.7,26.2,1708,95
11015,Chiclana de la Frontera,1101504,1101504001,2020,39.6,21.9,14.8,2.7,25.9,1725,95.7
11015,Chiclana de la Frontera,1101504,1101504001,2019,39.3,23.1,15.5,2.7,25.6,1701,96.3
11015,Chiclana de la Frontera,1101504,1101504001,2018,38.7,23.3,15.3,2.7,24.6,1710,96.7
11015,Chiclana de la Frontera,1101504,1101504001,2017,38.2,24,15.3,2.7,24,1718,96.3
11015,Chiclana de la Frontera,1101504,1101504001,2016,37.7,24.3,15.1,2.8,21.9,1718,97.3
11015,Chiclana de la Frontera,1101504,1101504001,2015,37,24.4,14.2,2.8,23.4,1679,97.4
11015,Chiclana de la Frontera,1101504,1101504002,2022,40.8,19.2,16.4,2.8,18.1,1855,97.9
11015,Chiclana de la Frontera,1101504,1101504002,2021,40.6,19.3,15.8,2.9,18,1877,98.5
11015,Chiclana de la Frontera,1101504,1101504002,2020,40.6,19.5,15.9,2.9,16.9,1878,98.5
11015,Chiclana de la Frontera,1101504,1101504002,2019,40.1,20.9,15.7,2.9,17.8,1905,98.6
11015,Chiclana de la Frontera,1101504,1101504002,2018,39.8,21.7,16,2.9,16.3,1920,98.8
11015,Chiclana de la Frontera,1101504,1101504002,2017,39.2,22.1,15.7,3,16.2,1948,99.1
11015,Chiclana de la Frontera,1101504,1101504002,2016,38.9,22.5,15.7,3,14,1940,99.2
11015,Chiclana de la Frontera,1101504,1101504002,2015,38.5,22.8,15.5,3.1,13.8,1973,99.3
11015,Chiclana de la Frontera,1101504,1101504003,2022,39,21.5,13.2,2.9,20,2079,98.2
11015,Chiclana de la Frontera,1101504,1101504003,2021,38.7,21.9,13.1,2.9,20.2,2066,98.3
11015,Chiclana de la Frontera,1101504,1101504003,2020,38.3,22.7,12.7,2.9,20.2,2059,98.3
11015,Chiclana de la Frontera,1101504,1101504003,2019,37.9,23.2,12.5,2.9,19.8,2060,97.8
11015,Chiclana de la Frontera,1101504,1101504003,2018,37.4,24,12.6,2.9,20.6,2078,97.6
11015,Chiclana de la Frontera,1101504,1101504003,2017,37.2,24.2,13.1,2.9,20,2064,97.7
11015,Chiclana de la Frontera,1101504,1101504003,2016,37,24.4,13.4,3,18.1,2065,97.5
11015,Chiclana de la Frontera,1101504,1101504003,2015,36.8,23.9,13.6,3,18.6,1996,98.4
11015,Chiclana de la Frontera,1101504,1101504004,2022,38.5,22.5,12.7,2.8,20.5,1731,97.3
11015,Chiclana de la Frontera,1101504,1101504004,2021,38.2,23.6,12.5,2.8,21.8,1684,97.3
11015,Chiclana de la Frontera,1101504,1101504004,2020,37.8,24.4,12.2,2.8,22.2,1663,97.7
11015,Chiclana de la Frontera,1101504,1101504004,2019,37.6,24.5,12.6,2.8,21.4,1695,97.8
11015,Chiclana de la Frontera,1101504,1101504004,2018,37.1,25,12.7,2.9,21.2,1715,97.4
11015,Chiclana de la Frontera,1101504,1101504004,2017,37,25,12.6,2.9,19.1,1707,97.9
11015,Chiclana de la Frontera,1101504,1101504004,2016,37.4,24.4,13.5,2.9,18.7,1666,98.3
11015,Chiclana de la Frontera,1101504,1101504004,2015,37,24.5,13.3,3,17.5,1689,98
11015,Chiclana de la Frontera,1101504,1101504005,2022,41,17.7,17.3,2.9,19,1188,98.6
11015,Chiclana de la Frontera,1101504,1101504005,2021,40.5,18.1,16.7,3,16.8,1202,98.2
11015,Chiclana de la Frontera,1101504,1101504005,2020,39.8,19.9,16,3.1,16.9,1245,98.4
11015,Chiclana de la Frontera,1101504,1101504005,2019,39.2,20.8,15.9,3.1,17.2,1253,98.9
11015,Chiclana de la Frontera,1101504,1101504005,2018,39,20.4,15.1,3.1,18.8,1246,99.1
11015,Chiclana de la Frontera,1101504,1101504005,2017,38.9,20.1,14.2,3.1,17.5,1258,99.3
11015,Chiclana de la Frontera,1101504,1101504005,2016,38.8,19.7,13.4,3.1,16.7,1255,99.3
11015,Chiclana de la Frontera,1101504,1101504005,2015,38.4,19.8,12.9,3.2,15.5,1232,99.4
11015,Chiclana de la Frontera,1101504,1101504006,2022,41.5,18.6,17,2.5,25.1,905,96.5
11015,Chiclana de la Frontera,1101504,1101504006,2021,41.5,18.8,17.1,2.6,23,903,96.3
11015,Chiclana de la Frontera,1101504,1101504006,2020,40.8,19.6,16.9,2.6,22.8,925,95.7
11015,Chiclana de la Frontera,1101504,1101504006,2019,41,19.4,17.8,2.6,22.6,917,96.4
11015,Chiclana de la Frontera,1101504,1101504006,2018,40.3,19.7,17.7,2.7,21.1,906,97.4
11015,Chiclana de la Frontera,1101504,1101504006,2017,39.7,19.7,16.7,2.7,23.5,890,97.4
11015,Chiclana de la Frontera,1101504,1101504006,2016,39,20.2,16.1,2.7,22.5,913,96.8
11015,Chiclana de la Frontera,1101504,1101504006,2015,39,20,16.7,2.7,23,884,96.2
11015,Chiclana de la Frontera,1101504,1101504007,2022,37.2,23,11,2.9,20.2,1182,98.1
11015,Chiclana de la Frontera,1101504,1101504007,2021,36.6,23.8,10.2,2.9,21.3,1172,97.8
11015,Chiclana de la Frontera,1101504,1101504007,2020,36.1,24.3,9.9,2.9,21,1179,97.8
11015,Chiclana de la Frontera,1101504,1101504007,2019,35.8,24.4,10,2.9,20.7,1113,97.5
11015,Chiclana de la Frontera,1101504,1101504007,2018,35.3,24.6,9.1,2.9,19.2,1097,98.2
11015,Chiclana de la Frontera,1101504,1101504007,2017,35.2,23.4,9.2,2.9,20.2,1079,98.3
11015,Chiclana de la Frontera,1101504,1101504007,2016,34.8,23.6,8.4,2.8,19.4,1083,98.3
11015,Chiclana de la Frontera,1101504,1101504007,2015,34.7,23.4,8.7,2.8,19.7,1017,98.3
11015,Chiclana de la Frontera,1101504,1101504008,2022,42.6,17.3,17.3,2.7,22.3,1657,97.5
11015,Chiclana de la Frontera,1101504,1101504008,2021,42,17.9,16.7,2.7,22,1682,97.7
11015,Chiclana de la Frontera,1101504,1101504008,2020,41.6,18.1,15.7,2.8,21.8,1686,96.8
11015,Chiclana de la Frontera,1101504,1101504008,2019,40.6,18.9,14.8,2.8,20,1727,96.9
11015,Chiclana de la Frontera,1101504,1101504008,2018,40.2,19.2,14.4,2.9,19.6,1732,97.9
11015,Chiclana de la Frontera,1101504,1101504008,2017,39.6,19.9,14,2.9,18.6,1742,97.8
11015,Chiclana de la Frontera,1101504,1101504008,2016,39,20.3,13.6,3,18.9,1727,96.8
11015,Chiclana de la Frontera,1101504,1101504008,2015,38.7,19.8,12.7,3,19.7,1678,97.1
11015,Chiclana de la Frontera,1101504,1101504009,2022,38.5,21.4,12,2.8,19.7,1572,97.6
11015,Chiclana de la Frontera,1101504,1101504009,2021,38.1,21.7,11.5,2.9,19.9,1540,97.9
11015,Chiclana de la Frontera,1101504,1101504009,2020,38,21.9,11.4,2.9,19.3,1505,98.2
11015,Chiclana de la Frontera,1101504,1101504009,2019,37.6,23.1,11.9,3,17.7,1475,97.6
11015,Chiclana de la Frontera,1101504,1101504009,2018,37.3,22.6,11.3,3,16.7,1481,96.6
11015,Chiclana de la Frontera,1101504,1101504009,2017,37.1,22.8,11.1,3,15.5,1500,96.3
11015,Chiclana de la Frontera,1101504,1101504009,2016,36.6,23,10.8,3,13.5,1542,96.3
11015,Chiclana de la Frontera,1101504,1101504009,2015,36.1,23.1,10.3,3,14.7,1526,95.9
11015,Chiclana de la Frontera,1101504,1101504010,2022,41.3,19.8,16.9,2.9,18.2,1517,98.8
11015,Chiclana de la Frontera,1101504,1101504010,2021,41.1,20,16.8,2.9,16.6,1494,99.3
11015,Chiclana de la Frontera,1101504,1101504010,2020,40.3,21.2,15.8,2.9,17,1522,99.2
11015,Chiclana de la Frontera,1101504,1101504010,2019,39.8,21.2,15.5,2.9,16.9,1508,99.1
11015,Chiclana de la Frontera,1101504,1101504010,2018,39.4,22.2,15.3,2.9,16.8,1511,99.5
11015,Chiclana de la Frontera,1101504,1101504010,2017,38.9,22.4,15.1,3,15.8,1534,99.6
11015,Chiclana de la Frontera,1101504,1101504010,2016,38.3,23,14.5,3,15.3,1546,99.3
11015,Chiclana de la Frontera,1101504,1101504010,2015,38.2,22.6,14,3,15.7,1507,99.2
11015,Chiclana de la Frontera,1101504,1101504011,2022,42.2,17.9,18.6,2.6,24.3,1044,97.2
11015,Chiclana de la Frontera,1101504,1101504011,2021,42.3,17.3,18.9,2.6,27.3,1032,97.3
11015,Chiclana de la Frontera,1101504,1101504011,2020,41.7,18.5,18.7,2.7,22.8,1048,97.4
11015,Chiclana de la Frontera,1101504,1101504011,2019,41.5,18.5,17.8,2.7,21.9,1041,97.9
11015,Chiclana de la Frontera,1101504,1101504011,2018,40.6,19.9,17.2,2.8,21.6,1063,98
11015,Chiclana de la Frontera,1101504,1101504011,2017,40.8,18.7,16.8,2.7,21.2,1020,97.9
11015,Chiclana de la Frontera,1101504,1101504011,2016,40.5,19,16.9,2.8,21.4,1028,97.6
11015,Chiclana de la Frontera,1101504,1101504011,2015,40.5,19.3,17,2.8,20.4,1008,98
11015,Chiclana de la Frontera,1101504,1101504012,2022,42,18.7,18,2.6,26.2,1369,95.5
11015,Chiclana de la Frontera,1101504,1101504012,2021,41.5,19.1,17.9,2.6,24.5,1388,95.9
11015,Chiclana de la Frontera,1101504,1101504012,2020,41.4,19.1,17.6,2.7,24.2,1409,95.9
11015,Chiclana de la Frontera,1101504,1101504012,2019,41,19.3,17.6,2.7,22.8,1413,95.1
11015,Chiclana de la Frontera,1101504,1101504012,2018,40.9,19.4,18.2,2.6,23.7,1399,95.4
11015,Chiclana de la Frontera,1101504,1101504012,2017,40.4,19.8,17.6,2.7,23.5,1401,96.1
11015,Chiclana de la Frontera,1101504,1101504012,2016,39.5,20.3,17.2,2.7,21.2,1402,97
11015,Chiclana de la Frontera,1101504,1101504012,2015,39.5,20.3,17.8,2.7,20,1402,96.4
11015,Chiclana de la Frontera,1101504,1101504013,2022,38.4,20.2,10.5,3,14.7,1920,98.7
11015,Chiclana de la Frontera,1101504,1101504013,2021,37.7,21,10,3,14.9,1930,98.8
11015,Chiclana de la Frontera,1101504,1101504013,2020,37,22.2,9.5,3.1,14.8,1983,98.7
11015,Chiclana de la Frontera,1101504,1101504013,2019,36.3,23.3,8.9,3.1,15,1965,99.3
11015,Chiclana de la Frontera,1101504,1101504013,2018,35.9,23.2,9,3.2,13.1,1997,99
11015,Chiclana de la Frontera,1101504,1101504013,2017,35.6,23.4,8.9,3.1,13.8,1981,99
11015,Chiclana de la Frontera,1101504,1101504013,2016,35,24.2,8.8,3.1,15,1992,99.1
11015,Chiclana de la Frontera,1101504,1101504013,2015,34.3,24.6,8.6,3.2,14.1,2017,99
11015,Chiclana de la Frontera,1101504,1101504014,2022,42.3,16.8,18.1,2.6,20.5,1050,95.1
11015,Chiclana de la Frontera,1101504,1101504014,2021,42.2,17.3,17.6,2.6,20.5,1039,95
11015,Chiclana de la Frontera,1101504,1101504014,2020,41.7,17.5,17.3,2.7,19.5,1050,95.4
11015,Chiclana de la Frontera,1101504,1101504014,2019,41.3,19,15.9,2.7,18.4,1050,96.5
11015,Chiclana de la Frontera,1101504,1101504014,2018,40.7,18.7,14.8,2.8,17.1,1100,95.3
11015,Chiclana de la Frontera,1101504,1101504014,2017,40.4,18.5,13.1,2.8,15.1,1090,96.2
11015,Chiclana de la Frontera,1101504,1101504014,2016,39.6,19.4,11.3,2.8,14.1,1121,96.9
11015,Chiclana de la Frontera,1101504,1101504014,2015,38.5,20,10.5,2.9,15.8,1144,96.9
11015,Chiclana de la Frontera,1101504,1101504015,2022,36.5,24.5,6.8,3.1,14.3,2399,98.3
11015,Chiclana de la Frontera,1101504,1101504015,2021,35.9,26.4,6.5,3.1,15.4,2389,98.8
11015,Chiclana de la Frontera,1101504,1101504015,2020,35.2,27.9,6.3,3.1,15.3,2377,98.9
11015,Chiclana de la Frontera,1101504,1101504015,2019,34.6,28.9,5.6,3.1,14.9,2321,98.8
11015,Chiclana de la Frontera,1101504,1101504015,2018,33.8,29.8,5.1,3.2,14.5,2232,98.6
11015,Chiclana de la Frontera,1101504,1101504015,2017,32.9,31.2,4.9,3.2,15.2,2209,98.9
11015,Chiclana de la Frontera,1101504,1101504015,2016,32.4,31.9,4.8,3.2,15.2,2168,99.1
11015,Chiclana de la Frontera,1101504,1101504015,2015,31.8,32,4.5,3.1,15.8,2150,98.7
11015,Chiclana de la Frontera,1101504,1101504016,2022,39.5,20.6,12.6,2.9,18.2,1757,98.5
11015,Chiclana de la Frontera,1101504,1101504016,2021,39.1,20.8,12.6,3,16.6,1728,98
11015,Chiclana de la Frontera,1101504,1101504016,2020,38.3,22.3,12.3,3,16.9,1735,97.9
11015,Chiclana de la Frontera,1101504,1101504016,2019,37.9,23.2,12,3,16.9,1714,97.8
11015,Chiclana de la Frontera,1101504,1101504016,2018,36.9,24.5,11.1,3,16.5,1718,98
11015,Chiclana de la Frontera,1101504,1101504016,2017,36.3,25,10.6,3,17.2,1721,98.1
11015,Chiclana de la Frontera,1101504,1101504016,2016,35.6,25.7,9.9,3,16.9,1740,98.1
11015,Chiclana de la Frontera,1101504,1101504016,2015,35.3,25.2,9.7,3,18.1,1696,98.3
11015,Chiclana de la Frontera,1101505,1101505001,2022,44.8,15.6,21.1,2.1,43.5,2065,90.3
