mun_code,mun_name,year,net_income_pc,net_income_hh,net_income_equiv,median_income_equiv,gross_income_pc,gross_income_hh
39099,Villaescusa,2015,10728,30604,16688,15050,12661,36119
39100,Villafufre,2022,12910,32081,19345,17150,15121,37577
39100,Villafufre,2021,11395,29194,17127,16450,13146,33680
39100,Villafufre,2020,11100,28424,16765,15750,12697,32513
39100,Villafufre,2019,11070,28508,16883,15750,12773,32891
39100,Villafufre,2018,10236,26873,15459,14350,11590,30427
39100,Villafufre,2017,9818,26283,14926,13650,11171,29906
39100,Villafufre,2016,9597,25651,14543,13650,10842,28979
39100,Villafufre,2015,9296,24660,13818,12250,10517,27899
39101,Valle de Villaverde,2022,11642,21583,17310,15750,13858,25690
39101,Valle de Villaverde,2021,11138,20946,16453,15050,13023,24491
39101,Valle de Villaverde,2020,10100,20199,14289,12950,11714,23428
39101,Valle de Villaverde,2019,10568,20805,15289,14350,12399,24411
39101,Valle de Villaverde,2018,9874,19903,14584,12250,11360,22898
39101,Valle de Villaverde,2017,9582,19901,14300,12250,10900,22638
39101,Valle de Villaverde,2016,9300,19694,13965,12250,10682,22621
39101,Valle de Villaverde,2015,8630,18430,13181,12250,9763,20850
39102,Voto,2022,12952,30562,19117,17850,15227,35930
39102,Voto,2021,12226,28473,17966,17150,14346,33411
39102,Voto,2020,11711,27348,17214,16450,13607,31777
39102,Voto,2019,11884,27400,17406,16450,13780,31769
39102,Voto,2018,11611,27159,17070,15750,13487,31547
39102,Voto,2017,10924,25775,16064,15050,12630,29799
39102,Voto,2016,10699,25252,15755,14350,12296,29023
39102,Voto,2015,10599,25169,15553,14350,12183,28930
12001,Atzeneta del Maestrat,2022,13568,30505,19689,17850,16012,36000
12001,Atzeneta del Maestrat,2021,13101,29093,19188,17150,15454,34318
12001,Atzeneta del Maestrat,2020,12380,27922,18048,15750,14439,32566
12001,Atzeneta del Maestrat,2019,12276,27730,17919,15750,14224,32131
12001,Atzeneta del Maestrat,2018,11850,26738,17181,15050,13740,31001
12001,Atzeneta del Maestrat,2017,11184,25437,16365,14350,12965,29487
12001,Atzeneta del Maestrat,2016,10982,24992,15943,14350,12734,28979
12001,Atzeneta del Maestrat,2015,10468,23707,15148,13650,12022,27228
12002,Aín,2022,16894,30084,22191,19950,20245,36053
12002,Aín,2021,15923,29263,21129,19250,18488,33978
12002,Aín,2020,14256,25662,18801,17850,16562,29811
12002,Aín,2019,14950,26055,19313,16800,17756,30945
12002,Aín,2018,13986,25175,18399,15750,16370,29466
12002,Aín,2017,12836,24685,17455,15050,14930,28711
12002,Aín,2016,12418,24264,16717,14350,14402,28139
12002,Aín,2015,11848,22741,15934,14350,13720,26333
12003,Albocàsser,2022,11788,28237,17437,15750,13689,32790
12003,Albocàsser,2021,11174,26791,16462,15050,12832,30766
12003,Albocàsser,2020,11093,26792,16282,14350,12754,30803
12003,Albocàsser,2019,11038,26500,16213,15050,12619,30296
12003,Albocàsser,2018,10273,25218,15276,14350,11695,28711
12003,Albocàsser,2017,9818,24341,14557,12950,11132,27597
12003,Albocàsser,2016,9438,23999,14059,12950,10702,27213
12003,Albocàsser,2015,9471,23744,14047,12950,10726,26891
12004,Alcalà de Xivert,2022,11646,26869,17026,15050,13783,31802
12004,Alcalà de Xivert,2021,11217,25430,16217,13650,13213,29954
12004,Alcalà de Xivert,2020,10545,24302,15388,12950,12286,28314
12004,Alcalà de Xivert,2019,10423,24337,15235,13650,12136,28336
12004,Alcalà de Xivert,2018,10014,23786,14649,12950,11674,27727
12004,Alcalà de Xivert,2017,9432,22242,13789,11550,10938,25794
12004,Alcalà de Xivert,2016,8658,20899,12801,10850,10021,24187
12004,Alcalà de Xivert,2015,8821,21022,12956,10850,10196,24296
12005,"Alcora, l'",2022,14309,34340,21047,19250,17487,41966
12005,"Alcora, l'",2021,13234,31817,20126,18550,16805,40404
12005,"Alcora, l'",2020,13238,31905,19606,17150,16112,38831
12005,"Alcora, l'",2019,13291,32151,19721,17150,16193,39170
12005,"Alcora, l'",2018,10943,26605,18688,16450,15446,37555
12005,"Alcora, l'",2017,12398,30185,18425,15750,15114,36796
12005,"Alcora, l'",2016,11942,29328,17705,15050,14550,35731
12005,"Alcora, l'",2015,11150,27346,16588,14350,13484,33071
12006,Alcudia de Veo,2022,14676,27721,19661,18550,16921,31962
12006,Alcudia de Veo,2021,14212,27031,18923,17150,16321,31042
12006,Alcudia de Veo,2020,12467,24078,16926,15750,14184,27394
12006,Alcudia de Veo,2019,12532,25199,17116,15750,14343,28840
12006,Alcudia de Veo,2018,11834,23543,16465,15050,13453,26765
12006,Alcudia de Veo,2017,11302,22716,15739,13650,12907,25943
12006,Alcudia de Veo,2016,10235,20572,13995,12250,11696,23508
12006,Alcudia de Veo,2015,9807,18860,13173,12250,11179,21498
12007,Alfondeguilla,2022,13235,30454,19497,17850,15235,35058
12007,Alfondeguilla,2021,11723,27134,17102,16450,13511,31273
12007,Alfondeguilla,2020,10978,25420,16056,15050,12517,28983
12007,Alfondeguilla,2019,10983,25137,16018,15050,12468,28537
12007,Alfondeguilla,2018,10471,24033,15295,14350,11893,27297
12007,Alfondeguilla,2017,10050,23055,14719,13650,11441,26248
12007,Alfondeguilla,2016,9480,22111,13897,12950,10725,25014
12007,Alfondeguilla,2015,9286,21544,13577,12250,10433,24206
12008,Algimia de Almonacid,2022,12666,21198,16315,15050,14005,23438
12008,Algimia de Almonacid,2021,12074,20291,15791,14350,13252,22270
12008,Algimia de Almonacid,2020,11323,19481,14956,13650,12405,21344
12008,Algimia de Almonacid,2019,10828,19249,14339,12250,11874,21110
12008,Algimia de Almonacid,2018,10436,18770,13704,12250,11397,20499
12008,Algimia de Almonacid,2017,9747,17449,12841,11200,10601,18979
12008,Algimia de Almonacid,2016,8879,16876,11858,10150,9587,18222
12008,Algimia de Almonacid,2015,9185,16672,12157,10500,10080,18295
12009,Almassora,2022,12494,31408,18642,17150,15013,37743
12009,Almassora,2021,11965,30123,17844,16450,14310,36028
12009,Almassora,2020,11434,28727,17048,15750,13581,34121
12009,Almassora,2019,11335,28534,16933,15750,13434,33817
12009,Almassora,2018,10840,27265,16272,15050,12833,32278
12009,Almassora,2017,10367,26015,15529,14350,12307,30884
12009,Almassora,2016,9857,24903,14782,13650,11596,29296
12009,Almassora,2015,9465,23941,14208,12950,11095,28062
12010,Almedíjar,2022,13259,25959,18308,17850,15461,30268
12010,Almedíjar,2021,12891,25880,17984,17150,14984,30082
12010,Almedíjar,2020,12931,25455,17751,16450,15123,29769
12010,Almedíjar,2019,13041,27085,17940,16450,14951,31052
12010,Almedíjar,2018,12561,25939,17233,15050,14424,29785
12010,Almedíjar,2017,12271,24736,16667,13650,14146,28514
12010,Almedíjar,2016,11315,24247,15531,13650,13007,27871
12010,Almedíjar,2015,10946,23589,15229,12950,12574,27098
12011,Almenara,2022,13260,32100,19777,17850,16148,39093
12011,Almenara,2021,12617,30403,18985,17150,15728,37902
12011,Almenara,2020,11375,27471,18412,16450,14771,35674
12011,Almenara,2019,12272,29909,18290,16450,14587,35552
12011,Almenara,2018,11699,28684,17331,15750,13927,34147
12011,Almenara,2017,11090,27084,16339,14350,13149,32113
12011,Almenara,2016,10521,25742,15612,13650,12396,30329
12011,Almenara,2015,10154,24841,15203,13650,11992,29337
12012,Altura,2022,11396,28155,16998,15750,13317,32899
12012,Altura,2021,10759,26682,16161,15050,12548,31119
12012,Altura,2020,10405,26056,15569,14350,11991,30027
12012,Altura,2019,10084,25500,15185,13650,11601,29337
12012,Altura,2018,9597,23632,14325,12950,11038,27181
12012,Altura,2017,9183,22553,13664,12250,10526,25852
12012,Altura,2016,8573,22007,12833,11550,9788,25126
12012,Altura,2015,8372,20925,12401,11550,9518,23788
12013,Arañuel,2022,11838,20684,15679,15050,13223,23104
12013,Arañuel,2021,11153,18983,14791,14350,12551,21364
12013,Arañuel,2020,11305,18386,14545,13650,12528,20375
12013,Arañuel,2019,11315,18481,14838,14350,12686,20720
12013,Arañuel,2018,10973,17771,14393,13650,12333,19974
12013,Arañuel,2017,10457,17509,14274,14350,11734,19648
12013,Arañuel,2016,10302,18866,13955,13650,11574,21195
12013,Arañuel,2015,10033,18413,13336,12950,11302,20742
12014,Ares del Maestrat,2022,14562,29294,19991,17850,16953,34104
12014,Ares del Maestrat,2021,14263,29030,19836,17150,16688,33966
12014,Ares del Maestrat,2020,12633,26319,17441,14350,14595,30406
12014,Ares del Maestrat,2019,12216,25836,17128,15050,13943,29488
12014,Ares del Maestrat,2018,12204,25794,17014,15050,13882,29343
12014,Ares del Maestrat,2017,10841,23143,15097,12950,12290,26238
12014,Ares del Maestrat,2016,10875,23036,15413,13650,12487,26451
12014,Ares del Maestrat,2015,10539,21947,14682,12250,11963,24914
12015,Argelita,2022,12786,24636,17734,17850,15683,30219
12015,Argelita,2021,13122,23684,17629,17850,15419,27829
12015,Argelita,2020,13331,24328,17080,15050,15562,28400
12015,Argelita,2019,12933,21442,16456,14350,14827,24582
12015,Argelita,2018,12512,20120,15732,13650,14388,23137
12015,Argelita,2017,11120,17889,13809,10500,12795,20583
12015,Argelita,2016,NA,NA,NA,NA,NA,NA
12015,Argelita,2015,NA,NA,NA,NA,NA,NA
12016,Artana,2022,12809,30487,18895,17850,14865,35381
12016,Artana,2021,12179,28925,17961,17150,14183,33684
12016,Artana,2020,12549,29666,18110,16450,15128,35761
12016,Artana,2019,12277,29332,17870,16450,14838,35450
12016,Artana,2018,12293,29497,17767,15750,14930,35825
12016,Artana,2017,11643,28402,16945,15050,14177,34585
12016,Artana,2016,11190,27556,16337,14350,13396,32987
12016,Artana,2015,10903,26446,15912,14350,12984,31493
12017,Ayódar,2022,16073,29726,21745,18550,19405,35889
12017,Ayódar,2021,14213,25584,18573,17150,16341,29415
12017,Ayódar,2020,12973,23683,17401,16100,14840,27092
12017,Ayódar,2019,12307,22152,16294,15050,13717,24690
12017,Ayódar,2018,12065,21283,15973,14350,13409,23654
12017,Ayódar,2017,11327,19946,15310,13650,12891,22700
12017,Ayódar,2016,11265,19866,14956,12250,12671,22344
12017,Ayódar,2015,10985,20316,14923,12950,12407,22947
12018,Azuébar,2022,12578,25617,17053,16450,14484,29497
12018,Azuébar,2021,12505,24237,16811,15750,14327,27769
12018,Azuébar,2020,12183,24521,16619,15050,14028,28234
12018,Azuébar,2019,12152,23915,16054,14350,13942,27437
12018,Azuébar,2018,11060,22048,15013,13650,12567,25053
12018,Azuébar,2017,10687,21574,14575,12250,12011,24247
12018,Azuébar,2016,9793,19406,13293,12250,10951,21701
12018,Azuébar,2015,10564,21063,14242,11550,11791,23508
12020,Barracas,2022,11197,28212,15875,14350,13241,33361
12020,Barracas,2021,11781,28000,16808,14350,14155,33641
12020,Barracas,2020,11360,25778,16201,15050,13573,30800
12020,Barracas,2019,13122,29160,18474,14350,15726,34947
12020,Barracas,2018,11176,24943,16360,14350,13604,30362
12020,Barracas,2017,12014,27803,17454,16450,14229,32931
12020,Barracas,2016,10780,25523,15724,14350,12641,29929
12020,Barracas,2015,10517,24394,15058,13650,12221,28345
12021,Betxí,2022,13927,34076,20661,18550,16692,40841
12021,Betxí,2021,13291,32783,19754,17850,15996,39454
12021,Betxí,2020,12708,31364,18987,17150,15213,37547
12021,Betxí,2019,12379,30594,18418,17150,14689,36302
12021,Betxí,2018,11786,29443,17617,16450,13968,34892
12021,Betxí,2017,11428,28744,16976,15750,13579,34156
12021,Betxí,2016,11082,28333,16518,15050,13172,33677
12021,Betxí,2015,10636,27413,15963,14350,12517,32262
12022,Bejís,2022,13326,28092,18558,17850,15731,33162
12022,Bejís,2021,12331,26279,17231,15050,14546,31000
12022,Bejís,2020,11732,24874,16234,15050,13638,28915
12022,Bejís,2019,12075,25317,16634,15050,14062,29483
12022,Bejís,2018,11615,23667,15896,13650,13373,27250
12022,Bejís,2017,10565,21419,14648,13650,12122,24575
12022,Bejís,2016,10875,21925,15050,13650,12445,25090
12022,Bejís,2015,11017,22719,15328,13650,12679,26146
12024,Benafer,2022,12205,23275,16519,14350,13799,26314
12024,Benafer,2021,11601,22802,15690,14350,13108,25765
12024,Benafer,2020,11236,22341,15019,14350,12775,25401
12024,Benafer,2019,11169,22338,15030,13650,12719,25438
12024,Benafer,2018,10957,21221,15034,13650,12771,24733
12024,Benafer,2017,10318,20635,13831,13650,11561,23122
12024,Benafer,2016,9038,18780,12062,10850,10154,21100
12024,Benafer,2015,8567,18136,11782,10850,9588,20297
12025,Benafigos,2022,13606,23811,17692,15750,15424,26993
12025,Benafigos,2021,14056,24461,18416,16100,16549,28800
12025,Benafigos,2020,12726,22642,16826,14350,14951,26601
12025,Benafigos,2019,11699,22097,16321,14350,13371,25256
12025,Benafigos,2018,11387,21214,15555,13650,12892,24017
12025,Benafigos,2017,10376,19156,14002,12250,11675,21553
12025,Benafigos,2016,10453,19955,14101,12950,11745,22422
12025,Benafigos,2015,9923,18429,13441,11550,11040,20503
12026,Benassal,2022,13126,29644,18924,17150,15172,34264
12026,Benassal,2021,12001,27355,17810,17150,14348,32704
12026,Benassal,2020,11615,27426,16845,15750,13448,31752
12026,Benassal,2019,11202,26662,16368,15050,12948,30816
12026,Benassal,2018,11093,26638,16164,14350,12777,30683
12026,Benassal,2017,10228,24451,14858,13650,11772,28143
12026,Benassal,2016,9896,23649,14266,12250,11339,27096
12026,Benassal,2015,9935,23622,14400,12250,11441,27202
12027,Benicarló,2022,11526,30187,17306,15050,13603,35627
12027,Benicarló,2021,10955,28550,16462,14350,12895,33605
12027,Benicarló,2020,10573,27639,15886,13650,12320,32206
12027,Benicarló,2019,10455,27400,15789,13650,12235,32065
12027,Benicarló,2018,10064,26572,15272,13650,11755,31039
12027,Benicarló,2017,9631,25517,14648,12950,11223,29735
12027,Benicarló,2016,9182,24458,14022,12250,10820,28820
12027,Benicarló,2015,9095,24165,13763,11550,10568,28079
12028,Benicàssim/Benicasim,2022,18247,44710,27210,22750,24198,59290
12028,Benicàssim/Benicasim,2021,17198,42187,25778,22050,22428,55016
12028,Benicàssim/Benicasim,2020,16429,40376,24558,20650,21102,51862
12028,Benicàssim/Benicasim,2019,16429,40541,24689,19950,21247,52430
12028,Benicàssim/Benicasim,2018,15592,38644,23252,19250,19935,49408
12028,Benicàssim/Benicasim,2017,14690,36555,22054,17850,18856,46920
12028,Benicàssim/Benicasim,2016,14028,34846,20954,17150,17689,43940
12028,Benicàssim/Benicasim,2015,13488,33374,20135,16450,16944,41926
12029,Benlloc,2022,12037,30202,17728,16450,14030,35202
12029,Benlloc,2021,11381,28745,16894,15050,13274,33525
12029,Benlloc,2020,10866,27850,16055,14350,12578,32239
12029,Benlloc,2019,10956,27403,16273,15050,12660,31664
12029,Benlloc,2018,10327,25479,15229,13650,11971,29535
12029,Benlloc,2017,9518,23116,13913,12250,10938,26563
12029,Benlloc,2016,9028,22718,13238,12250,10363,26076
12029,Benlloc,2015,8813,21637,12867,11550,10060,24700
12031,Borriol,2022,15133,38688,23004,19950,19088,48797
12031,Borriol,2021,14440,36901,21856,19250,18035,46087
12031,Borriol,2020,13821,34958,20867,17850,17110,43279
12031,Borriol,2019,14011,35555,21288,17850,17400,44157
12031,Borriol,2018,13097,33829,19881,17150,16217,41887
12031,Borriol,2017,12266,31834,18626,16450,15157,39338
12031,Borriol,2016,11830,30614,18093,15050,14682,37996
12031,Borriol,2015,11357,29435,17219,15050,13913,36061
12032,Borriana/Burriana,2022,12555,32060,18764,16450,15146,38677
12032,Borriana/Burriana,2021,11995,30638,17925,15750,14379,36729
12032,Borriana/Burriana,2020,11372,29310,17056,15050,13521,34847
12032,Borriana/Burriana,2019,11198,28966,16855,15050,13286,34365
12032,Borriana/Burriana,2018,10736,27764,16189,14350,12717,32888
12032,Borriana/Burriana,2017,10240,26589,15527,13650,12121,31474
12032,Borriana/Burriana,2016,9695,25505,14743,12950,11419,30042
12032,Borriana/Burriana,2015,9388,24722,14270,12250,11014,29003
12033,Cabanes,2022,11869,28063,17641,16450,13904,32876
12033,Cabanes,2021,11386,26886,16758,15750,13251,31288
12033,Cabanes,2020,10715,25236,15839,14350,12464,29353
12033,Cabanes,2019,10570,25065,15738,14350,12242,29029
12033,Cabanes,2018,10128,24130,15053,14350,11627,27702
12033,Cabanes,2017,9475,22628,14057,12950,10913,26064
12033,Cabanes,2016,9029,21979,13456,12250,10323,25128
12033,Cabanes,2015,8629,20974,12776,12250,9817,23863
12034,Càlig,2022,11285,27173,17036,15050,13189,31758
12034,Càlig,2021,10891,26079,16198,14350,12618,30215
12034,Càlig,2020,10612,25649,15973,13650,12239,29580
12034,Càlig,2019,10101,24330,15066,13650,11634,28024
12034,Càlig,2018,9701,23263,14540,12950,11128,26685
12034,Càlig,2017,9207,22442,13930,12250,10584,25799
12034,Càlig,2016,8643,21402,13049,12250,9880,24464
12034,Càlig,2015,8410,21024,12707,11550,9511,23779
12036,Canet lo Roig,2022,11338,25744,16380,15750,12667,28761
12036,Canet lo Roig,2021,11062,25696,16188,14350,12406,28817
12036,Canet lo Roig,2020,10466,24517,15362,14350,11634,27254
12036,Canet lo Roig,2019,10149,23872,14684,13650,11275,26519
12036,Canet lo Roig,2018,9525,22525,13760,12950,10494,24816
12036,Canet lo Roig,2017,9416,22571,13769,12950,10429,25000
12036,Canet lo Roig,2016,9019,21546,13141,12250,9937,23741
12036,Canet lo Roig,2015,8737,21026,12688,11550,9597,23096
12037,Castell de Cabres,2022,13570,24643,NA,NA,15632,28387
12037,Castell de Cabres,2021,14024,26212,NA,NA,16558,30947
12037,Castell de Cabres,2020,13439,25250,NA,NA,16051,30156
12037,Castell de Cabres,2019,NA,NA,NA,NA,NA,NA
12037,Castell de Cabres,2018,NA,NA,NA,NA,NA,NA
12037,Castell de Cabres,2017,NA,NA,NA,NA,NA,NA
12037,Castell de Cabres,2016,NA,NA,NA,NA,NA,NA
12037,Castell de Cabres,2015,NA,NA,NA,NA,NA,NA
12038,Castellfort,2022,14219,31115,20263,16450,16786,36732
12038,Castellfort,2021,12681,27573,17763,15050,14843,32275
12038,Castellfort,2020,12417,26313,17469,14350,14470,30663
12038,Castellfort,2019,12089,26072,17538,14350,14052,30305
12038,Castellfort,2018,11719,23829,16554,14350,13225,26890
12038,Castellfort,2017,11006,22480,15374,13650,12273,25069
12038,Castellfort,2016,10718,23320,15138,13650,11826,25732
12038,Castellfort,2015,9876,21311,13995,12950,10881,23481
12039,Castellnovo,2022,14574,31311,20533,17850,16933,36378
12039,Castellnovo,2021,13312,28723,18734,17150,15456,33347
12039,Castellnovo,2020,12663,28310,18063,15750,14657,32769
12039,Castellnovo,2019,12014,27340,17224,15050,13834,31482
12039,Castellnovo,2018,11284,25836,16087,13650,13005,29778
12039,Castellnovo,2017,10404,24156,15042,12950,11868,27555
12039,Castellnovo,2016,10490,24545,15088,12950,12009,28099
12039,Castellnovo,2015,9660,22767,13903,12250,10979,25876
12040,Castelló de la Plana,2022,13974,34612,20808,18550,17336,42940
12040,Castelló de la Plana,2021,13427,33221,19925,17850,16469,40747
12040,Castelló de la Plana,2020,12785,31914,19005,16450,15537,38785
12040,Castelló de la Plana,2019,12702,32012,18955,16450,15439,38910
12040,Castelló de la Plana,2018,12307,30929,18358,15750,14939,37542
12040,Castelló de la Plana,2017,11790,29751,17705,15050,14412,36366
12040,Castelló de la Plana,2016,11330,28734,16950,14350,13684,34703
12040,Castelló de la Plana,2015,10913,27750,16370,13650,13171,33489
12041,Castillo de Villamalefa,2022,19030,29510,23554,19950,23143,35889
12041,Castillo de Villamalefa,2021,18676,29348,23007,18550,22792,35816
12041,Castillo de Villamalefa,2020,15795,25071,21243,18550,19535,31009
12041,Castillo de Villamalefa,2019,NA,NA,NA,NA,NA,NA
12041,Castillo de Villamalefa,2018,15813,24063,19670,15750,19194,29209
12041,Castillo de Villamalefa,2017,14236,21460,18406,15750,17013,25647
12041,Castillo de Villamalefa,2016,13295,20982,17979,15050,15736,24833
12041,Castillo de Villamalefa,2015,12777,20890,16835,13650,14871,24313
12042,Catí,2022,13458,31271,19733,17150,15992,37159
12042,Catí,2021,12884,30091,19142,15750,15305,35746
