mun_code,mun_name,district_code,year,gini,p80p20
18010,Aldeire,1801001,2015,29.7,2.6
18011,Alfacar,1801101,2022,29.9,2.5
18011,Alfacar,1801101,2021,30.7,2.5
18011,Alfacar,1801101,2020,31.5,2.6
18011,Alfacar,1801101,2019,30.8,2.6
18011,Alfacar,1801101,2018,31.6,2.7
18011,Alfacar,1801101,2017,32,2.9
18011,Alfacar,1801101,2016,32.9,2.8
18011,Alfacar,1801101,2015,33.3,3
18012,Algarinejo,1801201,2022,26.5,2.2
18012,Algarinejo,1801201,2021,25.4,2
18012,Algarinejo,1801201,2020,27.3,2.2
18012,Algarinejo,1801201,2019,27.3,2.2
18012,Algarinejo,1801201,2018,27,2.2
18012,Algarinejo,1801201,2017,26.6,2.2
18012,Algarinejo,1801201,2016,26.6,2.1
18012,Algarinejo,1801201,2015,28.1,2.1
18013,Alhama de Granada,1801301,2022,28.4,2.3
18013,Alhama de Granada,1801301,2021,28.5,2.3
18013,Alhama de Granada,1801301,2020,28.7,2.4
18013,Alhama de Granada,1801301,2019,28.6,2.3
18013,Alhama de Granada,1801301,2018,30.4,2.8
18013,Alhama de Granada,1801301,2017,29.9,2.6
18013,Alhama de Granada,1801301,2016,30.8,2.5
18013,Alhama de Granada,1801301,2015,31.2,2.9
18014,Alhendín,1801401,2022,30.1,2.8
18014,Alhendín,1801401,2021,30,2.7
18014,Alhendín,1801401,2020,30.7,2.7
18014,Alhendín,1801401,2019,30.3,2.7
18014,Alhendín,1801401,2018,32,2.8
18014,Alhendín,1801401,2017,32.8,3
18014,Alhendín,1801401,2016,33.5,2.9
18014,Alhendín,1801401,2015,33.9,3.2
18015,Alicún de Ortega,1801501,2022,24,2.2
18015,Alicún de Ortega,1801501,2021,23.2,2.1
18015,Alicún de Ortega,1801501,2020,23.7,2
18015,Alicún de Ortega,1801501,2019,25.1,2.2
18015,Alicún de Ortega,1801501,2018,25.8,2.4
18015,Alicún de Ortega,1801501,2017,24.5,2.3
18015,Alicún de Ortega,1801501,2016,26,2.3
18015,Alicún de Ortega,1801501,2015,23.1,2.2
18016,Almegíjar,1801601,2022,32.4,2.6
18016,Almegíjar,1801601,2021,32.3,2.4
18016,Almegíjar,1801601,2020,32.4,2.4
18016,Almegíjar,1801601,2019,33,2.6
18016,Almegíjar,1801601,2018,34.5,3
18016,Almegíjar,1801601,2017,32.2,2.6
18016,Almegíjar,1801601,2016,32.8,2.5
18016,Almegíjar,1801601,2015,34,2.4
18017,Almuñécar,1801701,2022,31.6,2.7
18017,Almuñécar,1801701,2021,32.3,2.7
18017,Almuñécar,1801701,2020,33.4,2.8
18017,Almuñécar,1801701,2019,32.2,2.6
18017,Almuñécar,1801701,2018,33.1,2.7
18017,Almuñécar,1801701,2017,34.5,2.9
18017,Almuñécar,1801701,2016,36.2,3.1
18017,Almuñécar,1801701,2015,36.8,3.5
18017,Almuñécar,1801702,2022,36.7,2.8
18017,Almuñécar,1801702,2021,35.4,2.7
18017,Almuñécar,1801702,2020,36.3,2.7
18017,Almuñécar,1801702,2019,34.6,2.8
18017,Almuñécar,1801702,2018,36.7,2.9
18017,Almuñécar,1801702,2017,38.1,3.1
18017,Almuñécar,1801702,2016,39.2,3.5
18017,Almuñécar,1801702,2015,39.6,3.2
18017,Almuñécar,1801703,2022,29.6,2.6
18017,Almuñécar,1801703,2021,30.5,2.5
18017,Almuñécar,1801703,2020,31.3,2.7
18017,Almuñécar,1801703,2019,28.8,2.3
18017,Almuñécar,1801703,2018,29.6,2.5
18017,Almuñécar,1801703,2017,31.4,2.6
18017,Almuñécar,1801703,2016,34.4,2.8
18017,Almuñécar,1801703,2015,36.5,3.2
18018,Alquife,1801801,2022,28.7,2.4
18018,Alquife,1801801,2021,28.8,2.5
18018,Alquife,1801801,2020,29.7,2.3
18018,Alquife,1801801,2019,28.7,2.3
18018,Alquife,1801801,2018,28.1,2.4
18018,Alquife,1801801,2017,27.8,2.2
18018,Alquife,1801801,2016,29.6,2.5
18018,Alquife,1801801,2015,29.8,2.4
18020,Arenas del Rey,1802001,2022,30.4,2.6
18020,Arenas del Rey,1802001,2021,29.9,2.6
18020,Arenas del Rey,1802001,2020,31.1,2.4
18020,Arenas del Rey,1802001,2019,31.9,2.8
18020,Arenas del Rey,1802001,2018,30.3,2.5
18020,Arenas del Rey,1802001,2017,29.9,2.4
18020,Arenas del Rey,1802001,2016,31.5,2.7
18020,Arenas del Rey,1802001,2015,31.2,2.4
18021,Armilla,1802101,2022,31.8,2.8
18021,Armilla,1802101,2021,32,2.8
18021,Armilla,1802101,2020,33.1,2.9
18021,Armilla,1802101,2019,32.7,2.8
18021,Armilla,1802101,2018,33.6,3
18021,Armilla,1802101,2017,34.3,3.1
18021,Armilla,1802101,2016,35.7,3.4
18021,Armilla,1802101,2015,35.2,3.4
18022,Atarfe,1802201,2022,30.3,2.7
18022,Atarfe,1802201,2021,31,2.8
18022,Atarfe,1802201,2020,32,2.9
18022,Atarfe,1802201,2019,31.9,2.9
18022,Atarfe,1802201,2018,32.6,2.8
18022,Atarfe,1802201,2017,33.3,3
18022,Atarfe,1802201,2016,34.3,3.3
18022,Atarfe,1802201,2015,34,3.1
18022,Atarfe,1802202,2022,29.8,2.5
18022,Atarfe,1802202,2021,30.1,2.6
18022,Atarfe,1802202,2020,31.1,2.7
18022,Atarfe,1802202,2019,30.5,2.7
18022,Atarfe,1802202,2018,31.3,2.9
18022,Atarfe,1802202,2017,31.4,2.8
18022,Atarfe,1802202,2016,33.5,3.1
18022,Atarfe,1802202,2015,33.5,3
18023,Baza,1802301,2022,31.6,2.8
18023,Baza,1802301,2021,31.8,2.8
18023,Baza,1802301,2020,32.6,2.8
18023,Baza,1802301,2019,32.2,2.8
18023,Baza,1802301,2018,33,2.7
18023,Baza,1802301,2017,34.1,3.1
18023,Baza,1802301,2016,35.8,3.4
18023,Baza,1802301,2015,34.7,2.9
18023,Baza,1802302,2022,28.2,2.3
18023,Baza,1802302,2021,28,2.4
18023,Baza,1802302,2020,29.3,2.5
18023,Baza,1802302,2019,29.1,2.4
18023,Baza,1802302,2018,29.9,2.5
18023,Baza,1802302,2017,30.5,2.7
18023,Baza,1802302,2016,32.3,2.9
18023,Baza,1802302,2015,31.7,2.9
18023,Baza,1802303,2022,31.3,3
18023,Baza,1802303,2021,32.4,2.9
18023,Baza,1802303,2020,32.6,3
18023,Baza,1802303,2019,32,2.9
18023,Baza,1802303,2018,32.9,3.1
18023,Baza,1802303,2017,32.7,3
18023,Baza,1802303,2016,34.5,3.3
18023,Baza,1802303,2015,33.6,3.3
18024,Beas de Granada,1802401,2022,26.1,2.5
18024,Beas de Granada,1802401,2021,25.5,2.2
18024,Beas de Granada,1802401,2020,27.2,2.3
18024,Beas de Granada,1802401,2019,26.9,2.5
18024,Beas de Granada,1802401,2018,28.5,2.6
18024,Beas de Granada,1802401,2017,28.7,2.6
18024,Beas de Granada,1802401,2016,30.2,2.7
18024,Beas de Granada,1802401,2015,30.3,2.6
18025,Beas de Guadix,1802501,2022,28.2,2.3
18025,Beas de Guadix,1802501,2021,24.1,2.3
18025,Beas de Guadix,1802501,2020,27,2.7
18025,Beas de Guadix,1802501,2019,29.1,2.6
18025,Beas de Guadix,1802501,2018,28.5,2.5
18025,Beas de Guadix,1802501,2017,32,2.6
18025,Beas de Guadix,1802501,2016,33.1,3.2
18025,Beas de Guadix,1802501,2015,29.4,2.6
18027,Benalúa,1802701,2022,29.7,2.4
18027,Benalúa,1802701,2021,30,2.4
18027,Benalúa,1802701,2020,31.3,2.9
18027,Benalúa,1802701,2019,30.6,2.8
18027,Benalúa,1802701,2018,32.3,3.1
18027,Benalúa,1802701,2017,34.1,3.4
18027,Benalúa,1802701,2016,34.4,3.2
18027,Benalúa,1802701,2015,34.6,3.2
18028,Benalúa de las Villas,1802801,2022,32.4,2.7
18028,Benalúa de las Villas,1802801,2021,29.5,2.4
18028,Benalúa de las Villas,1802801,2020,30.9,2.6
18028,Benalúa de las Villas,1802801,2019,31,2.8
18028,Benalúa de las Villas,1802801,2018,30.2,2.7
18028,Benalúa de las Villas,1802801,2017,30,2.5
18028,Benalúa de las Villas,1802801,2016,35.9,3.3
18028,Benalúa de las Villas,1802801,2015,32.4,2.9
18029,Benamaurel,1802901,2022,29,2.3
18029,Benamaurel,1802901,2021,29.2,2.3
18029,Benamaurel,1802901,2020,26.7,2.2
18029,Benamaurel,1802901,2019,27.8,2.2
18029,Benamaurel,1802901,2018,29.2,2.4
18029,Benamaurel,1802901,2017,30.8,2.5
18029,Benamaurel,1802901,2016,30.1,2.4
18029,Benamaurel,1802901,2015,30.7,2.4
18029,Benamaurel,1802902,2022,24.5,2
18029,Benamaurel,1802902,2021,27.6,2.2
18029,Benamaurel,1802902,2020,27.5,2.1
18029,Benamaurel,1802902,2019,27.2,2.1
18029,Benamaurel,1802902,2018,26.8,2.3
18029,Benamaurel,1802902,2017,26.7,2.2
18029,Benamaurel,1802902,2016,27.5,2.1
18029,Benamaurel,1802902,2015,28.2,2.3
18030,Bérchules,1803001,2022,29.1,2.5
18030,Bérchules,1803001,2021,27.4,2.5
18030,Bérchules,1803001,2020,30.1,2.4
18030,Bérchules,1803001,2019,32.3,2.4
18030,Bérchules,1803001,2018,29.1,2.1
18030,Bérchules,1803001,2017,29.8,2.5
18030,Bérchules,1803001,2016,32.1,2.7
18030,Bérchules,1803001,2015,32,2.4
18032,Bubión,1803201,2022,30.7,2.8
18032,Bubión,1803201,2021,33.3,3.1
18032,Bubión,1803201,2020,34.8,3
18032,Bubión,1803201,2019,32.3,3.1
18032,Bubión,1803201,2018,34.2,2.9
18032,Bubión,1803201,2017,34.2,3.1
18032,Bubión,1803201,2016,36.1,3.1
18032,Bubión,1803201,2015,38.5,3.7
18033,Busquístar,1803301,2022,36,3.1
18033,Busquístar,1803301,2021,31.9,2.4
18033,Busquístar,1803301,2020,29.9,2.2
18033,Busquístar,1803301,2019,30.8,3
18033,Busquístar,1803301,2018,35.5,3.7
18033,Busquístar,1803301,2017,34.1,3.5
18033,Busquístar,1803301,2016,38,3.7
18033,Busquístar,1803301,2015,37.3,3.6
18034,Cacín,1803401,2022,26.3,1.9
18034,Cacín,1803401,2021,26.8,2
18034,Cacín,1803401,2020,28.6,2.4
18034,Cacín,1803401,2019,27.8,2.1
18034,Cacín,1803401,2018,28.6,2.5
18034,Cacín,1803401,2017,30.8,2.4
18034,Cacín,1803401,2016,33.3,2.6
18034,Cacín,1803401,2015,31.8,2.5
18035,Cádiar,1803501,2022,32.9,2.6
18035,Cádiar,1803501,2021,32.8,3
18035,Cádiar,1803501,2020,32.4,2.8
18035,Cádiar,1803501,2019,31,2.6
18035,Cádiar,1803501,2018,31.2,2.4
18035,Cádiar,1803501,2017,32.7,2.5
18035,Cádiar,1803501,2016,34.7,3
18035,Cádiar,1803501,2015,34.1,2.8
18036,Cájar,1803601,2022,30.6,2.5
18036,Cájar,1803601,2021,31.6,2.8
18036,Cájar,1803601,2020,33.2,2.9
18036,Cájar,1803601,2019,32.6,2.9
18036,Cájar,1803601,2018,33.8,3
18036,Cájar,1803601,2017,34.3,3.2
18036,Cájar,1803601,2016,35.9,3.1
18036,Cájar,1803601,2015,36.2,3.4
18037,Calicasas,1803701,2022,26.3,2.4
18037,Calicasas,1803701,2021,26.5,2.4
18037,Calicasas,1803701,2020,28.2,2.5
18037,Calicasas,1803701,2019,26.9,2.4
18037,Calicasas,1803701,2018,28.7,2.7
18037,Calicasas,1803701,2017,28.7,2.3
18037,Calicasas,1803701,2016,30.9,2.9
18037,Calicasas,1803701,2015,34.1,3.3
18038,Campotéjar,1803801,2022,28.8,2.7
18038,Campotéjar,1803801,2021,28.4,2.2
18038,Campotéjar,1803801,2020,28.6,2.4
18038,Campotéjar,1803801,2019,28.7,2.6
18038,Campotéjar,1803801,2018,28.2,2.1
18038,Campotéjar,1803801,2017,28.9,2.4
18038,Campotéjar,1803801,2016,31.1,2.5
18038,Campotéjar,1803801,2015,31.1,2.7
18039,Caniles,1803901,2022,26.1,2
18039,Caniles,1803901,2021,26.4,2.1
18039,Caniles,1803901,2020,27.8,2.2
18039,Caniles,1803901,2019,28.1,2.2
18039,Caniles,1803901,2018,28.2,2.3
18039,Caniles,1803901,2017,28.9,2.4
18039,Caniles,1803901,2016,31.9,2.9
18039,Caniles,1803901,2015,31.5,2.9
18040,Cáñar,1804001,2022,40.2,4.2
18040,Cáñar,1804001,2021,39.8,4.2
18040,Cáñar,1804001,2020,41.8,4.4
18040,Cáñar,1804001,2019,42.9,4.6
18040,Cáñar,1804001,2018,41.9,4.8
18040,Cáñar,1804001,2017,40.6,3.8
18040,Cáñar,1804001,2016,42.1,5
18040,Cáñar,1804001,2015,44.2,5.6
18042,Capileira,1804201,2022,30.9,2.5
18042,Capileira,1804201,2021,32,2.5
18042,Capileira,1804201,2020,33.9,2.8
18042,Capileira,1804201,2019,32.1,2.3
18042,Capileira,1804201,2018,31.2,2.4
18042,Capileira,1804201,2017,31.4,2.2
18042,Capileira,1804201,2016,30.5,2.4
18042,Capileira,1804201,2015,34.3,2.4
18043,Carataunas,1804301,2022,38.7,3.1
18043,Carataunas,1804301,2021,37.7,2.7
18043,Carataunas,1804301,2020,44.4,4.4
18043,Carataunas,1804301,2019,45.2,4.6
18043,Carataunas,1804301,2018,41.7,3.9
18043,Carataunas,1804301,2017,45.2,5.1
18043,Carataunas,1804301,2016,46.7,4.1
18043,Carataunas,1804301,2015,NA,4.6
18044,Cástaras,1804401,2022,32,2.7
18044,Cástaras,1804401,2021,33.1,2.9
18044,Cástaras,1804401,2020,32.8,2.9
18044,Cástaras,1804401,2019,29.9,2.4
18044,Cástaras,1804401,2018,28.3,2.1
18044,Cástaras,1804401,2017,26.6,2.4
18044,Cástaras,1804401,2016,29.6,2.2
18044,Cástaras,1804401,2015,30.6,2
18045,Castilléjar,1804501,2022,29,2.3
18045,Castilléjar,1804501,2021,28.3,2.1
18045,Castilléjar,1804501,2020,28.7,2.2
18045,Castilléjar,1804501,2019,29.8,2.2
18045,Castilléjar,1804501,2018,28.8,2.1
18045,Castilléjar,1804501,2017,29.6,2.3
18045,Castilléjar,1804501,2016,31.6,2.7
18045,Castilléjar,1804501,2015,30.5,2.4
18046,Castril,1804601,2022,26.5,2.2
18046,Castril,1804601,2021,26,2.1
18046,Castril,1804601,2020,27.4,2.1
18046,Castril,1804601,2019,25.2,2
18046,Castril,1804601,2018,26.3,2
18046,Castril,1804601,2017,28.8,2
18046,Castril,1804601,2016,30.1,2.3
18046,Castril,1804601,2015,29.9,2.3
18046,Castril,1804602,2022,26.4,2.4
18046,Castril,1804602,2021,27.4,2.5
18046,Castril,1804602,2020,31,2.5
18046,Castril,1804602,2019,28.1,2.3
18046,Castril,1804602,2018,27.1,2.2
18046,Castril,1804602,2017,29.5,2.6
18046,Castril,1804602,2016,31.5,2.6
18046,Castril,1804602,2015,31.8,3
18047,Cenes de la Vega,1804701,2022,30.3,2.7
18047,Cenes de la Vega,1804701,2021,30.9,2.7
18047,Cenes de la Vega,1804701,2020,32,2.8
18047,Cenes de la Vega,1804701,2019,31.1,2.6
18047,Cenes de la Vega,1804701,2018,32.4,2.7
18047,Cenes de la Vega,1804701,2017,33.7,2.9
18047,Cenes de la Vega,1804701,2016,34.9,3.1
18047,Cenes de la Vega,1804701,2015,34.6,3.1
18048,Cijuela,1804801,2022,28.8,2.5
18048,Cijuela,1804801,2021,29.9,2.6
18048,Cijuela,1804801,2020,31.6,2.7
18048,Cijuela,1804801,2019,31.2,2.7
18048,Cijuela,1804801,2018,33.3,2.9
18048,Cijuela,1804801,2017,33.6,3.1
18048,Cijuela,1804801,2016,35.1,3.6
18048,Cijuela,1804801,2015,34.4,3.6
18049,Cogollos de Guadix,1804901,2022,26.4,2.2
18049,Cogollos de Guadix,1804901,2021,26.5,2.2
18049,Cogollos de Guadix,1804901,2020,29,2.2
18049,Cogollos de Guadix,1804901,2019,25.9,2.1
18049,Cogollos de Guadix,1804901,2018,27.9,2.4
18049,Cogollos de Guadix,1804901,2017,29.6,2.2
18049,Cogollos de Guadix,1804901,2016,30.3,2.2
18049,Cogollos de Guadix,1804901,2015,30.1,2.4
18050,Cogollos de la Vega,1805001,2022,30.5,2.7
18050,Cogollos de la Vega,1805001,2021,30.1,2.6
18050,Cogollos de la Vega,1805001,2020,31.6,2.8
18050,Cogollos de la Vega,1805001,2019,31.2,2.7
18050,Cogollos de la Vega,1805001,2018,32,2.7
18050,Cogollos de la Vega,1805001,2017,31.7,2.6
18050,Cogollos de la Vega,1805001,2016,32,2.6
18050,Cogollos de la Vega,1805001,2015,31.1,2.6
18051,Colomera,1805101,2022,28.7,2.3
18051,Colomera,1805101,2021,27.6,2.6
18051,Colomera,1805101,2020,30.5,2.7
18051,Colomera,1805101,2019,29.2,2.4
18051,Colomera,1805101,2018,30.5,2.5
18051,Colomera,1805101,2017,31.7,2.8
18051,Colomera,1805101,2016,34.1,3.3
18051,Colomera,1805101,2015,33.7,3.2
18053,Cortes de Baza,1805301,2022,27.5,2.2
18053,Cortes de Baza,1805301,2021,26.4,2.1
18053,Cortes de Baza,1805301,2020,27.8,2.3
18053,Cortes de Baza,1805301,2019,28,2.1
18053,Cortes de Baza,1805301,2018,28.9,2.4
18053,Cortes de Baza,1805301,2017,28.7,2.3
18053,Cortes de Baza,1805301,2016,29.3,2.5
18053,Cortes de Baza,1805301,2015,29.5,2.5
18054,Cortes y Graena,1805401,2022,28.1,2.3
18054,Cortes y Graena,1805401,2021,28.2,2.5
18054,Cortes y Graena,1805401,2020,29.6,2.6
18054,Cortes y Graena,1805401,2019,29.1,2.6
18054,Cortes y Graena,1805401,2018,29.4,2.5
18054,Cortes y Graena,1805401,2017,28.8,2.7
18054,Cortes y Graena,1805401,2016,30.1,2.5
18054,Cortes y Graena,1805401,2015,30.4,2.8
18056,Cúllar,1805601,2022,27.4,2.1
18056,Cúllar,1805601,2021,27.8,2.2
18056,Cúllar,1805601,2020,28.2,2.1
18056,Cúllar,1805601,2019,26.8,2.1
18056,Cúllar,1805601,2018,27.5,2.1
18056,Cúllar,1805601,2017,27.9,2.3
18056,Cúllar,1805601,2016,30.1,2.5
18056,Cúllar,1805601,2015,29.8,2.4
18057,Cúllar Vega,1805701,2022,29.2,2.6
18057,Cúllar Vega,1805701,2021,29.6,2.7
18057,Cúllar Vega,1805701,2020,30.2,2.7
18057,Cúllar Vega,1805701,2019,30.8,2.7
18057,Cúllar Vega,1805701,2018,31.6,2.8
18057,Cúllar Vega,1805701,2017,32.7,3
18057,Cúllar Vega,1805701,2016,34.7,3.2
18057,Cúllar Vega,1805701,2015,34.3,3.1
18059,Chauchina,1805901,2022,27.6,2.4
18059,Chauchina,1805901,2021,28,2.3
18059,Chauchina,1805901,2020,28.5,2.3
18059,Chauchina,1805901,2019,28.8,2.3
18059,Chauchina,1805901,2018,29.1,2.5
18059,Chauchina,1805901,2017,30.2,2.6
18059,Chauchina,1805901,2016,31.8,2.9
18059,Chauchina,1805901,2015,31.1,2.7
18061,Chimeneas,1806101,2022,25.2,2
18061,Chimeneas,1806101,2021,26.9,2.1
18061,Chimeneas,1806101,2020,27.8,2.5
18061,Chimeneas,1806101,2019,26.9,2.2
18061,Chimeneas,1806101,2018,28.6,2.4
18061,Chimeneas,1806101,2017,28,2.5
18061,Chimeneas,1806101,2016,29.4,2.3
18061,Chimeneas,1806101,2015,29.7,2.4
18062,Churriana de la Vega,1806201,2022,29.8,2.6
18062,Churriana de la Vega,1806201,2021,30.3,2.7
18062,Churriana de la Vega,1806201,2020,31.3,2.7
18062,Churriana de la Vega,1806201,2019,30.9,2.7
18062,Churriana de la Vega,1806201,2018,31.2,2.8
18062,Churriana de la Vega,1806201,2017,32.2,3
18062,Churriana de la Vega,1806201,2016,33.2,2.9
18062,Churriana de la Vega,1806201,2015,33.6,3.1
18063,Darro,1806301,2022,33.5,3.1
18063,Darro,1806301,2021,35.9,3.5
18063,Darro,1806301,2020,37.8,3.7
18063,Darro,1806301,2019,36.8,3.7
18063,Darro,1806301,2018,37.8,3.6
18063,Darro,1806301,2017,37.3,3.4
18063,Darro,1806301,2016,39.7,4.1
18063,Darro,1806301,2015,39.8,3.9
18064,Dehesas de Guadix,1806401,2022,25.4,1.8
18064,Dehesas de Guadix,1806401,2021,24.4,2
18064,Dehesas de Guadix,1806401,2020,26.5,2.2
18064,Dehesas de Guadix,1806401,2019,24.6,2
18064,Dehesas de Guadix,1806401,2018,26,2
18064,Dehesas de Guadix,1806401,2017,25.4,2
18064,Dehesas de Guadix,1806401,2016,27.1,2.2
18064,Dehesas de Guadix,1806401,2015,26,2.4
18065,Dehesas Viejas,1806501,2022,25.1,2.1
18065,Dehesas Viejas,1806501,2021,26,2.1
18065,Dehesas Viejas,1806501,2020,28.7,2.5
18065,Dehesas Viejas,1806501,2019,28.4,2.5
18065,Dehesas Viejas,1806501,2018,29.1,2.5
18065,Dehesas Viejas,1806501,2017,29.1,2.6
18065,Dehesas Viejas,1806501,2016,29.7,2.7
18065,Dehesas Viejas,1806501,2015,29.3,2.7
18066,Deifontes,1806601,2022,30,2.7
18066,Deifontes,1806601,2021,29.8,2.9
18066,Deifontes,1806601,2020,31.8,3
18066,Deifontes,1806601,2019,31.7,3.1
18066,Deifontes,1806601,2018,32.7,3.3
18066,Deifontes,1806601,2017,32.3,3.2
18066,Deifontes,1806601,2016,33.7,3.7
18066,Deifontes,1806601,2015,35,3.7
18067,Diezma,1806701,2022,35.7,3.2
18067,Diezma,1806701,2021,33.9,3.2
18067,Diezma,1806701,2020,34.4,3.9
18067,Diezma,1806701,2019,35.6,3.4
18067,Diezma,1806701,2018,35.5,3.8
18067,Diezma,1806701,2017,35.2,4.1
18067,Diezma,1806701,2016,35.9,4.1
18067,Diezma,1806701,2015,36.4,3.9
18068,Dílar,1806801,2022,32.4,2.8
18068,Dílar,1806801,2021,31.8,2.8
18068,Dílar,1806801,2020,34.1,2.9
18068,Dílar,1806801,2019,32.5,2.6
18068,Dílar,1806801,2018,33.4,2.8
18068,Dílar,1806801,2017,35.1,3.1
18068,Dílar,1806801,2016,36,3.1
18068,Dílar,1806801,2015,36.2,3.2
18069,Dólar,1806901,2022,30,2.3
18069,Dólar,1806901,2021,27.8,2.2
18069,Dólar,1806901,2020,29.3,2.3
18069,Dólar,1806901,2019,29.2,2.5
18069,Dólar,1806901,2018,28.6,2.3
18069,Dólar,1806901,2017,27.8,2.2
18069,Dólar,1806901,2016,29.3,2.4
18069,Dólar,1806901,2015,28.5,2.5
18070,Dúdar,1807001,2022,35.8,3.2
18070,Dúdar,1807001,2021,35.4,3.2
18070,Dúdar,1807001,2020,34.9,3.4
18070,Dúdar,1807001,2019,32.8,3
18070,Dúdar,1807001,2018,33.9,2.8
18070,Dúdar,1807001,2017,34.9,3
18070,Dúdar,1807001,2016,37.8,3.5
18070,Dúdar,1807001,2015,37.5,3.8
18071,Dúrcal,1807101,2022,29.3,2.5
18071,Dúrcal,1807101,2021,29.7,2.6
18071,Dúrcal,1807101,2020,29.9,2.5
18071,Dúrcal,1807101,2019,29.6,2.6
18071,Dúrcal,1807101,2018,30.3,2.5
18071,Dúrcal,1807101,2017,30.8,2.7
18071,Dúrcal,1807101,2016,32.8,2.9
18071,Dúrcal,1807101,2015,32.8,2.8
18072,Escúzar,1807201,2022,27.2,2.4
18072,Escúzar,1807201,2021,27,2.4
18072,Escúzar,1807201,2020,27.3,2.4
18072,Escúzar,1807201,2019,26,2
18072,Escúzar,1807201,2018,25.6,2
18072,Escúzar,1807201,2017,27.5,2.4
18072,Escúzar,1807201,2016,29.5,2.4
18072,Escúzar,1807201,2015,30,2.4
18074,Ferreira,1807401,2022,24.1,2
18074,Ferreira,1807401,2021,25.2,2
18074,Ferreira,1807401,2020,27.5,2.3
18074,Ferreira,1807401,2019,27,2.2
18074,Ferreira,1807401,2018,28.9,2.3
18074,Ferreira,1807401,2017,27.7,2.3
18074,Ferreira,1807401,2016,30,2.5
18074,Ferreira,1807401,2015,26.5,2.4
18076,Fonelas,1807601,2022,27.6,2.5
18076,Fonelas,1807601,2021,28.6,2.7
18076,Fonelas,1807601,2020,29.6,2.9
18076,Fonelas,1807601,2019,27.8,2.3
18076,Fonelas,1807601,2018,30.2,2.7
18076,Fonelas,1807601,2017,30.3,2.7
18076,Fonelas,1807601,2016,31.3,3
18076,Fonelas,1807601,2015,32.1,3
18077,Fornes,1807701,2022,25.6,2.1
18077,Fornes,1807701,2021,27.4,2.4
18077,Fornes,1807701,2020,26.4,2.1
18077,Fornes,1807701,2019,29.1,2.3
18077,Fornes,1807701,2018,27.6,2
18077,Fornes,1807701,2017,NA,NA
18077,Fornes,1807701,2016,NA,NA
18077,Fornes,1807701,2015,NA,NA
18078,Freila,1807801,2022,28.9,2.2
18078,Freila,1807801,2021,30.8,2.3
18078,Freila,1807801,2020,30,2.5
18078,Freila,1807801,2019,30.2,2.5
18078,Freila,1807801,2018,30.1,2.4
18078,Freila,1807801,2017,32.6,2.3
18078,Freila,1807801,2016,34.5,2.6
18078,Freila,1807801,2015,29.8,2.2
18079,Fuente Vaqueros,1807901,2022,32.8,2.9
18079,Fuente Vaqueros,1807901,2021,33.9,3.3
18079,Fuente Vaqueros,1807901,2020,35.5,3.6
18079,Fuente Vaqueros,1807901,2019,34.7,3
18079,Fuente Vaqueros,1807901,2018,35.7,3.3
18079,Fuente Vaqueros,1807901,2017,36.8,3.7
18079,Fuente Vaqueros,1807901,2016,37.9,3.7
18079,Fuente Vaqueros,1807901,2015,37.2,3.7
18082,Galera,1808201,2022,30.6,2.4
18082,Galera,1808201,2021,31.1,2.2
18082,Galera,1808201,2020,31.2,2.6
18082,Galera,1808201,2019,31.5,2.5
18082,Galera,1808201,2018,31.1,2.4
18082,Galera,1808201,2017,33,2.6
18082,Galera,1808201,2016,35.4,2.6
18082,Galera,1808201,2015,33.3,2.3
18083,Gobernador,1808301,2022,30,3.1
18083,Gobernador,1808301,2021,29,2.9
18083,Gobernador,1808301,2020,29.2,2.6
18083,Gobernador,1808301,2019,30.1,2.6
18083,Gobernador,1808301,2018,31.8,3.4
18083,Gobernador,1808301,2017,32.4,2.8
18083,Gobernador,1808301,2016,33.7,3.1
18083,Gobernador,1808301,2015,31.1,3
18084,Gójar,1808401,2022,31.6,2.7
18084,Gójar,1808401,2021,32.1,2.7
18084,Gójar,1808401,2020,33.8,3.1
18084,Gójar,1808401,2019,33.6,2.9
18084,Gójar,1808401,2018,33.7,2.9
18084,Gójar,1808401,2017,35.4,3.1
18084,Gójar,1808401,2016,36.6,3.4
18084,Gójar,1808401,2015,36.5,3.3
18085,Gor,1808501,2022,30.4,2.3
18085,Gor,1808501,2021,27.9,2.6
18085,Gor,1808501,2020,28.4,2.4
18085,Gor,1808501,2019,26.4,2.3
18085,Gor,1808501,2018,27.4,2.4
18085,Gor,1808501,2017,27.1,2.2
18085,Gor,1808501,2016,28.2,2.1
18085,Gor,1808501,2015,29,2.1
18086,Gorafe,1808601,2022,25.9,2.6
18086,Gorafe,1808601,2021,27.3,2.2
18086,Gorafe,1808601,2020,26.9,2.4
18086,Gorafe,1808601,2019,25.9,2.3
18086,Gorafe,1808601,2018,26.7,2.3
18086,Gorafe,1808601,2017,28.4,2.7
18086,Gorafe,1808601,2016,27.8,2.6
18086,Gorafe,1808601,2015,29.4,2.6
18087,Granada,1808701,2022,33.5,3
18087,Granada,1808701,2021,33.2,3
18087,Granada,1808701,2020,34,3.1
18087,Granada,1808701,2019,33.9,3.1
18087,Granada,1808701,2018,34.3,3.2
18087,Granada,1808701,2017,34.6,3.3
18087,Granada,1808701,2016,35.5,3.3
18087,Granada,1808701,2015,35.5,3.2
18087,Granada,1808702,2022,34.4,3.1
