mun_code,mun_name,year,gini,p80p20
13092,Villanueva de la Fuente,2022,28.2,2.2
13092,Villanueva de la Fuente,2021,29.2,2.4
13092,Villanueva de la Fuente,2020,29.4,2.2
13092,Villanueva de la Fuente,2019,29.7,2.5
13092,Villanueva de la Fuente,2018,29.3,2.3
13092,Villanueva de la Fuente,2017,29.1,2.3
13092,Villanueva de la Fuente,2016,30.1,2.5
13092,Villanueva de la Fuente,2015,30.7,2.4
13093,Villanueva de los Infantes,2022,30.3,2.5
13093,Villanueva de los Infantes,2021,31,2.7
13093,Villanueva de los Infantes,2020,30.9,2.5
13093,Villanueva de los Infantes,2019,30.5,2.4
13093,Villanueva de los Infantes,2018,30.8,2.5
13093,Villanueva de los Infantes,2017,31.1,2.4
13093,Villanueva de los Infantes,2016,32.7,2.6
13093,Villanueva de los Infantes,2015,32.8,2.6
13094,Villanueva de San Carlos,2022,30.2,2.6
13094,Villanueva de San Carlos,2021,28.9,2.4
13094,Villanueva de San Carlos,2020,27.2,2.5
13094,Villanueva de San Carlos,2019,28.2,2.5
13094,Villanueva de San Carlos,2018,27,2.5
13094,Villanueva de San Carlos,2017,30.7,2.6
13094,Villanueva de San Carlos,2016,29.6,2.6
13094,Villanueva de San Carlos,2015,27.9,2.1
13095,Villar del Pozo,2022,NA,NA
13095,Villar del Pozo,2021,NA,NA
13095,Villar del Pozo,2020,NA,NA
13095,Villar del Pozo,2019,NA,NA
13095,Villar del Pozo,2018,NA,NA
13095,Villar del Pozo,2017,NA,NA
13095,Villar del Pozo,2016,NA,NA
13095,Villar del Pozo,2015,NA,NA
13096,Villarrubia de los Ojos,2022,26.8,2.3
13096,Villarrubia de los Ojos,2021,27.6,2.3
13096,Villarrubia de los Ojos,2020,28.4,2.2
13096,Villarrubia de los Ojos,2019,27.8,2.2
13096,Villarrubia de los Ojos,2018,27.7,2.3
13096,Villarrubia de los Ojos,2017,28.4,2.4
13096,Villarrubia de los Ojos,2016,31.1,2.5
13096,Villarrubia de los Ojos,2015,31.1,2.4
13097,Villarta de San Juan,2022,26.1,2.2
13097,Villarta de San Juan,2021,26.4,2.3
13097,Villarta de San Juan,2020,27,2.2
13097,Villarta de San Juan,2019,26.4,2.2
13097,Villarta de San Juan,2018,28.3,2.3
13097,Villarta de San Juan,2017,27.3,2.1
13097,Villarta de San Juan,2016,30,2.4
13097,Villarta de San Juan,2015,30.3,2.3
13098,Viso del Marqués,2022,26.4,2.2
13098,Viso del Marqués,2021,26.7,2.2
13098,Viso del Marqués,2020,27.5,2.3
13098,Viso del Marqués,2019,26.8,2
13098,Viso del Marqués,2018,27.7,2.2
13098,Viso del Marqués,2017,28.9,2.2
13098,Viso del Marqués,2016,29.7,2.1
13098,Viso del Marqués,2015,29.7,2.1
13901,"Robledo, El",2022,28.3,2.4
13901,"Robledo, El",2021,28.4,2.4
13901,"Robledo, El",2020,29.5,2.5
13901,"Robledo, El",2019,30.2,2.3
13901,"Robledo, El",2018,30.6,2.4
13901,"Robledo, El",2017,31.2,2.6
13901,"Robledo, El",2016,32.9,3
13901,"Robledo, El",2015,33.2,2.7
13902,Ruidera,2022,25.2,2.1
13902,Ruidera,2021,26.7,2.1
13902,Ruidera,2020,28.3,2.2
13902,Ruidera,2019,29.4,2.1
13902,Ruidera,2018,29.9,2.2
13902,Ruidera,2017,29.3,2.1
13902,Ruidera,2016,30.6,2.6
13902,Ruidera,2015,32.3,2.5
13903,Arenales de San Gregorio,2022,28.7,2.4
13903,Arenales de San Gregorio,2021,30.6,2.5
13903,Arenales de San Gregorio,2020,29.6,2.7
13903,Arenales de San Gregorio,2019,27.5,2.1
13903,Arenales de San Gregorio,2018,28.5,2.5
13903,Arenales de San Gregorio,2017,30.8,2.6
13903,Arenales de San Gregorio,2016,31.5,2.4
13903,Arenales de San Gregorio,2015,31.4,2.4
13904,Llanos del Caudillo,2022,25.9,2
13904,Llanos del Caudillo,2021,22.4,2
13904,Llanos del Caudillo,2020,26.2,2
13904,Llanos del Caudillo,2019,24.2,2.1
13904,Llanos del Caudillo,2018,24.5,2
13904,Llanos del Caudillo,2017,25.5,2
13904,Llanos del Caudillo,2016,27.5,2.3
13904,Llanos del Caudillo,2015,25.7,2.3
14001,Adamuz,2022,25.8,2.1
14001,Adamuz,2021,25.6,2
14001,Adamuz,2020,27,2.2
14001,Adamuz,2019,26.6,2.2
14001,Adamuz,2018,27.3,2.2
14001,Adamuz,2017,27.6,2.1
14001,Adamuz,2016,28.9,2.4
14001,Adamuz,2015,29,2.4
14002,Aguilar de la Frontera,2022,26.3,2.2
14002,Aguilar de la Frontera,2021,26,2
14002,Aguilar de la Frontera,2020,27.3,2.3
14002,Aguilar de la Frontera,2019,27.1,2.2
14002,Aguilar de la Frontera,2018,29.5,2.1
14002,Aguilar de la Frontera,2017,28.6,2.3
14002,Aguilar de la Frontera,2016,30.1,2.5
14002,Aguilar de la Frontera,2015,29.9,2.4
14003,Alcaracejos,2022,25,2.2
14003,Alcaracejos,2021,24.2,2
14003,Alcaracejos,2020,24.5,2
14003,Alcaracejos,2019,24.8,2.1
14003,Alcaracejos,2018,25.2,2
14003,Alcaracejos,2017,26,2.1
14003,Alcaracejos,2016,28,2.2
14003,Alcaracejos,2015,27.2,2.2
14004,Almedinilla,2022,27.2,2.1
14004,Almedinilla,2021,25.6,2
14004,Almedinilla,2020,27.8,2.1
14004,Almedinilla,2019,27.7,2.1
14004,Almedinilla,2018,28.2,2.3
14004,Almedinilla,2017,27,2.3
14004,Almedinilla,2016,28.2,2.2
14004,Almedinilla,2015,28.8,2.4
14005,Almodóvar del Río,2022,26.6,2.3
14005,Almodóvar del Río,2021,26.7,2.2
14005,Almodóvar del Río,2020,27.8,2.2
14005,Almodóvar del Río,2019,27.3,2.3
14005,Almodóvar del Río,2018,28,2.4
14005,Almodóvar del Río,2017,28.8,2.5
14005,Almodóvar del Río,2016,30.3,2.7
14005,Almodóvar del Río,2015,30.6,2.7
14006,Añora,2022,29.3,2.6
14006,Añora,2021,28.4,2.5
14006,Añora,2020,29.6,2.4
14006,Añora,2019,30,2.4
14006,Añora,2018,31.2,2.5
14006,Añora,2017,31.2,2.7
14006,Añora,2016,31.6,2.6
14006,Añora,2015,31.1,2.5
14007,Baena,2022,28.5,2.4
14007,Baena,2021,28,2.3
14007,Baena,2020,29.8,2.6
14007,Baena,2019,29.2,2.3
14007,Baena,2018,30,2.5
14007,Baena,2017,30.8,2.4
14007,Baena,2016,33.9,2.9
14007,Baena,2015,33.3,2.9
14008,Belalcázar,2022,27.7,2.3
14008,Belalcázar,2021,27.3,2.1
14008,Belalcázar,2020,27.8,2.2
14008,Belalcázar,2019,27.3,2.2
14008,Belalcázar,2018,28.1,2.1
14008,Belalcázar,2017,28.3,2.4
14008,Belalcázar,2016,29.9,2.4
14008,Belalcázar,2015,30.3,2.4
14009,Belmez,2022,28.3,2.4
14009,Belmez,2021,29.2,2.5
14009,Belmez,2020,29.9,2.7
14009,Belmez,2019,28.8,2.7
14009,Belmez,2018,29.1,2.7
14009,Belmez,2017,29.6,2.6
14009,Belmez,2016,31.6,2.8
14009,Belmez,2015,30.7,2.7
14010,Benamejí,2022,25.1,2.1
14010,Benamejí,2021,24.6,2
14010,Benamejí,2020,25.7,2.1
14010,Benamejí,2019,25.7,2.1
14010,Benamejí,2018,26.5,2.3
14010,Benamejí,2017,27.3,2.2
14010,Benamejí,2016,28.7,2.4
14010,Benamejí,2015,29.5,2.6
14011,"Blázquez, Los",2022,23.4,1.8
14011,"Blázquez, Los",2021,25,2
14011,"Blázquez, Los",2020,26.3,2.1
14011,"Blázquez, Los",2019,28,2
14011,"Blázquez, Los",2018,26.4,2.1
14011,"Blázquez, Los",2017,26.7,2.1
14011,"Blázquez, Los",2016,26,1.9
14011,"Blázquez, Los",2015,24.5,NA
14012,Bujalance,2022,26.8,2.2
14012,Bujalance,2021,26.6,2.1
14012,Bujalance,2020,28,2.3
14012,Bujalance,2019,27.4,2.3
14012,Bujalance,2018,28.5,2.2
14012,Bujalance,2017,29.2,2.4
14012,Bujalance,2016,30.7,2.6
14012,Bujalance,2015,30.6,2.5
14013,Cabra,2022,28.5,2.3
14013,Cabra,2021,28.2,2.3
14013,Cabra,2020,29.5,2.5
14013,Cabra,2019,29.1,2.5
14013,Cabra,2018,30.1,2.4
14013,Cabra,2017,30.8,2.5
14013,Cabra,2016,31.8,2.7
14013,Cabra,2015,31.8,2.6
14014,Cañete de las Torres,2022,26,2.1
14014,Cañete de las Torres,2021,25.3,2
14014,Cañete de las Torres,2020,26.4,2.2
14014,Cañete de las Torres,2019,25.6,2.2
14014,Cañete de las Torres,2018,26.6,2.1
14014,Cañete de las Torres,2017,27.5,2.2
14014,Cañete de las Torres,2016,27.7,2.2
14014,Cañete de las Torres,2015,27.6,2.3
14015,Carcabuey,2022,27.7,2.2
14015,Carcabuey,2021,26.9,2.1
14015,Carcabuey,2020,28.3,2.1
14015,Carcabuey,2019,27,2.1
14015,Carcabuey,2018,27.1,2.2
14015,Carcabuey,2017,26.7,2
14015,Carcabuey,2016,28,2.3
14015,Carcabuey,2015,28.9,2.3
14016,Cardeña,2022,26,2
14016,Cardeña,2021,26.4,2.1
14016,Cardeña,2020,27.6,2.2
14016,Cardeña,2019,27.4,2.1
14016,Cardeña,2018,26.8,2
14016,Cardeña,2017,27.9,2
14016,Cardeña,2016,29.3,2.2
14016,Cardeña,2015,29.6,2.4
14017,"Carlota, La",2022,26.8,2.4
14017,"Carlota, La",2021,26.7,2.2
14017,"Carlota, La",2020,27.7,2.3
14017,"Carlota, La",2019,27.1,2.2
14017,"Carlota, La",2018,28,2.3
14017,"Carlota, La",2017,28.2,2.2
14017,"Carlota, La",2016,29.7,2.4
14017,"Carlota, La",2015,30.1,2.6
14018,"Carpio, El",2022,23.9,2.1
14018,"Carpio, El",2021,23.7,2
14018,"Carpio, El",2020,25,2
14018,"Carpio, El",2019,24.2,2
14018,"Carpio, El",2018,25.8,2.3
14018,"Carpio, El",2017,26.4,2.3
14018,"Carpio, El",2016,27.9,2.3
14018,"Carpio, El",2015,27.7,2.2
14019,Castro del Río,2022,27.1,2.3
14019,Castro del Río,2021,26.3,2
14019,Castro del Río,2020,28.3,2.2
14019,Castro del Río,2019,27.7,2.2
14019,Castro del Río,2018,27.4,2.1
14019,Castro del Río,2017,28.2,2.2
14019,Castro del Río,2016,29.2,2.4
14019,Castro del Río,2015,29.5,2.3
14020,Conquista,2022,25.1,2.2
14020,Conquista,2021,24.6,2.1
14020,Conquista,2020,24,2
14020,Conquista,2019,23.5,2
14020,Conquista,2018,24.6,2.1
14020,Conquista,2017,24.9,2
14020,Conquista,2016,25.6,2.1
14020,Conquista,2015,26.1,2
14021,Córdoba,2022,32,2.7
14021,Córdoba,2021,32,2.8
14021,Córdoba,2020,33,2.8
14021,Córdoba,2019,33,2.8
14021,Córdoba,2018,33.8,3
14021,Córdoba,2017,34.5,3.2
14021,Córdoba,2016,35.3,3.1
14021,Córdoba,2015,35.2,3
14022,Doña Mencía,2022,25.1,2.1
14022,Doña Mencía,2021,24.4,2
14022,Doña Mencía,2020,25.9,2.2
14022,Doña Mencía,2019,25.3,2.1
14022,Doña Mencía,2018,26,2
14022,Doña Mencía,2017,26.8,2.2
14022,Doña Mencía,2016,28.7,2.4
14022,Doña Mencía,2015,28.3,2.5
14023,Dos Torres,2022,27.2,2.1
14023,Dos Torres,2021,26.1,2.2
14023,Dos Torres,2020,26.2,2
14023,Dos Torres,2019,26.7,2.2
14023,Dos Torres,2018,26.3,2
14023,Dos Torres,2017,27.5,2.1
14023,Dos Torres,2016,28.9,2.4
14023,Dos Torres,2015,29.3,2.3
14024,Encinas Reales,2022,25.1,2
14024,Encinas Reales,2021,24.9,2.2
14024,Encinas Reales,2020,27.8,2.2
14024,Encinas Reales,2019,26.8,2.2
14024,Encinas Reales,2018,27.2,2.1
14024,Encinas Reales,2017,27.3,2.3
14024,Encinas Reales,2016,27.8,2.4
14024,Encinas Reales,2015,27.9,2.4
14025,Espejo,2022,25.5,2
14025,Espejo,2021,25.7,2
14025,Espejo,2020,27.2,2
14025,Espejo,2019,25.5,2
14025,Espejo,2018,27.3,2.1
14025,Espejo,2017,27.5,2.1
14025,Espejo,2016,27.8,2.2
14025,Espejo,2015,28,2
14026,Espiel,2022,24.6,2
14026,Espiel,2021,25.3,2.3
14026,Espiel,2020,27,2.2
14026,Espiel,2019,26,2.2
14026,Espiel,2018,26.7,2.3
14026,Espiel,2017,27.3,2.2
14026,Espiel,2016,28.2,2.4
14026,Espiel,2015,28.9,2.5
14027,Fernán-Núñez,2022,26.8,2.2
14027,Fernán-Núñez,2021,26.3,2.2
14027,Fernán-Núñez,2020,27,2.2
14027,Fernán-Núñez,2019,27,2.3
14027,Fernán-Núñez,2018,28,2.2
14027,Fernán-Núñez,2017,29.2,2.5
14027,Fernán-Núñez,2016,30.4,2.4
14027,Fernán-Núñez,2015,30.2,2.6
14028,Fuente la Lancha,2022,25.5,2.1
14028,Fuente la Lancha,2021,26.3,2.4
14028,Fuente la Lancha,2020,24.8,2.3
14028,Fuente la Lancha,2019,24.7,2.1
14028,Fuente la Lancha,2018,24.5,2.3
14028,Fuente la Lancha,2017,25.2,2.1
14028,Fuente la Lancha,2016,25.9,2.3
14028,Fuente la Lancha,2015,27.5,2.5
14029,Fuente Obejuna,2022,28.5,2.5
14029,Fuente Obejuna,2021,28.7,2.4
14029,Fuente Obejuna,2020,29.3,2.5
14029,Fuente Obejuna,2019,28.9,2.2
14029,Fuente Obejuna,2018,30.3,2.4
14029,Fuente Obejuna,2017,30.5,2.5
14029,Fuente Obejuna,2016,31.7,2.6
14029,Fuente Obejuna,2015,31.1,2.5
14030,Fuente Palmera,2022,22.4,2
14030,Fuente Palmera,2021,22.9,1.9
14030,Fuente Palmera,2020,23.6,1.9
14030,Fuente Palmera,2019,23.6,1.9
14030,Fuente Palmera,2018,24,2
14030,Fuente Palmera,2017,24.4,2
14030,Fuente Palmera,2016,26.3,2.2
14030,Fuente Palmera,2015,25.9,2.1
14031,Fuente-Tójar,2022,28.2,2.2
14031,Fuente-Tójar,2021,28.2,2.1
14031,Fuente-Tójar,2020,28.2,2
14031,Fuente-Tójar,2019,26.5,2
14031,Fuente-Tójar,2018,27.7,2.3
14031,Fuente-Tójar,2017,27.4,2
14031,Fuente-Tójar,2016,29,2.2
14031,Fuente-Tójar,2015,30,2.4
14032,"Granjuela, La",2022,27.6,2.4
14032,"Granjuela, La",2021,28.2,2.3
14032,"Granjuela, La",2020,28.7,2.4
14032,"Granjuela, La",2019,28.5,2.3
14032,"Granjuela, La",2018,27.8,2
14032,"Granjuela, La",2017,27,2.2
14032,"Granjuela, La",2016,28,2.2
14032,"Granjuela, La",2015,28.1,2.4
14033,Guadalcázar,2022,23.9,1.8
14033,Guadalcázar,2021,24.7,2
14033,Guadalcázar,2020,25.8,2
14033,Guadalcázar,2019,24.7,1.8
14033,Guadalcázar,2018,25.8,2
14033,Guadalcázar,2017,26.7,2
14033,Guadalcázar,2016,28.1,2.1
14033,Guadalcázar,2015,28.5,2.4
14034,"Guijo, El",2022,23,2.1
14034,"Guijo, El",2021,22.2,2
14034,"Guijo, El",2020,22.4,2
14034,"Guijo, El",2019,20.8,1.8
14034,"Guijo, El",2018,21.7,1.9
14034,"Guijo, El",2017,22.8,2
14034,"Guijo, El",2016,25.3,2.3
14034,"Guijo, El",2015,25.9,2.1
14035,Hinojosa del Duque,2022,27.6,2.4
14035,Hinojosa del Duque,2021,27.5,2.2
14035,Hinojosa del Duque,2020,28.1,2.2
14035,Hinojosa del Duque,2019,27.5,2.2
14035,Hinojosa del Duque,2018,28.2,2.3
14035,Hinojosa del Duque,2017,29.7,2.5
14035,Hinojosa del Duque,2016,30,2.4
14035,Hinojosa del Duque,2015,30.3,2.5
14036,Hornachuelos,2022,24.9,2
14036,Hornachuelos,2021,24.7,2.1
14036,Hornachuelos,2020,24.8,2
14036,Hornachuelos,2019,24.4,2
14036,Hornachuelos,2018,25.3,2
14036,Hornachuelos,2017,25.1,2
14036,Hornachuelos,2016,26.4,2
14036,Hornachuelos,2015,26.8,2.2
14037,Iznájar,2022,26.5,2
14037,Iznájar,2021,25.6,2.1
14037,Iznájar,2020,27.2,2.1
14037,Iznájar,2019,26.1,2.1
14037,Iznájar,2018,26.8,2.3
14037,Iznájar,2017,27.8,2.2
14037,Iznájar,2016,29,2.4
14037,Iznájar,2015,28.7,2.3
14038,Lucena,2022,28.3,2.4
14038,Lucena,2021,28.5,2.3
14038,Lucena,2020,29.9,2.5
14038,Lucena,2019,29.7,2.5
14038,Lucena,2018,30.3,2.4
14038,Lucena,2017,31.2,2.5
14038,Lucena,2016,32.9,2.7
14038,Lucena,2015,33,2.6
14039,Luque,2022,25.9,2.1
14039,Luque,2021,26,2.1
14039,Luque,2020,27.8,2.2
14039,Luque,2019,27.1,2.1
14039,Luque,2018,27.6,2.2
14039,Luque,2017,28.5,2.2
14039,Luque,2016,29.9,2.3
14039,Luque,2015,29.5,2.5
14040,Montalbán de Córdoba,2022,25.9,2.1
14040,Montalbán de Córdoba,2021,25.4,2.1
14040,Montalbán de Córdoba,2020,26.2,2.1
14040,Montalbán de Córdoba,2019,25.8,2.2
14040,Montalbán de Córdoba,2018,26.5,2.1
14040,Montalbán de Córdoba,2017,27.1,2.1
14040,Montalbán de Córdoba,2016,27.2,2
14040,Montalbán de Córdoba,2015,27.1,2.1
14041,Montemayor,2022,25.5,2.1
14041,Montemayor,2021,25,2.1
14041,Montemayor,2020,25.6,2.2
14041,Montemayor,2019,25.7,2.1
14041,Montemayor,2018,25.6,2.1
14041,Montemayor,2017,26.4,2.2
14041,Montemayor,2016,27.1,2.1
14041,Montemayor,2015,27.9,2.3
14042,Montilla,2022,26.8,2.2
14042,Montilla,2021,26.5,2.3
14042,Montilla,2020,27.7,2.3
14042,Montilla,2019,27.4,2.3
14042,Montilla,2018,28.2,2.3
14042,Montilla,2017,29.2,2.4
14042,Montilla,2016,29.8,2.4
14042,Montilla,2015,30.2,2.6
14043,Montoro,2022,25.4,2.1
14043,Montoro,2021,25.4,2
14043,Montoro,2020,26.2,2.1
14043,Montoro,2019,25.2,2
14043,Montoro,2018,26.4,2
14043,Montoro,2017,27.2,2.2
14043,Montoro,2016,28.9,2.3
14043,Montoro,2015,29.3,2.4
14044,Monturque,2022,22.9,2
14044,Monturque,2021,22.9,2
14044,Monturque,2020,23.3,2
14044,Monturque,2019,23,2
14044,Monturque,2018,24.5,2
14044,Monturque,2017,23.7,1.9
14044,Monturque,2016,25.4,2
14044,Monturque,2015,26.8,2.4
14045,Moriles,2022,24.1,2
14045,Moriles,2021,22.9,1.9
14045,Moriles,2020,23.8,2
14045,Moriles,2019,23.7,2
14045,Moriles,2018,24.2,2.1
14045,Moriles,2017,24.8,2.1
14045,Moriles,2016,26.2,2.3
14045,Moriles,2015,26.7,2.2
14046,Nueva Carteya,2022,22.8,1.9
14046,Nueva Carteya,2021,22.3,1.8
14046,Nueva Carteya,2020,23.6,2
14046,Nueva Carteya,2019,22.4,1.9
14046,Nueva Carteya,2018,23.1,2
14046,Nueva Carteya,2017,23.6,2
14046,Nueva Carteya,2016,25.2,2.1
14046,Nueva Carteya,2015,25.1,2.2
14047,Obejo,2022,27.9,2.3
14047,Obejo,2021,26.5,2.2
14047,Obejo,2020,28,2.3
14047,Obejo,2019,28.9,2.5
14047,Obejo,2018,29.1,2.5
14047,Obejo,2017,30.1,2.5
14047,Obejo,2016,32,2.8
14047,Obejo,2015,31.8,2.8
14048,Palenciana,2022,24.5,2
14048,Palenciana,2021,24.4,1.9
14048,Palenciana,2020,25.1,2.1
14048,Palenciana,2019,24.7,2
14048,Palenciana,2018,24.9,2
14048,Palenciana,2017,25.9,2
14048,Palenciana,2016,27.4,2.4
14048,Palenciana,2015,27,2.3
14049,Palma del Río,2022,27.5,2.3
14049,Palma del Río,2021,28,2.1
14049,Palma del Río,2020,28.8,2.2
14049,Palma del Río,2019,27.9,2.2
14049,Palma del Río,2018,29,2.3
14049,Palma del Río,2017,29.6,2.2
14049,Palma del Río,2016,31.6,2.6
14049,Palma del Río,2015,30.3,2.4
14050,Pedro Abad,2022,24.5,2
14050,Pedro Abad,2021,24.1,2
14050,Pedro Abad,2020,24.1,1.9
14050,Pedro Abad,2019,23.6,2
14050,Pedro Abad,2018,24.6,2
14050,Pedro Abad,2017,25.3,2.1
14050,Pedro Abad,2016,26.9,2.3
14050,Pedro Abad,2015,27.8,2.3
14051,Pedroche,2022,24.6,2.1
14051,Pedroche,2021,24.5,2.1
14051,Pedroche,2020,25.4,2
14051,Pedroche,2019,25.8,2.1
14051,Pedroche,2018,25.8,2.1
14051,Pedroche,2017,26.1,2.1
14051,Pedroche,2016,26.2,2
14051,Pedroche,2015,26.4,2
14052,Peñarroya-Pueblonuevo,2022,30.2,2.7
14052,Peñarroya-Pueblonuevo,2021,30.3,2.6
14052,Peñarroya-Pueblonuevo,2020,31.2,2.7
14052,Peñarroya-Pueblonuevo,2019,30.9,2.7
14052,Peñarroya-Pueblonuevo,2018,31.4,2.8
14052,Peñarroya-Pueblonuevo,2017,32.6,3
14052,Peñarroya-Pueblonuevo,2016,33.3,3.2
14052,Peñarroya-Pueblonuevo,2015,33.4,3.1
14053,Posadas,2022,26.4,2.1
14053,Posadas,2021,26.1,2.1
14053,Posadas,2020,27.6,2.3
14053,Posadas,2019,27.3,2.2
14053,Posadas,2018,28,2.3
14053,Posadas,2017,28.3,2.1
14053,Posadas,2016,29.7,2.3
14053,Posadas,2015,29.8,2.5
14054,Pozoblanco,2022,29.4,2.5
14054,Pozoblanco,2021,29,2.6
14054,Pozoblanco,2020,29.8,2.4
14054,Pozoblanco,2019,29.4,2.3
14054,Pozoblanco,2018,30.1,2.4
14054,Pozoblanco,2017,30.6,2.6
14054,Pozoblanco,2016,31.2,2.5
14054,Pozoblanco,2015,31.9,2.6
14055,Priego de Córdoba,2022,28.2,2.2
14055,Priego de Córdoba,2021,28.1,2.3
14055,Priego de Córdoba,2020,29.7,2.3
14055,Priego de Córdoba,2019,29.1,2.3
14055,Priego de Córdoba,2018,29.5,2.5
14055,Priego de Córdoba,2017,29.6,2.4
14055,Priego de Córdoba,2016,30.5,2.6
14055,Priego de Córdoba,2015,30.8,2.5
14056,Puente Genil,2022,28.4,2.4
14056,Puente Genil,2021,28.2,2.3
14056,Puente Genil,2020,29.4,2.3
14056,Puente Genil,2019,29.2,2.3
14056,Puente Genil,2018,30.4,2.4
14056,Puente Genil,2017,30.5,2.5
14056,Puente Genil,2016,31.7,2.6
14056,Puente Genil,2015,31.2,2.6
14057,"Rambla, La",2022,26.5,2
14057,"Rambla, La",2021,26.3,2
14057,"Rambla, La",2020,27.2,2.3
14057,"Rambla, La",2019,27.8,2.2
14057,"Rambla, La",2018,28.9,2.3
14057,"Rambla, La",2017,30,2.5
14057,"Rambla, La",2016,30.9,2.4
14057,"Rambla, La",2015,30.6,2.5
14058,Rute,2022,28.7,2.3
14058,Rute,2021,28.2,2.4
14058,Rute,2020,29.9,2.4
14058,Rute,2019,28.9,2.4
14058,Rute,2018,29.5,2.3
14058,Rute,2017,30.1,2.5
14058,Rute,2016,31.6,2.8
14058,Rute,2015,31.4,2.6
14059,San Sebastián de los Ballesteros,2022,29.6,2.5
14059,San Sebastián de los Ballesteros,2021,29.2,2.4
14059,San Sebastián de los Ballesteros,2020,31.1,2.6
14059,San Sebastián de los Ballesteros,2019,30.6,2.5
14059,San Sebastián de los Ballesteros,2018,30.2,2.4
14059,San Sebastián de los Ballesteros,2017,30.6,2.5
14059,San Sebastián de los Ballesteros,2016,32.6,2.6
14059,San Sebastián de los Ballesteros,2015,30.4,2.5
14060,Santaella,2022,24.5,2
14060,Santaella,2021,24.3,2.1
14060,Santaella,2020,25,2.1
14060,Santaella,2019,24.5,2
14060,Santaella,2018,25.6,2
14060,Santaella,2017,25.4,2
14060,Santaella,2016,26.7,2.2
14060,Santaella,2015,27.1,2.1
14061,Santa Eufemia,2022,26.5,2
14061,Santa Eufemia,2021,27.2,2
14061,Santa Eufemia,2020,27.8,2.2
14061,Santa Eufemia,2019,29.1,2.1
14061,Santa Eufemia,2018,26.7,2.1
14061,Santa Eufemia,2017,27.2,2.1
14061,Santa Eufemia,2016,28.1,2.1
14061,Santa Eufemia,2015,28.1,2.3
14062,Torrecampo,2022,25.9,2.3
14062,Torrecampo,2021,25.1,2.1
14062,Torrecampo,2020,26.9,2.2
14062,Torrecampo,2019,25.9,2.3
14062,Torrecampo,2018,26,2.4
14062,Torrecampo,2017,27.5,2.4
14062,Torrecampo,2016,28.9,2.2
14062,Torrecampo,2015,28.8,2.2
14063,Valenzuela,2022,26.6,2.2
14063,Valenzuela,2021,26.8,2.1
14063,Valenzuela,2020,29,2.3
14063,Valenzuela,2019,27.3,2.1
14063,Valenzuela,2018,28.2,2.4
14063,Valenzuela,2017,28.7,2.2
14063,Valenzuela,2016,30.1,2.4
14063,Valenzuela,2015,30.2,2.3
14064,Valsequillo,2022,30,2.2
14064,Valsequillo,2021,29.8,2.2
14064,Valsequillo,2020,31.7,2.4
14064,Valsequillo,2019,30,2.1
14064,Valsequillo,2018,32.7,2.5
14064,Valsequillo,2017,32.2,2.4
14064,Valsequillo,2016,30.7,2.3
14064,Valsequillo,2015,30.3,2.1
14065,"Victoria, La",2022,26.4,2.2
14065,"Victoria, La",2021,26.9,2.1
14065,"Victoria, La",2020,27.5,2.2
14065,"Victoria, La",2019,27.2,2.1
14065,"Victoria, La",2018,28.7,2.1
14065,"Victoria, La",2017,29.6,2.2
14065,"Victoria, La",2016,31.3,2.5
14065,"Victoria, La",2015,31.5,2.4
14066,Villa del Río,2022,26.2,2
14066,Villa del Río,2021,26.7,2.1
14066,Villa del Río,2020,27.1,2.1
14066,Villa del Río,2019,26.4,2.1
14066,Villa del Río,2018,27.3,2.2
14066,Villa del Río,2017,28.3,2.4
14066,Villa del Río,2016,29.4,2.5
14066,Villa del Río,2015,29,2.4
14067,Villafranca de Córdoba,2022,25.7,2.1
14067,Villafranca de Córdoba,2021,25.3,2.2
14067,Villafranca de Córdoba,2020,26.3,2.2
14067,Villafranca de Córdoba,2019,25.6,2.1
14067,Villafranca de Córdoba,2018,27.8,2.2
14067,Villafranca de Córdoba,2017,28.4,2.3
14067,Villafranca de Córdoba,2016,29.9,2.6
14067,Villafranca de Córdoba,2015,29.7,2.5
14068,Villaharta,2022,29.4,2.4
14068,Villaharta,2021,26.5,2.3
14068,Villaharta,2020,30.5,2.4
14068,Villaharta,2019,29.1,2.6
14068,Villaharta,2018,30.5,2.6
14068,Villaharta,2017,30.8,2.6
14068,Villaharta,2016,34.2,2.9
14068,Villaharta,2015,32.1,2.5
14069,Villanueva de Córdoba,2022,27.7,2.2
14069,Villanueva de Córdoba,2021,27.2,2.1
14069,Villanueva de Córdoba,2020,29,2.4
14069,Villanueva de Córdoba,2019,28.5,2.2
14069,Villanueva de Córdoba,2018,29,2.3
14069,Villanueva de Córdoba,2017,29.2,2.4
14069,Villanueva de Córdoba,2016,30.1,2.5
14069,Villanueva de Córdoba,2015,30.8,2.4
14070,Villanueva del Duque,2022,26.9,2.1
14070,Villanueva del Duque,2021,27.4,2.3
14070,Villanueva del Duque,2020,28.4,2.5
14070,Villanueva del Duque,2019,27.5,2.4
14070,Villanueva del Duque,2018,27.4,2.3
14070,Villanueva del Duque,2017,28.5,2.4
14070,Villanueva del Duque,2016,29.5,2.3
14070,Villanueva del Duque,2015,29.6,2.5
14071,Villanueva del Rey,2022,27.2,2.3
14071,Villanueva del Rey,2021,26.9,2.1
14071,Villanueva del Rey,2020,28.7,2.4
14071,Villanueva del Rey,2019,28,2.2
